RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-04;12C0034755;BRRBCSCRI2R0;856,20459;856,20459;856,20459;856,20459;;;1;726
2020-08-04;16F0071780;BRAPCSCRI218;472,074;502,41;501,884644;472,074;;;59;537
2020-08-04;16G0000001;BRRBRACRI3O8;949,565016;949,565016;949,565016;949,565016;;;2;82
2020-08-04;16I0000002;BRAPCSCRI1Z8;1072,815972;1077,050176;1074,933074;1072,815972;;;2;1000
2020-08-04;1776719SN2;BRREDCCTF020;1063,401544;1063,401544;1063,401544;1063,401544;;;2;56
2020-08-04;17C0000201;BRRBRACRI465;979,526623;979,526623;979,526623;979,526623;;;2;468
2020-08-04;17D0073654;BROSECCRI0G7;13949,634367;13952,634367;13951,134367;13952,634367;;;2;4
2020-08-04;17I0181214;BRHBSCCRI254;401,345676;401,345676;401,345676;401,345676;;;1;55
2020-08-04;17I0905011;BRAPCSCRI2R3;1189,748963;1194,268143;1193,467773;1189,748963;;;38;2522
2020-08-04;17J0000001;BRRBRACRI4F4;974,042956;974,042956;974,042956;974,042956;;;2;136
2020-08-04;17J0040025;BRAPCSCRI2Z6;523,5;672,46513;641,939784;523,5;;;5;767
2020-08-04;18B0802721;BRAPCSCRI341;729,636627;729,736627;729,686627;729,736627;;;2;120
2020-08-04;18C0682649;BRRBRACRI4T5;974,275869;974,275869;974,275869;974,275869;;;1;58
2020-08-04;18E0907339;BRBZRSCRI098;659,409113;659,409113;659,409113;659,409113;;;6;314
2020-08-04;18E0915989;BRIMWLCRI0U9;1001,9762;1002,33;1002,289014;1001,9762;;;14;80
2020-08-04;18F0744615;BRAPCSCRI3B5;942,343242;942,343242;942,343242;942,343242;;;1;500
2020-08-04;18G0687521;BRRBRACRI4Y5;1202,387889;1202,387889;1202,387889;1202,387889;;;4;714
2020-08-04;18G0704721;BRRBRACRI4Z2;1046,253029;1046,253029;1046,253029;1046,253029;;;1;5
2020-08-04;18H0014828;BRAPCSCRI3D1;957,020766;958,636037;958,097613;957,020766;;;3;153
2020-08-04;18H0859601;BRAPCSCRI424;1007,910439;1007,910439;1007,910439;1007,910439;;;1;148
2020-08-04;18K0000201;BRAPCSCRI4C1;963,084939;972,183776;969,979402;970;;;63;1524
2020-08-04;18L0541633;BRAPCSCRI4N8;1040,537352;1074,090243;1064,688043;1067,7;;;32;1148
2020-08-04;18L1085825;BRRBRACRI523;944,467661;944,467661;944,467661;944,467661;;;2;1580
2020-08-04;18L1085826;BRRBRACRI549;1117,513749;1163,429217;1147,244791;1163,429217;;;15;1091
2020-08-04;19C0000001;BRVERTCRI024;968,859369;968,859369;968,859369;968,859369;;;2;20
2020-08-04;19C0216515;BRRBRACRI5L9;909,63;909,63;909,63;909,63;;;3;4
2020-08-04;19E0171753;BRIMWLCRI161;956,621285;957,821285;957,573845;957,821285;;;6;186
2020-08-04;19E0967202;BRVERTCRI099;935,742779;945,059546;940,401162;935,742779;;;2;422
2020-08-04;19G0000001;BRRBRACRI5Q8;944,477797;964,119154;952,450454;944,477797;;;4;484
2020-08-04;19H0262186;BRRBRACRI5T2;972,991676;1028,30992;1001,732575;1003,174946;;;7;92
2020-08-04;19I0739707;BRIMWLCRI1M4;949,705483;949,705483;949,705483;949,705483;;;1;21
2020-08-04;19K1034250;BRRBRACRI697;1009,853772;1010,093772;1009,973772;1010,093772;;;2;50
2020-08-04;19L0840477;;1026,396288;1058,132106;1040,376975;1027,337716;;;6;1674
2020-08-04;19L0906443;;1007,497708;1007,497708;1007,497708;1007,497708;;;1;45
2020-08-04;2016415SEN;BRSNGSCTF002;4340,902201;4340,902201;4340,902201;4340,902201;;;2;14
2020-08-04;20B0980166;BRAPCSCRI770;964,653051;964,653051;964,653051;964,653051;;;2;44
2020-08-04;20C0818565;BRIMWLCRI2B5;1004,867942;1005,346779;1005,170411;1005,296514;;;3;5008
2020-08-04;20E0031084;;1026,204402;1050,572176;1038,388289;1050,572176;;;2;530
2020-08-04;20E0107293;;1057,946681;1057,946681;1057,946681;1057,946681;;;20;2155
2020-08-04;20E0822500;BRHBSCCRI4R8;958,387587;958,453812;958,420699;958,387587;;;2;3020
2020-08-04;20F0689770;BRASTECRI0J8;1023,189815;1054,107469;1048,954526;1054,107469;;;6;196
2020-08-04;20F0704753;BRTSSACRI0T1;959,018402;977,05;967,89091;966,2688;;;8;1662
2020-08-04;20F0719220;;1007,177913;1007,177913;1007,177913;1007,177913;;;2;200
2020-08-04;20F0834225;BRAPCSCRI7V4;1016,977387;1037,134256;1029,194667;1037,134256;;;127;20263
2020-08-04;20F0849801;BRIMWLCRI2O8;988,016442;1000,91243;997,688433;1000,91243;;;4;2594
2020-08-04;2308316ANG;BRANSBCTF001;187,369597;187,369597;187,369597;187,369597;;;1;43
2020-08-04;2586517SEN;BRSBCSCTF006;551,451819;551,691819;551,571819;551,691819;;;2;50
2020-08-04;2654217SEN;BRFIAMCTF005;1239,127279;1240,327279;1239,727279;1240,327279;;;2;10
2020-08-04;2713218SR3;BRVDCRCTF024;1001,420787;1001,420787;1001,420787;1001,420787;;;2;60
2020-08-04;2763518SEN;BRCHMICTF007;967,817946;968,250489;968,034217;967,817946;;;2;144
2020-08-04;3189019PSS;;1033,720254;1389,737857;1324,353526;1033,720254;;;22;1949,3846
2020-08-04;3247819SEN;BR032XCTF002;0,955482;0,961541;0,959986;0,955482;;;52;7333068
