RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-15;12E0025189;BRRBCSCRI2P4;693,688156;706,014283;698,941979;706,014283;;;3;2514
2020-06-15;12J0037879;BRRBRACRI1X3;989,138595;1015,26719;1002,202892;989,138595;;;2;2004
2020-06-15;13G0249947;BRRBRACRI200;826,364373;826,364373;826,364373;826,364373;;;1;3
2020-06-15;16F0071780;BRAPCSCRI218;1000,965961;1003,003846;1002,68446;1001,511111;;;52;1258
2020-06-15;16G0000001;BRRBRACRI3O8;973,635752;974,021093;973,892646;974,021093;;;3;1874
2020-06-15;16G0650890;BRGAIACRI3A2;414,663336;414,93965;414,801493;414,663336;;;2;80
2020-06-15;16H0268853;BRRBRACRI325;948,790262;963,513911;959,832998;963,513911;;;4;76
2020-06-15;16I0965158;BRRBRACRI3Q3;968,728488;978,46;977,272763;978,46;;;17;151
2020-06-15;16I0965520;BRRBRACRI3R1;723,971278;723,971278;723,971278;723,971278;;;3;56
2020-06-15;16L0074884;BRCBSCCRI3T1;958,419053;958,419053;958,419053;958,419053;;;2;20
2020-06-15;1792414SN1;;1641,914657;1642,735819;1642,325238;1641,914657;;;2;999,4172
2020-06-15;1792417SN4;;1257,615112;1258,244077;1257,929594;1257,615112;;;2;1516,5937
2020-06-15;1792417SUB;;1296,655665;1297,304155;1296,97991;1296,655665;;;2;1195,1476
2020-06-15;17C0000201;BRRBRACRI465;975,786953;975,786953;975,786953;975,786953;;;3;120
2020-06-15;17F0023368;BRCBSCCRI487;966,892219;973,051026;969,971622;973,051026;;;4;824
2020-06-15;17H0894273;BRAPCSCRI2V5;1049,967508;1049,967508;1049,967508;1049,967508;;;2;8
2020-06-15;17I0000201;BRRBRACRI4D9;950,20182;950,20182;950,20182;950,20182;;;3;34
2020-06-15;17I0181214;BRHBSCCRI254;434,197276;434,197276;434,197276;434,197276;;;2;2194
2020-06-15;17I0181659;BRAPCECRI028;1092,124965;1105,103196;1096,991801;1092,124965;;;8;378
2020-06-15;17I0904388;BRAPCSCRI2U7;968,243795;968,243795;968,243795;968,243795;;;3;164
2020-06-15;17I0905011;BRAPCSCRI2R3;1183,245165;1183,245165;1183,245165;1183,245165;;;3;148
2020-06-15;17J0000001;BRRBRACRI4F4;963,340496;963,340496;963,340496;963,340496;;;2;200
2020-06-15;17J0040025;BRAPCSCRI2Z6;665,568997;668,922829;668,207293;668,73;;;53;1639
2020-06-15;18C0682649;BRRBRACRI4T5;966,304424;966,304424;966,304424;966,304424;;;3;74
2020-06-15;18C0842528;BRFSECCRI468;975,231834;975,231834;975,231834;975,231834;;;1;28
2020-06-15;18E0907339;BRBZRSCRI098;654,843216;654,843216;654,843216;654,843216;;;4;228
2020-06-15;18E0915989;BRIMWLCRI0U9;998,53;998,53;998,53;998,53;;;2;16
2020-06-15;18H0014828;BRAPCSCRI3D1;953,81;980,97;967,39;953,81;;;6;202
2020-06-15;18H0859601;BRAPCSCRI424;994,938338;994,938338;994,938338;994,938338;;;1;24
2020-06-15;18K0000201;BRAPCSCRI4C1;951,755996;973,04;966,266873;973,04;;;16;353
2020-06-15;18L0541633;BRAPCSCRI4N8;1030,968679;1030,968679;1030,968679;1030,968679;;;3;42
2020-06-15;18L1085826;BRRBRACRI549;1072,719701;1090,122235;1081,972963;1072,719701;;;5;618
2020-06-15;19E0966783;BROSECCRI0A0;6291,25;6322,86;6307,055;6322,86;;;2;26
2020-06-15;19E0967202;BRVERTCRI099;916,854234;924,120543;920,487388;924,120543;;;2;600
2020-06-15;19F0260732;BROSECCRI0F9;929,784471;930,784471;930,503858;930,784471;;;4;110
2020-06-15;19G0000001;BRRBRACRI5Q8;970,889441;970,889441;970,889441;970,889441;;;2;1072
2020-06-15;19G0835181;BRAPCSCRI5L9;971,497224;971,497224;971,497224;971,497224;;;45;2404
2020-06-15;19H0262186;BRRBRACRI5T2;975,555364;1026,737494;996,028216;1026,737494;;;5;196
2020-06-15;19I0739707;BRIMWLCRI1M4;951,7098;951,7098;951,7098;951,7098;;;1;12
2020-06-15;19K0981679;BRIMWLCRI1O0;1025,240392;1050,833324;1044,435091;1050,833324;;;8;118
2020-06-15;19K1034250;BRRBRACRI697;1013,068934;1013,341662;1013,205298;1013,341662;;;2;44
2020-06-15;19K1124486;BROSECCRI0K9;1002,666678;1005,666678;1004,166678;1005,666678;;;2;4
2020-06-15;19K1145372;BRRBRACRI630;1021,58;1061,811364;1056,064026;1061,811364;;;7;549
