RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-17;13G0249947;BRRBRACRI200;813,167645;813,167645;813,167645;813,167645;;;3;5
2020-07-17;15I0011480;BRRBRACRI366;876,712424;877,942676;877,32755;877,942676;;;4;260
2020-07-17;16G0000001;BRRBRACRI3O8;947,573933;947,573933;947,573933;947,573933;;;2;62
2020-07-17;16G0650890;BRGAIACRI3A2;416,757143;416,757143;416,757143;416,757143;;;1;15
2020-07-17;16H0268853;BRRBRACRI325;939,177359;953,499362;946,33836;953,499362;;;2;92
2020-07-17;16I0000002;BRAPCSCRI1Z8;1110,408378;1110,408378;1110,408378;1110,408378;;;2;18
2020-07-17;16I0965158;BRRBRACRI3Q3;981,201145;983,69;982,030763;983,69;;;3;107
2020-07-17;16L0074884;BRCBSCCRI3T1;974,298002;977,084808;975,072397;974,298002;;;4;636
2020-07-17;17F0023368;BRCBSCCRI487;948,301571;948,301571;948,301571;948,301571;;;2;222
2020-07-17;17H0894273;BRAPCSCRI2V5;1098,064951;1098,064951;1098,064951;1098,064951;;;4;190
2020-07-17;17I0000201;BRRBRACRI4D9;931,230625;937,503155;935,795807;937,224725;;;4;912
2020-07-17;17I0181659;BRAPCECRI028;1041,422805;1041,422805;1041,422805;1041,422805;;;4;32
2020-07-17;17I0904388;BRAPCSCRI2U7;972,069465;982,399242;975,380823;982,399242;;;5;346
2020-07-17;17I0905011;BRAPCSCRI2R3;1188,967437;1192,493794;1192,031923;1192,493794;;;54;1044
2020-07-17;17J0000001;BRRBRACRI4F4;968,284387;968,284387;968,284387;968,284387;;;7;1020
2020-07-17;17J0040025;BRAPCSCRI2Z6;587,105;671,65;669,532895;671,65;;;44;310
2020-07-17;17K0231156;BRRBRACRI4L2;882,989512;896,885991;888,548103;896,885991;;;5;340
2020-07-17;18E0907339;BRBZRSCRI098;657,20437;660,248092;659,73205;660,248092;;;40;2084
2020-07-17;18E0915989;BRIMWLCRI0U9;1000,93;1001,03;1001,01;1001,03;;;5;25
2020-07-17;18F0744615;BRAPCSCRI3B5;952,683361;952,683361;952,683361;952,683361;;;2;200
2020-07-17;18G0687521;BRRBRACRI4Y5;1149,51241;1149,51241;1149,51241;1149,51241;;;2;248
2020-07-17;18H0014828;BRAPCSCRI3D1;950,493962;973,23;962,636389;950,493962;;;4;922
2020-07-17;18H0095066;BRBZRSCRI0B1;1003,222376;1003,372882;1003,297629;1003,222376;;;2;130
2020-07-17;18H0859601;BRAPCSCRI424;1000,296821;1000,296821;1000,296821;1000,296821;;;1;2753
2020-07-17;18H0863006;BRRBRACRI531;1035,586315;1035,826315;1035,706315;1035,826315;;;2;50
2020-07-17;18K0000201;BRAPCSCRI4C1;956,865317;964,54;962,795753;964,54;;;22;350
2020-07-17;18L0541633;BRAPCSCRI4N8;1032,483634;1068,223238;1062,428791;1032,483634;;;36;1399
2020-07-17;18L1085825;BRRBRACRI523;970,751967;970,751967;970,751967;970,751967;;;1;193
2020-07-17;18L1085826;BRRBRACRI549;1104,795413;1161,939567;1137,920233;1159,231539;;;5;721
2020-07-17;18L1179520;BRASTECRI083;855,9;855,9;855,9;855,9;;;1;1
2020-07-17;18L1364767;BRVERTCRI057;787,042892;789,272229;788,15756;789,272229;;;2;120
2020-07-17;19E0171753;BRIMWLCRI161;952,176228;952,926228;952,551228;952,926228;;;2;16
2020-07-17;19E0967202;BRVERTCRI099;907,639047;962,358963;929,375215;962,358963;;;5;1041
2020-07-17;19G0000001;BRRBRACRI5Q8;943,9406;957,943257;953,229865;943,9406;;;6;180
2020-07-17;19G0834961;;10683,15637;10683,15637;10683,15637;10683,15637;;;2;10
2020-07-17;19H0235501;BRAPCSCRI5T2;983,531509;983,555427;983,543468;983,531509;;;2;10200
2020-07-17;19H0262186;BRRBRACRI5T2;969,247005;1026,127432;998,840958;969,247005;;;10;992
2020-07-17;19I0739707;BRIMWLCRI1M4;946,527106;946,527106;946,527106;946,527106;;;1;64
2020-07-17;19J0133907;BRRBRACRI5Z9;1005,289378;1005,289378;1005,289378;1005,289378;;;1;237
2020-07-17;19K0120935;BROSECCRI0J1;932,186094;932,426094;932,336094;932,426094;;;4;150
2020-07-17;19K1034250;BRRBRACRI697;1012,841777;1013,018248;1012,930012;1013,018248;;;2;68
2020-07-17;19K1036630;BRRBRACRI689;1004,43744;1004,43744;1004,43744;1004,43744;;;4;996
2020-07-17;19K1124486;BROSECCRI0K9;1000,371124;1000,480215;1000,425669;1000,480215;;;2;110
2020-07-17;19K1145372;BRRBRACRI630;953,73;1057,19;1005,46;953,73;;;6;900
2020-07-17;19L0840477;;1051,213565;1051,213565;1051,213565;1051,213565;;;1;24
2020-07-17;19L0906443;;1009,40426;1009,40426;1009,40426;1009,40426;;;1;239
2020-07-17;20B0980166;BRAPCSCRI770;990,894193;990,894193;990,894193;990,894193;;;3;312
2020-07-17;20C0157849;BRGAIACRI4I3;985;985;985;985;;;2;20000
2020-07-17;20C0818565;BRIMWLCRI2B5;1001,595132;1001,948073;1001,771602;1001,948073;;;2;34
2020-07-17;20C1008074;BRRBCSCRI3C0;990,560947;990,67957;990,620258;990,560947;;;2;440
2020-07-17;20E0031084;;1002,239343;1050,479013;1020,627797;1050,479013;;;3;90
2020-07-17;20F0165468;BROSECCRI0M5;1004,294202;1004,794202;1004,544202;1004,794202;;;2;24
2020-07-17;20F0704753;BRTSSACRI0T1;1003,599068;1025,71;1012,809285;1004,223739;;;11;870
2020-07-17;2308316ANG;BRANSBCTF001;185,674622;185,674622;185,674622;185,674622;;;2;53
2020-07-17;2342017FI2;;678,920551;678,920551;678,920551;678,920551;;;4;1500
2020-07-17;2512917ASC;BRASC4CTF002;1687,511339;1687,511339;1687,511339;1687,511339;;;2;100
2020-07-17;2530219SEN;BRFLFICTF022;810,916029;810,916029;810,916029;810,916029;;;2;480
2020-07-17;2654217SEN;BRFIAMCTF005;1235,259519;1236,759519;1236,608001;1236,759519;;;22;358
2020-07-17;2781420SM4;;1036,233729;1036,356178;1036,294953;1036,356178;;;2;98
2020-07-17;2781420SN4;;1026,981114;1027,101114;1027,041114;1027,101114;;;2;100
2020-07-17;3247819SEN;BR032XCTF002;0,953043;0,9592;0,957548;0,955089;;;46;3509572
2020-07-17;3489720SN1;;1038,823363;1039,090691;1038,948024;1039,090691;;;9;604
2020-07-17;3541720BRE;BR0402CTF000;922,150114;922,611854;922,381207;922,150114;;;4;13018
2020-07-17;AEGP13;BRAEGPDBS020;9809,926253;9809,926253;9809,926253;9809,926253;;;1;510
2020-07-17;AESL17;BRAESLDBS008;1177,496156;1177,496156;1177,496156;1177,496156;;;3;744
