RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-06;1480018S11;BRCRBRCTF0D6;782,781575;782,850426;782,816;782,781575;;;2;32129,9889
2020-07-06;16G0650890;BRGAIACRI3A2;415,931605;415,931605;415,931605;415,931605;;;1;100
2020-07-06;16I0000002;BRAPCSCRI1Z8;1098,258524;1098,258524;1098,258524;1098,258524;;;2;200
2020-07-06;16I0965158;BRRBRACRI3Q3;983,26;983,4;983,386666;983,4;;;21;68
2020-07-06;1776719SN2;BRREDCCTF020;1073,641747;1073,794224;1073,717985;1073,794224;;;2;930
2020-07-06;17C0000201;BRRBRACRI465;976,993082;976,993082;976,993082;976,993082;;;2;14
2020-07-06;17E0906861;BRHBSCCRI1V6;1001,211016;1002,112606;1001,887208;1002,112606;;;4;8000
2020-07-06;17H0894273;BRAPCSCRI2V5;1113,36192;1113,36192;1113,36192;1113,36192;;;2;536
2020-07-06;17I0905011;BRAPCSCRI2R3;1186,140862;1186,140862;1186,140862;1186,140862;;;5;188
2020-07-06;17J0000001;BRRBRACRI4F4;967,211022;967,211022;967,211022;967,211022;;;2;18
2020-07-06;17J0040025;BRAPCSCRI2Z6;500,61;670,57;666,440313;670,57;;;45;265
2020-07-06;17K0231156;BRRBRACRI4L2;895,890766;896,78666;896,607481;896,78666;;;5;1520
2020-07-06;18B0802721;BRAPCSCRI341;724,13952;724,37952;724,25952;724,37952;;;2;50
2020-07-06;18C0682649;BRRBRACRI4T5;968,162123;988,348085;974,132807;968,162123;;;4;1081
2020-07-06;18E0907339;BRBZRSCRI098;656,918411;656,918411;656,918411;656,918411;;;7;350
2020-07-06;18E0913223;BRHBSCCRI2K7;493,173333;493,173333;493,173333;493,173333;;;1;6
2020-07-06;18E0915989;BRIMWLCRI0U9;999,39;999,47;999,461111;999,47;;;9;34
2020-07-06;18G0687521;BRRBRACRI4Y5;1203,060865;1226,444487;1211,190862;1226,444487;;;3;180
2020-07-06;18H0250037;;1070,186218;1070,416418;1070,301318;1070,416418;;;8;1120
2020-07-06;18H0859601;BRAPCSCRI424;1007,978169;1007,978169;1007,978169;1007,978169;;;2;178
2020-07-06;18K0000201;BRAPCSCRI4C1;955,672692;963,349679;961,95865;961,85;;;55;987
2020-07-06;18L0541633;BRAPCSCRI4N8;878,16;1068,074327;1055,383709;1056,64;;;31;479
2020-07-06;18L1085826;BRRBRACRI549;1134,73;1150,265195;1142,497597;1134,73;;;4;272
2020-07-06;18L1300313;BRIMWLCRI112;1134,936282;1134,936282;1134,936282;1134,936282;;;2;34
2020-07-06;19C0000001;BRVERTCRI024;935,541594;943,981222;939,761408;935,541594;;;2;212
2020-07-06;19D1329253;BROSECCRI0E2;1021,800998;1022,040998;1021,920998;1022,040998;;;2;50
2020-07-06;19E0171753;BRIMWLCRI161;955,94967;956,495125;956,287332;956,495125;;;4;64
2020-07-06;19F0922610;;1000,861364;1000,861364;1000,861364;1000,861364;;;1;10000
2020-07-06;19G0000001;BRRBRACRI5Q8;967,267932;971,338113;969,303022;967,267932;;;2;44
2020-07-06;19G0269138;BRAPCSCRI523;931,160147;931,160147;931,160147;931,160147;;;1;28
2020-07-06;19G0835159;;1007,07912;1013,07912;1011,495786;1013,07912;;;4;38
2020-07-06;19G0835181;BRAPCSCRI5L9;960,881903;973,684071;973,182025;973,684071;;;51;1946
2020-07-06;19H0262186;BRRBRACRI5T2;960,15212;1020,151244;988,131009;1020,151244;;;7;664
2020-07-06;19I0739707;BRIMWLCRI1M4;899,813826;950,360892;925,087359;950,360892;;;2;98
2020-07-06;19K1034250;BRRBRACRI697;1011,739085;1011,979085;1011,859085;1011,979085;;;2;50
2020-07-06;19K1124486;BROSECCRI0K9;1003,188195;1003,541137;1003,423489;1003,541137;;;3;34
2020-07-06;19K1136971;;986,958968;1004,942462;1002,341061;1004,942462;;;30;2812
2020-07-06;19L0811083;BRAPCSCRI6T0;1003,091865;1003,158732;1003,125298;1003,158732;;;2;5982
2020-07-06;19L0811248;BRAPCSCRI6U8;1003,091864;1003,158732;1003,125298;1003,158732;;;2;5982
2020-07-06;19L0816266;;1020,33726;1020,609988;1020,473624;1020,609988;;;2;44
2020-07-06;19L0906443;;1007,472067;1007,472067;1007,472067;1007,472067;;;1;6
2020-07-06;2016415SEN;BRSNGSCTF002;4491,234741;4491,908527;4491,571634;4491,234741;;;2;46
2020-07-06;20A1034935;BRAPCSCRI7H3;1023,151353;1062,599264;1042,875308;1062,599264;;;2;520
2020-07-06;20E0031084;;996,348704;1051,636016;1016,385476;1051,636016;;;3;1099
2020-07-06;2308316ANG;BRANSBCTF001;209,696492;209,696492;209,696492;209,696492;;;1;93
2020-07-06;2308316PRE;BRANSBCTF027;261,131823;261,259483;261,195653;261,259483;;;2;94
2020-07-06;2512917ASC;BRASC4CTF002;1685,912153;1686,245487;1686,07882;1686,245487;;;2;36
2020-07-06;2586517SEN;BRSBCSCTF006;588,9359;589,1421;589,039;588,9359;;;2;770
2020-07-06;2746018LGH;BRFLGTCTF001;0,808503;0,808503;0,808503;0,808503;;;2;368000
2020-07-06;2781419MZ3;;1255,887145;1256,887145;1256,387145;1256,887145;;;2;12
2020-07-06;3247819SEN;BR032XCTF002;0,996607;0,996607;0,996607;0,996607;;;1;802384
2020-07-06;3422019SUB;;1032,023011;1032,880154;1032,451582;1032,880154;;;2;14
2020-07-06;3489720SN1;;1034,993902;1035,636759;1035,31533;1034,993902;;;2;11
2020-07-06;3541720BRE;BR0402CTF000;942,963768;942,963768;942,963768;942,963768;;;2;22
2020-07-06;AEGP23;BRAEGPDBS038;12213,331687;12222,177585;12217,754636;12213,331687;;;2;82
2020-07-06;AESL17;BRAESLDBS008;1190,904201;1190,904201;1190,904201;1190,904201;;;2;146
2020-07-06;AGGU13;BRGRRBDBS026;9975,8169;9976,3169;9976,0669;9975,8169;;;2;200
2020-07-06;AGRU21;BRAGRUDBS014;875,588526;1097,916269;992,702955;998,6571;;;5;744
