RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-23;0579118S21;BRIDLQCTF0N4;0,639767;0,63982;0,639793;0,639767;;;2;1494058
2020-07-23;12F0036335;;710,046527;729,609433;719,840368;710,046527;;;4;24800
2020-07-23;13G0249947;BRRBRACRI200;814,018783;814,018783;814,018783;814,018783;;;1;65
2020-07-23;15I0011480;BRRBRACRI366;876,770805;879,205779;877,984542;877,980793;;;4;132
2020-07-23;16F0071780;BRAPCSCRI218;502,26;502,32;502,316363;502,32;;;33;76
2020-07-23;16G0000001;BRRBRACRI3O8;948,269384;972,027556;963,487875;948,269384;;;6;298
2020-07-23;16G0650890;BRGAIACRI3A2;416,607631;416,607656;416,607643;416,607656;;;2;620
2020-07-23;16I0000002;BRAPCSCRI1Z8;1102,263606;1102,263606;1102,263606;1102,263606;;;6;592
2020-07-23;16I0965158;BRRBRACRI3Q3;978,57;984,056682;981,313341;978,57;;;2;120
2020-07-23;16I0965520;BRRBRACRI3R1;721,170365;721,170365;721,170365;721,170365;;;2;300
2020-07-23;16L0074884;BRCBSCCRI3T1;948,406925;966,558383;957,923222;948,406925;;;4;940
2020-07-23;17C0000201;BRRBRACRI465;963,53921;978,025108;976,114002;977,965902;;;15;1252
2020-07-23;17H0164854;BRRBRACRI4G2;912,758842;927,814068;920,286455;912,758842;;;2;30
2020-07-23;17H0894273;BRAPCSCRI2V5;1051,839135;1102,05636;1081,96947;1102,05636;;;5;124
2020-07-23;17I0904388;BRAPCSCRI2U7;969,809557;969,968341;969,888949;969,809557;;;2;696
2020-07-23;17I0905011;BRAPCSCRI2R3;1189,668684;1193,084946;1192,414601;1191,828827;;;41;1072
2020-07-23;17J0000001;BRRBRACRI4F4;966,2339;969,34611;968,723668;966,2339;;;5;394
2020-07-23;17J0040025;BRAPCSCRI2Z6;670,41057;672,01;671,410213;672,01;;;8;145
2020-07-23;17L0735098;;822,611384;822,611384;822,611384;822,611384;;;2;19450
2020-07-23;18C0682649;BRRBRACRI4T5;970,535518;973,692503;972,11401;973,692503;;;2;210
2020-07-23;18C0765059;BRHBSCCRI2H3;778,750782;778,923478;778,83713;778,750782;;;2;5136
2020-07-23;18E0907339;BRBZRSCRI098;657,139728;657,681464;657,573116;657,139728;;;5;418
2020-07-23;18E0913223;BRHBSCCRI2K7;495,66;495,66;495,66;495,66;;;1;1
2020-07-23;18E0915989;BRIMWLCRI0U9;1001,43;1001,43;1001,43;1001,43;;;5;20
2020-07-23;18G0704721;BRRBRACRI4Z2;1034,337062;1034,473426;1034,427971;1034,473426;;;3;88
2020-07-23;18H0014828;BRAPCSCRI3D1;958,673848;972,780167;965,727007;958,673848;;;2;77
2020-07-23;18H0094762;BRBZRSCRI0A3;1002,927607;1003,257065;1003,092336;1002,927607;;;4;918
2020-07-23;18I0295355;;23746,621525;23746,621525;23746,621525;23746,621525;;;4;20
2020-07-23;18K0000201;BRAPCSCRI4C1;833,95;965,76;954,734185;957,991953;;;19;342
2020-07-23;18L0541633;BRAPCSCRI4N8;1039,349359;1070,65917;1064,902748;1039,349359;;;36;532
2020-07-23;18L1168429;BRFSECCRI5X2;962,445184;962,675954;962,560569;962,675954;;;2;52
2020-07-23;19B0276807;BRRBRACRI5H7;1092,79;1092,79;1092,79;1092,79;;;2;74
2020-07-23;19C0000001;BRVERTCRI024;961,009949;961,009949;961,009949;961,009949;;;2;12
2020-07-23;19E0171753;BRIMWLCRI161;954,475128;954,555128;954,515128;954,555128;;;2;150
2020-07-23;19E0967202;BRVERTCRI099;933,518527;933,518527;933,518527;933,518527;;;2;300
2020-07-23;19E0967405;BRIMWLCRI1A9;465,32;465,33;465,325;465,33;;;8;58
2020-07-23;19G0000001;BRRBRACRI5Q8;924,671861;945,94383;935,307845;924,671861;;;2;149
2020-07-23;19H0262186;BRRBRACRI5T2;951,654211;1027,604499;989,629355;1027,604499;;;6;270
2020-07-23;19I0739706;BRIMWLCRI1L6;658,333594;658,333594;658,333594;658,333594;;;1;16
2020-07-23;19I0739707;BRIMWLCRI1M4;947,180782;947,180782;947,180782;947,180782;;;1;6
2020-07-23;19K0120935;BROSECCRI0J1;932,705017;933,250472;933,064108;933,250472;;;4;82
2020-07-23;19K1034250;BRRBRACRI697;1013,435514;1013,585514;1013,520514;1013,585514;;;6;280
2020-07-23;19K1036630;BRRBRACRI689;1004,80381;1004,80381;1004,80381;1004,80381;;;2;398
2020-07-23;19K1137354;BRAPCSCRI6N3;1000,190957;1000,220957;1000,205957;1000,190957;;;2;4000
2020-07-23;19K1145372;BRRBRACRI630;1036,541638;1048,353848;1042,447743;1036,541638;;;2;1000
2020-07-23;19L0840477;;1010,683026;1040,974955;1025,96245;1026,396288;;;5;4047
2020-07-23;19L0866585;BRAPCSCRI6X2;984,337892;984,367892;984,352892;984,337892;;;2;8000
2020-07-23;20A0964303;BRIMWLCRI1S1;984,587058;984,704705;984,645881;984,587058;;;2;1700
2020-07-23;20C1006770;BRAPCSCRI7I1;922,06931;941,735898;931,902604;941,735898;;;2;16
2020-07-23;20E0031084;;1050,51007;1050,51007;1050,51007;1050,51007;;;1;74
2020-07-23;20F0165468;BROSECCRI0M5;1006,999917;1007,199917;1007,099917;1007,199917;;;2;60
2020-07-23;20F0692684;BROSECCRI0N3;1006,727688;1006,727688;1006,727688;1006,727688;;;44;4000
2020-07-23;2404616MEZ;BREMPCCTF017;1193,832789;1193,952178;1193,892483;1193,832789;;;2;670,077
2020-07-23;2404616SEN;BREMPCCTF009;1150,017985;1150,132992;1150,075488;1150,017985;;;2;2782,426
2020-07-23;2512917ASC;BRASC4CTF002;1691,995337;1691,995337;1691,995337;1691,995337;;;42;2326
2020-07-23;2530219SEN;BRFLFICTF022;811,412673;811,412673;811,412673;811,412673;;;2;4100
2020-07-23;2654217SEN;BRFIAMCTF005;1231,947631;1237,947631;1236,322631;1237,947631;;;4;26
2020-07-23;2713219SEN;;964,989325;965,437784;965,213554;964,989325;;;2;8400
2020-07-23;3072018UN1;;1087,624502;1093,624502;1092,045554;1093,624502;;;4;40
2020-07-23;3247819SEN;BR032XCTF002;0,953878;0,96;0,958803;0,96;;;58;4907844
2020-07-23;3489720SN1;;1039,818335;1040,246907;1040,032621;1040,246907;;;2;28
2020-07-23;3541720BRE;BR0402CTF000;923,857602;924,257075;924,057338;923,857602;;;2;6500
2020-07-23;AEGP13;BRAEGPDBS020;9634,861238;9669,1;9651,980619;9634,861238;;;2;2
2020-07-23;AESL17;BRAESLDBS008;1201,356143;1220,74601;1211,901892;1220,74601;;;3;243
2020-07-23;AGGU13;BRGRRBDBS026;10042,77588;10043,31307;10043,044475;10042,77588;;;2;40
2020-07-23;AGRU11;BRAGRUDBS006;1032,688598;1032,688598;1032,688598;1032,688598;;;1;5
2020-07-23;AGRU12;BRAGRUDBS048;1121,59;1226,697275;1170,438408;1121,59;;;4;741
2020-07-23;ALGA26;BRALGTDBS050;1257,59;1272,838435;1267,866814;1257,59;;;4;450
2020-07-23;ALIG12;BRALGEDBS011;936,209561;972,353441;940,590507;972,353441;;;15;5737
2020-07-23;ANHB10;BRANHBDBS0F3;912,211836;912,263276;912,237556;912,211836;;;2;3888
2020-07-23;ANHB18;BRANHBDBS0D8;1141,66851;1178,290241;1157,627438;1178,290241;;;7;376
2020-07-23;APRB28;BRAPRBDBS023;966,061956;966,855269;966,458612;966,855269;;;2;20704
2020-07-23;ARTR15;BRARTRDBS039;996,899304;997,221541;997,060422;997,221541;;;2;2008
2020-07-23;ARTR35;BRARTRDBS054;1207,89;1220,60038;1211,266586;1220,60038;;;4;69
2020-07-23;B80118I2R64;;1124,83;1126,14;1125,266666;1124,83;;;6;700
2020-07-23;B80118I2RGI;;1074,2;1074,2;1074,2;1074,2;;;3;300
2020-07-23;B80118J2S26;;1082,16;1082,16;1082,16;1082,16;;;3;300
2020-07-23;BD2820G34O2;;1;1;1;1;;;4;120000
2020-07-23;BLMN12;BRBLMNDBS026;1305,874423;1335,539313;1319,652029;1335,539313;;;5;728
2020-07-23;BRFS31;BRBRFSDBS026;1079,56;1079,56;1079,56;1079,56;;;1;83
2020-07-23;CART12;BRRPTADBS017;1394,377235;1509,413923;1438,387524;1449,362409;;;8;153
2020-07-23;CART22;BRRPTADBS025;1386,885636;1476,845188;1438,505347;1470,955138;;;5;168
2020-07-23;CBAN12;BRCRBDDBS025;1041,569917;1120,241945;1070,101855;1120,241945;;;35;7437
2020-07-23;CBAN72;BRCRBDDBS082;1074,303242;1081,204254;1078,903916;1081,204254;;;3;43
2020-07-23;CCCI22;BRCCCIDBS032;3082,223853;3082,43503;3082,329441;3082,223853;;;2;100
2020-07-23;CEAD11;BRCEADDBS009;1090,080066;1091,136446;1090,608034;1090,607592;;;3;8961
2020-07-23;CEAR25;BRCOCEDBS085;1200,173994;1200,173994;1200,173994;1200,173994;;;2;312
2020-07-23;CECO11;BRCECODBS002;10051,873989;10051,873989;10051,873989;10051,873989;;;3;3
2020-07-23;CEEBB2;BRCEEBDBS0F5;9199,492152;9200,418078;9199,955115;9199,492152;;;2;108
2020-07-23;CEMA17;BRENMADBS064;1225,511811;1233,120179;1229,422277;1226,701993;;;9;1512
2020-07-23;CEMA27;BRENMADBS072;1170,722177;1261,517316;1238,345996;1252,86;;;9;1259
2020-07-23;CEMT18;BRENMTDBS049;10109,732397;10169,80047;10140,93967;10157,04156;;;10;162
2020-07-23;CLGR12;BRCLGRDBS027;7109,126536;7109,126536;7109,126536;7109,126536;;;2;120
