RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-07;0325219HP7;;1082,207498;1082,315724;1082,261611;1082,207498;;;2;2486
2020-08-07;11H0016706;BRRBCSCRI253;562,553932;562,553932;562,553932;562,553932;;;1;782
2020-08-07;12J0037879;BRRBRACRI1X3;1070,868395;1076,0812;1073,474797;1076,0812;;;2;464
2020-08-07;16F0071780;BRAPCSCRI218;502,55;502,55;502,55;502,55;;;2;3
2020-08-07;16I0000002;BRAPCSCRI1Z8;1125,875218;1125,875218;1125,875218;1125,875218;;;2;30
2020-08-07;16I0965158;BRRBRACRI3Q3;981,626383;981,626383;981,626383;981,626383;;;2;820
2020-08-07;16I0965520;BRRBRACRI3R1;685,792895;685,792895;685,792895;685,792895;;;1;3
2020-08-07;16L0074884;BRCBSCCRI3T1;977,039645;979,395002;978,217323;977,039645;;;2;20
2020-08-07;17C0000201;BRRBRACRI465;980,408083;980,408083;980,408083;980,408083;;;2;138
2020-08-07;17F0023368;BRCBSCCRI487;962,842171;962,842171;962,842171;962,842171;;;2;1428
2020-08-07;17H0894273;BRAPCSCRI2V5;1065,815791;1116,571631;1091,193711;1116,571631;;;4;20
2020-08-07;17I0181214;BRHBSCCRI254;401,50265;401,50265;401,50265;401,50265;;;1;96
2020-08-07;17I0181659;BRAPCECRI028;1048,827457;1048,827457;1048,827457;1048,827457;;;3;20
2020-08-07;17I0904388;BRAPCSCRI2U7;957,357064;964,328843;960,842953;957,357064;;;2;292
2020-08-07;17I0905011;BRAPCSCRI2R3;1191,599258;1191,599258;1191,599258;1191,599258;;;13;572
2020-08-07;17J0000001;BRRBRACRI4F4;974,446408;974,746076;974,505436;974,746076;;;7;1096
2020-08-07;17J0040025;BRAPCSCRI2Z6;670,45871;673,14;672,91477;673,14;;;56;1871
2020-08-07;18C0682649;BRRBRACRI4T5;976,371737;991,04673;981,590982;973,211427;;;8;838
2020-08-07;18D0824856;BRAPCSCRI3A7;745,07219;745,07219;745,07219;745,07219;;;2;338
2020-08-07;18E0907339;BRBZRSCRI098;659,909762;659,909762;659,909762;659,909762;;;7;982
2020-08-07;18E0915989;BRIMWLCRI0U9;1002,320398;1002,59;1002,563039;1002,320398;;;10;192
2020-08-07;18F0744615;BRAPCSCRI3B5;968,440012;968,440012;968,440012;968,440012;;;2;448
2020-08-07;18G0687521;BRRBRACRI4Y5;1197,95;1197,95;1197,95;1197,95;;;1;32
2020-08-07;18H0014828;BRAPCSCRI3D1;955,584786;955,584786;955,584786;955,584786;;;2;61
2020-08-07;18H0859601;BRAPCSCRI424;1004,231307;1004,231307;1004,231307;1004,231307;;;1;98
2020-08-07;18K0000201;BRAPCSCRI4C1;963,325052;972,426679;968,833598;969,09;;;33;774
2020-08-07;18L0541633;BRAPCSCRI4N8;1047,591212;1079,07035;1065,388721;1068,74;;;34;1630
2020-08-07;18L1085825;BRRBRACRI523;943,91275;943,91275;943,91275;943,91275;;;2;120
2020-08-07;18L1085826;BRRBRACRI549;1088,912884;1160,773981;1135,094341;1088,912884;;;20;2145
2020-08-07;18L1179520;BRASTECRI083;842,950972;842,950972;842,950972;842,950972;;;4;9360
2020-08-07;1937618SEN;;650,277389;650,342419;650,309904;650,277389;;;2;4474
2020-08-07;19A1282808;BRRBCSCRI3A4;797,054208;797,054208;797,054208;797,054208;;;2;536
2020-08-07;19B0268307;BRRBRACRI5G9;980,832743;980,832743;980,832743;980,832743;;;2;448
2020-08-07;19C0000001;BRVERTCRI024;969,527798;969,527798;969,527798;969,527798;;;2;4
2020-08-07;19C0216515;BRRBRACRI5L9;771,25;771,25;771,25;771,25;;;1;1
2020-08-07;19D1329253;BROSECCRI0E2;955,386855;956,386855;956,261872;956,386855;;;11;562
2020-08-07;19E0171753;BRIMWLCRI161;958,586471;958,639569;958,621869;958,639569;;;3;226
2020-08-07;19E0311712;BRAPCSCRI4Z2;1031,184311;1031,287429;1031,23587;1031,184311;;;2;10000
2020-08-07;19E0322333;BRAPCSCRI4Y5;975,042693;975,140197;975,091445;975,042693;;;2;30650
2020-08-07;19E0959096;BRREICCRI0A9;1028,180908;1139,670095;1083,925501;1139,670095;;;2;1034
2020-08-07;19E0967202;BRVERTCRI099;938,991802;938,991802;938,991802;938,991802;;;2;40
2020-08-07;19G0000001;BRRBRACRI5Q8;948,183266;959,288329;952,625291;959,288329;;;5;552
2020-08-07;19G0269138;BRAPCSCRI523;964,15;964,15;964,15;964,15;;;1;1
2020-08-07;19H0262186;BRRBRACRI5T2;1000,785469;1044,54213;1015,371022;1000,785469;;;6;350
2020-08-07;19I0329899;BRVERTCRI0B1;988,691734;989,078183;988,884958;988,691734;;;2;300
2020-08-07;19I0739707;BRIMWLCRI1M4;950,410709;950,410709;950,410709;950,410709;;;1;73
2020-08-07;19K0120935;BROSECCRI0J1;840,459828;841,659828;841,36184;841,659828;;;10;172
2020-08-07;19K1124486;BROSECCRI0K9;1003,48926;1004,08926;1003,948921;1004,08926;;;5;138
2020-08-07;19K1145372;BRRBRACRI630;1041,072078;1043,936544;1042,504311;1041,072078;;;4;190
2020-08-07;19L0816266;;1018,389768;1021,389768;1019,889768;1021,389768;;;2;4
2020-08-07;19L0840477;;1044,088756;1090,147111;1056,230482;1090,147111;;;5;292
2020-08-07;19L0906443;;1008,004465;1008,004465;1008,004465;1008,004465;;;1;45
2020-08-07;20A1034935;BRAPCSCRI7H3;1045,695622;1086,205299;1072,702073;1086,205299;;;3;78
2020-08-07;20C0818565;BRIMWLCRI2B5;1005,999004;1006,135368;1006,098942;1006,135368;;;6;234
2020-08-07;20E0031084;;1004,432425;1057,48046;1032,103941;1014,241821;;;4;428
2020-08-07;20F0689770;BRASTECRI0J8;1023,409341;1054,29574;1042,324793;1033,551992;;;14;1316
2020-08-07;20F0692684;BROSECCRI0N3;1009,513924;1009,573924;1009,556012;1009,573924;;;5;606
2020-08-07;20F0704753;BRTSSACRI0T1;966,79205;976,18;974,615341;966,79205;;;6;60
2020-08-07;20F0719220;;1001,431323;1052,896955;1040,109775;1037,484843;;;8;594
2020-08-07;20F0834225;BRAPCSCRI7V4;1018,57901;1025,377912;1021,978461;1025,377912;;;2;580
2020-08-07;20F0849801;BRIMWLCRI2O8;988,635227;1001,46027;995,045266;1001,450342;;;4;456
