RptDt;TckrSymb;ISIN;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-19;12E0025287;BRRBCSCRI2Q2;925,1748;1065,425859;995,300329;1065,425859;;;2;522
2020-06-19;14C0072810;BRRBRACRI2H4;1062,395703;407867,65;204465,022851;1062,395703;;;2;2
2020-06-19;15I0011480;BRRBRACRI366;881,151748;881,151748;881,151748;881,151748;;;2;298
2020-06-19;15J0170872;BRSCCICRI0K9;3845,723191;3846,492489;3846,10784;3846,492489;;;2;439
2020-06-19;16F0071780;BRAPCSCRI218;1001,735914;1005,167887;1003,338674;1001,783951;;;36;2351
2020-06-19;16G0000001;BRRBRACRI3O8;960,582104;960,582104;960,582104;960,582104;;;4;36
2020-06-19;16I0000002;BRAPCSCRI1Z8;1011,550121;1112,854629;1073,352438;1064,270517;;;4;287
2020-06-19;16I0965158;BRRBRACRI3Q3;974,340791;979,17;975,548093;974,340791;;;4;230
2020-06-19;16L0074884;BRCBSCCRI3T1;958,203185;969,535198;965,75786;969,535198;;;3;945
2020-06-19;1740117SN3;;350536,5;350581,954545;350559,227272;350581,954545;;;4;4,4
2020-06-19;17C0000201;BRRBRACRI465;975,969393;975,969393;975,969393;975,969393;;;2;154
2020-06-19;17C0856982;BRHBSCCRI1R4;98,425763;98,435607;98,430685;98,425763;;;2;780
2020-06-19;17D0073654;BROSECCRI0G7;13321,93;13970,442542;13754,271695;13970,442542;;;6;72
2020-06-19;17I0000201;BRRBRACRI4D9;932,099654;966,622427;953,739601;966,622427;;;4;1500
2020-06-19;17I0181214;BRHBSCCRI254;431,515973;431,515973;431,515973;431,515973;;;1;910
2020-06-19;17I0181659;BRAPCECRI028;1037,480712;1076,188129;1056,526019;1037,480712;;;5;1238
2020-06-19;17I0904388;BRAPCSCRI2U7;968,273019;988,719538;975,088525;968,273019;;;3;202
2020-06-19;17I0905011;BRAPCSCRI2R3;1184,117481;1184,117481;1184,117481;1184,117481;;;9;806
2020-06-19;17J0000001;BRRBRACRI4F4;963,056444;963,056444;963,056444;963,056444;;;2;40
2020-06-19;17J0040025;BRAPCSCRI2Z6;666,832044;669,19;667,842596;666,832044;;;7;108
2020-06-19;1890013SEN;BRBBVHCTF005;980;1000;990;1000;;;2;98
2020-06-19;18B0802721;BRAPCSCRI341;722,443955;722,683955;722,563955;722,683955;;;2;50
2020-06-19;18C0682649;BRRBRACRI4T5;965,963564;965,963564;965,963564;965,963564;;;3;1034
