RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-30;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;225,05;225,1;225,08;225,1;225,6;;3;3
2020-07-30;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;223;223,3;223,24;223;223,1;;10;21
2020-07-30;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;223,1;223,65;223,37;223,4;223,5;;4;13
2020-07-30;CCMF21;BRBMEFCCP247;AGRIBUSINESS;51,5;51,64;51,52;51,62;51,52;;19;37
2020-07-30;CCMH21;BRBMEFCCP254;AGRIBUSINESS;51,45;51,45;51,45;51,45;51,83;;1;1
2020-07-30;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;49,55;50;49,8;49,81;49,51;;178;561
2020-07-30;CCMX20;BRBMEFCCP239;AGRIBUSINESS;50,9;51,3;51;51,1;50,85;;41;76
2020-07-30;ETHV20;BRBMEFETH3I2;AGRIBUSINESS;1835;1835;1835;1835;1837,5;;2;15
2020-07-30;ETHX20;BRBMEFETH3J0;AGRIBUSINESS;1880;1880;1880;1880;1865;;2;25
2020-07-30;ETHZ20;BRBMEFETH3E1;AGRIBUSINESS;1880;1880;1880;1880;1877,5;;2;25
2020-07-30;ICFH21;BRBMEFICF2M3;AGRIBUSINESS;123;123,35;123,11;123;126;;4;6
2020-07-30;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;117,8;119;118,57;118,6;119,65;;7;7
2020-07-30;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;121,3;122;121,58;122;122,95;;8;9
2020-07-30;ABEV3;BRABEVACNOR1;CASH;;;14,69;;;;604;605600
2020-07-30;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,68;;;;323;4321
2020-07-30;ALPA4;BRALPAACNPR7;CASH;;;31,38;;;;3;600
2020-07-30;ALPA4F;BRALPAACNPR7;ODD LOT;;;31,18;;;;2;26
2020-07-30;ALSO3;BRALSOACNOR5;CASH;;;28,27;;;;6;3600
2020-07-30;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,39;;;;3;93
2020-07-30;AZUL4;BRAZULACNPR4;CASH;;;21,04;;;;214;128200
2020-07-30;AZUL4F;BRAZULACNPR4;ODD LOT;;;21,05;;;;64;1119
2020-07-30;B3SA3;BRB3SAACNOR6;CASH;;;65,06;;;;309;123000
2020-07-30;B3SA3F;BRB3SAACNOR6;ODD LOT;;;65,05;;;;198;2549
2020-07-30;BBAS3;BRBBASACNOR3;CASH;;;34,87;;;;559;367400
2020-07-30;BBAS3F;BRBBASACNOR3;ODD LOT;;;34,89;;;;139;1676
2020-07-30;BBDC3;BRBBDCACNOR1;CASH;;;21,51;;;;186;152000
2020-07-30;BBDC3F;BRBBDCACNOR1;ODD LOT;;;21,53;;;;55;629
2020-07-30;BBDC4;BRBBDCACNPR8;CASH;;;23,59;;;;848;901700
2020-07-30;BBDC4F;BRBBDCACNPR8;ODD LOT;;;23,60;;;;208;3468
2020-07-30;BBSE3;BRBBSEACNOR5;CASH;;;28,25;;;;97;34300
2020-07-30;BBSE3F;BRBBSEACNOR5;ODD LOT;;;28,21;;;;38;586
2020-07-30;BEEF3;BRBEEFACNOR6;CASH;;;13,97;;;;161;106600
2020-07-30;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,99;;;;29;521
2020-07-30;BIDI11;BRBIDICDAXX3;CASH;;;60,06;;;;9;1900
2020-07-30;BIDI11F;BRBIDICDAXX3;ODD LOT;;;59,96;;;;9;105
2020-07-30;BPAC11;BRBPACUNT006;CASH;;;87,15;;;;61;12800
2020-07-30;BPAC11F;BRBPACUNT006;ODD LOT;;;87,12;;;;18;294
2020-07-30;BPAN4;BRBPANACNPR1;CASH;;;10,06;;;;25;18000
2020-07-30;BPAN4F;BRBPANACNPR1;ODD LOT;;;10,06;;;;8;188
2020-07-30;BRAP4;BRBRAPACNPR2;CASH;;;43,02;;;;67;13200
2020-07-30;BRAP4F;BRBRAPACNPR2;ODD LOT;;;43,00;;;;7;80
2020-07-30;BRDT3;BRBRDTACNOR1;CASH;;;23,12;;;;148;78600
2020-07-30;BRDT3F;BRBRDTACNOR1;ODD LOT;;;23,14;;;;21;202
2020-07-30;BRFS3;BRBRFSACNOR8;CASH;;;21,32;;;;173;106300
2020-07-30;BRFS3F;BRBRFSACNOR8;ODD LOT;;;21,35;;;;23;441
2020-07-30;BRKM5;BRBRKMACNPA4;CASH;;;23,81;;;;108;48300
2020-07-30;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,83;;;;5;30
2020-07-30;BRML3;BRBRMLACNOR9;CASH;;;10,38;;;;97;61800
2020-07-30;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,39;;;;10;194
2020-07-30;BRSR6;BRBRSRACNPB4;CASH;;;14,91;;;;23;7400
2020-07-30;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,92;;;;12;69
2020-07-30;BTOW3;BRBTOWACNOR8;CASH;;;123,11;;;;146;67000
2020-07-30;BTOW3F;BRBTOWACNOR8;ODD LOT;;;123,22;;;;35;419
2020-07-30;CCRO3;BRCCROACNOR2;CASH;;;14,90;;;;102;54800
2020-07-30;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,85;;;;4;105
2020-07-30;CESP6;BRCESPACNPB4;CASH;;;32,08;;;;9;4200
2020-07-30;CESP6F;BRCESPACNPB4;ODD LOT;;;32,08;;;;4;104
2020-07-30;CIEL3;BRCIELACNOR3;CASH;;;4,85;;;;420;707700
2020-07-30;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,85;;;;176;2909
2020-07-30;CMIG4;BRCMIGACNPR3;CASH;;;12,32;;;;129;75600
2020-07-30;CMIG4F;BRCMIGACNPR3;ODD LOT;;;12,31;;;;53;907
2020-07-30;COGN3;BRCOGNACNOR2;CASH;;;9,59;;;;2135;4184000
2020-07-30;COGN3F;BRCOGNACNOR2;ODD LOT;;;9,58;;;;1068;20683
2020-07-30;CPFE3;BRCPFEACNOR0;CASH;;;31,85;;;;29;3600
2020-07-30;CPFE3F;BRCPFEACNOR0;ODD LOT;;;31,72;;;;2;16
2020-07-30;CPLE6;BRCPLEACNPB9;CASH;;;67,20;;;;16;3100
2020-07-30;CPLE6F;BRCPLEACNPB9;ODD LOT;;;67,05;;;;22;443
2020-07-30;CRFB3;BRCRFBACNOR2;CASH;;;22,83;;;;95;23300
2020-07-30;CRFB3F;BRCRFBACNOR2;ODD LOT;;;22,83;;;;9;143
2020-07-30;CSAN3;BRCSANACNOR6;CASH;;;88,23;;;;72;14100
2020-07-30;CSAN3F;BRCSANACNOR6;ODD LOT;;;88,06;;;;38;480
2020-07-30;CSMG3;BRCSMGACNOR5;CASH;;;53,93;;;;11;2700
2020-07-30;CSMG3F;BRCSMGACNOR5;ODD LOT;;;53,92;;;;19;329
2020-07-30;CSNA3;BRCSNAACNOR6;CASH;;;12,78;;;;231;127000
2020-07-30;CSNA3F;BRCSNAACNOR6;ODD LOT;;;12,77;;;;31;687
2020-07-30;CVCB3;BRCVCBACNOR1;CASH;;;21,67;;;;67;33000
2020-07-30;CVCB3F;BRCVCBACNOR1;ODD LOT;;;21,63;;;;31;373
2020-07-30;CYRE3;BRCYREACNOR7;CASH;;;27,67;;;;104;28900
2020-07-30;CYRE3F;BRCYREACNOR7;ODD LOT;;;27,66;;;;27;241
2020-07-30;DTEX3;BRDTEXACNOR3;CASH;;;15,67;;;;9;6300
2020-07-30;DTEX3F;BRDTEXACNOR3;ODD LOT;;;15,67;;;;8;194
2020-07-30;ECOR3;BRECORACNOR8;CASH;;;13,62;;;;41;14100
2020-07-30;ECOR3F;BRECORACNOR8;ODD LOT;;;13,61;;;;10;238
2020-07-30;EGIE3;BREGIEACNOR9;CASH;;;44,88;;;;50;8900
2020-07-30;EGIE3F;BREGIEACNOR9;ODD LOT;;;44,89;;;;38;525
2020-07-30;ELET3;BRELETACNOR6;CASH;;;38,27;;;;75;21800
2020-07-30;ELET3F;BRELETACNOR6;ODD LOT;;;38,27;;;;20;161
2020-07-30;ELET6;BRELETACNPB7;CASH;;;39,23;;;;44;14600
2020-07-30;ELET6F;BRELETACNPB7;ODD LOT;;;39,19;;;;10;261
2020-07-30;EMBR3;BREMBRACNOR4;CASH;;;7,97;;;;320;285300
2020-07-30;EMBR3F;BREMBRACNOR4;ODD LOT;;;7,97;;;;107;1768
2020-07-30;ENBR3;BRENBRACNOR2;CASH;;;18,61;;;;67;12600
2020-07-30;ENBR3F;BRENBRACNOR2;ODD LOT;;;18,59;;;;26;362
2020-07-30;ENEV3;BRENEVACNOR8;CASH;;;49,84;;;;21;2500
2020-07-30;ENEV3F;BRENEVACNOR8;ODD LOT;;;49,84;;;;5;60
2020-07-30;ENGI11;BRENGICDAM16;CASH;;;50,00;;;;47;8400
2020-07-30;ENGI11F;BRENGICDAM16;ODD LOT;;;50,41;;;;3;10
2020-07-30;EQTL3;BREQTLACNOR0;CASH;;;25,62;;;;142;55600
2020-07-30;EQTL3F;BREQTLACNOR0;ODD LOT;;;25,55;;;;24;294
2020-07-30;EZTC3;BREZTCACNOR0;CASH;;;40,81;;;;43;20000
2020-07-30;EZTC3F;BREZTCACNOR0;ODD LOT;;;40,84;;;;16;325
2020-07-30;FLRY3;BRFLRYACNOR5;CASH;;;25,65;;;;108;23200
2020-07-30;FLRY3F;BRFLRYACNOR5;ODD LOT;;;25,62;;;;53;915
2020-07-30;GGBR4;BRGGBRACNPR8;CASH;;;17,80;;;;165;121000
2020-07-30;GGBR4F;BRGGBRACNPR8;ODD LOT;;;17,77;;;;24;214
2020-07-30;GNDI3;BRGNDIACNOR2;CASH;;;69,42;;;;82;20800
2020-07-30;GNDI3F;BRGNDIACNOR2;ODD LOT;;;69,12;;;;13;139
2020-07-30;GOAU4;BRGOAUACNPR8;CASH;;;8,14;;;;153;96400
2020-07-30;GOAU4F;BRGOAUACNPR8;ODD LOT;;;8,14;;;;28;300
2020-07-30;GOLL4;BRGOLLACNPR4;CASH;;;18,57;;;;218;104800
2020-07-30;GOLL4F;BRGOLLACNPR4;ODD LOT;;;18,58;;;;51;1029
2020-07-30;HAPV3;BRHAPVACNOR4;CASH;;;66,68;;;;55;8500
2020-07-30;HAPV3F;BRHAPVACNOR4;ODD LOT;;;66,51;;;;11;258
2020-07-30;HGTX3;BRHGTXACNOR9;CASH;;;15,20;;;;63;27300
2020-07-30;HGTX3F;BRHGTXACNOR9;ODD LOT;;;15,20;;;;15;294
2020-07-30;HYPE3;BRHYPEACNOR0;CASH;;;36,33;;;;71;12600
2020-07-30;HYPE3F;BRHYPEACNOR0;ODD LOT;;;36,22;;;;7;61
2020-07-30;IGTA3;BRIGTAACNOR5;CASH;;;34,45;;;;22;4200
2020-07-30;IGTA3F;BRIGTAACNOR5;ODD LOT;;;34,53;;;;17;239
2020-07-30;IRBR3;BRIRBRACNOR4;CASH;;;8,08;;;;327;431600
2020-07-30;IRBR3F;BRIRBRACNOR4;ODD LOT;;;8,09;;;;84;1288
2020-07-30;ITSA4;BRITSAACNPR7;CASH;;;10,96;;;;505;513200
2020-07-30;ITSA4F;BRITSAACNPR7;ODD LOT;;;10,96;;;;263;4096
2020-07-30;ITUB4;BRITUBACNPR1;CASH;;;27,99;;;;318;241100
2020-07-30;ITUB4F;BRITUBACNPR1;ODD LOT;;;27,99;;;;124;1826
2020-07-30;JBSS3;BRJBSSACNOR8;CASH;;;22,00;;;;302;245500
2020-07-30;JBSS3F;BRJBSSACNOR8;ODD LOT;;;21,98;;;;59;1400
2020-07-30;KLBN11;BRKLBNCDAM18;CASH;;;21,41;;;;114;44500
2020-07-30;KLBN11F;BRKLBNCDAM18;ODD LOT;;;21,34;;;;19;513
2020-07-30;LAME4;BRLAMEACNPR6;CASH;;;35,22;;;;234;98100
2020-07-30;LAME4F;BRLAMEACNPR6;ODD LOT;;;35,13;;;;121;2201
2020-07-30;LCAM3;BRLCAMACNOR3;CASH;;;19,06;;;;19;5400
2020-07-30;LCAM3F;BRLCAMACNOR3;ODD LOT;;;19,06;;;;9;124
2020-07-30;LIGT3;BRLIGTACNOR2;CASH;;;18,29;;;;22;9700
2020-07-30;LIGT3F;BRLIGTACNOR2;ODD LOT;;;18,31;;;;9;118
2020-07-30;LINX3;BRLINXACNOR0;CASH;;;27,35;;;;11;2400
2020-07-30;LINX3F;BRLINXACNOR0;ODD LOT;;;27,40;;;;7;49
2020-07-30;LREN3;BRLRENACNOR1;CASH;;;41,80;;;;102;45700
2020-07-30;LREN3F;BRLRENACNOR1;ODD LOT;;;41,62;;;;38;560
2020-07-30;MDIA3;BRMDIAACNOR7;CASH;;;40,57;;;;5;700
2020-07-30;MDIA3F;BRMDIAACNOR7;ODD LOT;;;40,57;;;;4;161
2020-07-30;MGLU3;BRMGLUACNOR2;CASH;;;83,57;;;;713;218300
2020-07-30;MGLU3F;BRMGLUACNOR2;ODD LOT;;;83,46;;;;680;10017
2020-07-30;MOVI3;BRMOVIACNOR0;CASH;;;16,93;;;;136;63500
2020-07-30;MOVI3F;BRMOVIACNOR0;ODD LOT;;;16,90;;;;67;1293
2020-07-30;MRFG3;BRMRFGACNOR0;CASH;;;14,63;;;;126;81800
2020-07-30;MRFG3F;BRMRFGACNOR0;ODD LOT;;;14,60;;;;21;550
2020-07-30;MRVE3;BRMRVEACNOR2;CASH;;;19,89;;;;66;13400
2020-07-30;MRVE3F;BRMRVEACNOR2;ODD LOT;;;19,86;;;;25;347
2020-07-30;MULT3;BRMULTACNOR5;CASH;;;21,78;;;;50;12700
2020-07-30;MULT3F;BRMULTACNOR5;ODD LOT;;;21,85;;;;19;283
2020-07-30;MYPK3;BRMYPKACNOR7;CASH;;;13,57;;;;18;11100
2020-07-30;MYPK3F;BRMYPKACNOR7;ODD LOT;;;13,58;;;;21;591
2020-07-30;NEOE3;BRNEOEACNOR3;CASH;;;21,35;;;;21;8500
2020-07-30;NEOE3F;BRNEOEACNOR3;ODD LOT;;;21,37;;;;10;132
2020-07-30;NTCO3;BRNTCOACNOR5;CASH;;;48,68;;;;123;63300
2020-07-30;NTCO3F;BRNTCOACNOR5;ODD LOT;;;48,73;;;;44;429
2020-07-30;PCAR3;BRPCARACNOR3;CASH;;;73,84;;;;161;39700
2020-07-30;PCAR3F;BRPCARACNOR3;ODD LOT;;;73,94;;;;74;977
2020-07-30;PETR3;BRPETRACNOR9;CASH;;;23,41;;;;173;199200
2020-07-30;PETR3F;BRPETRACNOR9;ODD LOT;;;23,40;;;;30;401
2020-07-30;PETR4;BRPETRACNPR6;CASH;;;22,86;;;;473;456900
2020-07-30;PETR4F;BRPETRACNPR6;ODD LOT;;;22,86;;;;148;2086
2020-07-30;PRIO3;BRPRIOACNOR1;CASH;;;39,61;;;;60;26200
2020-07-30;PRIO3F;BRPRIOACNOR1;ODD LOT;;;39,61;;;;18;316
2020-07-30;PSSA3;BRPSSAACNOR7;CASH;;;54,06;;;;10;1700
2020-07-30;PSSA3F;BRPSSAACNOR7;ODD LOT;;;54,00;;;;11;119
2020-07-30;QUAL3;BRQUALACNOR6;CASH;;;28,82;;;;61;18800
2020-07-30;QUAL3F;BRQUALACNOR6;ODD LOT;;;28,82;;;;3;24
2020-07-30;RADL3;BRRADLACNOR0;CASH;;;125,84;;;;55;8200
2020-07-30;RADL3F;BRRADLACNOR0;ODD LOT;;;125,40;;;;27;610
2020-07-30;RAIL3;BRRAILACNOR9;CASH;;;22,90;;;;119;48700
2020-07-30;RAIL3F;BRRAILACNOR9;ODD LOT;;;22,83;;;;7;182
2020-07-30;RAPT4;BRRAPTACNPR4;CASH;;;11,80;;;;20;10700
2020-07-30;RAPT4F;BRRAPTACNPR4;ODD LOT;;;11,82;;;;2;6
2020-07-30;RENT3;BRRENTACNOR4;CASH;;;50,20;;;;171;62100
2020-07-30;RENT3F;BRRENTACNOR4;ODD LOT;;;50,12;;;;59;810
2020-07-30;SANB11;BRSANBCDAM13;CASH;;;31,26;;;;87;19100
2020-07-30;SANB11F;BRSANBCDAM13;ODD LOT;;;31,23;;;;20;187
2020-07-30;SAPR11;BRSAPRCDAM13;CASH;;;30,06;;;;23;5200
2020-07-30;SAPR11F;BRSAPRCDAM13;ODD LOT;;;30,16;;;;24;443
2020-07-30;SBSP3;BRSBSPACNOR5;CASH;;;59,32;;;;74;12500
2020-07-30;SBSP3F;BRSBSPACNOR5;ODD LOT;;;59,11;;;;15;281
2020-07-30;SMLS3;BRSMLSACNOR1;CASH;;;15,69;;;;19;8700
2020-07-30;SMLS3F;BRSMLSACNOR1;ODD LOT;;;15,70;;;;10;128
2020-07-30;SULA11;BRSULACDAM12;CASH;;;51,29;;;;80;17200
2020-07-30;SULA11F;BRSULACDAM12;ODD LOT;;;51,11;;;;25;264
2020-07-30;SUZB3;BRSUZBACNOR0;CASH;;;42,33;;;;109;33600
2020-07-30;SUZB3F;BRSUZBACNOR0;ODD LOT;;;42,29;;;;23;525
2020-07-30;TAEE11;BRTAEECDAM10;CASH;;;29,24;;;;67;22200
2020-07-30;TAEE11F;BRTAEECDAM10;ODD LOT;;;29,23;;;;26;311
2020-07-30;TCSA3;BRTCSAACNOR3;CASH;;;11,72;;;;24;7900
2020-07-30;TCSA3F;BRTCSAACNOR3;ODD LOT;;;11,75;;;;14;165
2020-07-30;TIMP3;BRTIMPACNOR1;CASH;;;14,86;;;;84;30600
2020-07-30;TIMP3F;BRTIMPACNOR1;ODD LOT;;;14,82;;;;27;458
2020-07-30;TOTS3;BRTOTSACNOR8;CASH;;;26,27;;;;90;21600
2020-07-30;TOTS3F;BRTOTSACNOR8;ODD LOT;;;26,26;;;;48;701
2020-07-30;TRPL4;BRTRPLACNPR1;CASH;;;21,78;;;;27;5800
2020-07-30;TRPL4F;BRTRPLACNPR1;ODD LOT;;;21,79;;;;15;181
2020-07-30;UGPA3;BRUGPAACNOR8;CASH;;;19,81;;;;219;87900
2020-07-30;UGPA3F;BRUGPAACNOR8;ODD LOT;;;19,81;;;;62;1182
2020-07-30;USIM5;BRUSIMACNPA6;CASH;;;8,25;;;;263;202600
2020-07-30;USIM5F;BRUSIMACNPA6;ODD LOT;;;8,24;;;;38;1059
2020-07-30;VALE3;BRVALEACNOR0;CASH;;;61,31;;;;544;378500
2020-07-30;VALE3F;BRVALEACNOR0;ODD LOT;;;61,37;;;;185;2263
2020-07-30;VIVT4;BRVIVTACNPR7;CASH;;;51,42;;;;69;19400
2020-07-30;VIVT4F;BRVIVTACNPR7;ODD LOT;;;51,20;;;;12;130
2020-07-30;VVAR3;BRVVARACNOR1;CASH;;;20,41;;;;1512;1757700
2020-07-30;VVAR3F;BRVVARACNOR1;ODD LOT;;;20,41;;;;724;14590
2020-07-30;WEGE3;BRWEGEACNOR0;CASH;;;68,17;;;;252;62500
2020-07-30;WEGE3F;BRWEGEACNOR0;ODD LOT;;;68,16;;;;303;4778
2020-07-30;YDUQ3;BRYDUQACNOR3;CASH;;;35,25;;;;70;13500
2020-07-30;YDUQ3F;BRYDUQACNOR3;ODD LOT;;;35,13;;;;16;214
