RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-03;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;214,3;215,3;214,95;215,3;214,8;;10;34
2020-07-03;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;211,15;211,9;211,38;211,5;211,6;;13;24
2020-07-03;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;49,2;49,35;49,28;49,2;49,18;;8;17
2020-07-03;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;46,84;47;46,92;46,88;46,75;;31;63
2020-07-03;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;108,8;109,1;108,95;109,1;109,5;;2;2
2020-07-03;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;110,5;110,5;110,5;110,5;112,1;;1;10
2020-07-03;ABEV3;BRABEVACNOR1;CASH;;;14,14;;;;101;92700
2020-07-03;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,14;;;;108;1267
2020-07-03;ALPA4;BRALPAACNPR7;CASH;;;29,43;;;;3;500
2020-07-03;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,32;;;;4;65
2020-07-03;ALSO3;BRALSOACNOR5;CASH;;;28,79;;;;3;600
2020-07-03;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,63;;;;1;42
2020-07-03;AZUL4;BRAZULACNPR4;CASH;;;21,19;;;;379;257300
2020-07-03;AZUL4F;BRAZULACNPR4;ODD LOT;;;21,19;;;;188;3571
2020-07-03;B3SA3;BRB3SAACNOR6;CASH;;;56,48;;;;33;6800
2020-07-03;B3SA3F;BRB3SAACNOR6;ODD LOT;;;56,45;;;;47;324
2020-07-03;BBAS3;BRBBASACNOR3;CASH;;;33,48;;;;173;91000
2020-07-03;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,45;;;;99;1409
2020-07-03;BBDC3;BRBBDCACNOR1;CASH;;;19,49;;;;40;14300
2020-07-03;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,50;;;;62;1078
2020-07-03;BBDC4;BRBBDCACNPR8;CASH;;;21,38;;;;210;209100
2020-07-03;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,37;;;;84;1154
2020-07-03;BBSE3;BRBBSEACNOR5;CASH;;;27,83;;;;24;6500
2020-07-03;BBSE3F;BRBBSEACNOR5;ODD LOT;;;27,85;;;;32;540
2020-07-03;BEEF3;BRBEEFACNOR6;CASH;;;13,20;;;;39;37000
2020-07-03;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,19;;;;13;226
2020-07-03;BIDI11;BRBIDICDAXX3;CASH;;;44,98;;;;6;1300
2020-07-03;BIDI11F;BRBIDICDAXX3;ODD LOT;;;44,97;;;;10;120
2020-07-03;BPAC11;BRBPACUNT006;CASH;;;79,68;;;;27;7100
2020-07-03;BPAC11F;BRBPACUNT006;ODD LOT;;;79,71;;;;22;532
2020-07-03;BPAN4;BRBPANACNPR1;CASH;;;9,40;;;;41;41400
2020-07-03;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,40;;;;21;306
2020-07-03;BRAP4;BRBRAPACNPR2;CASH;;;35,93;;;;11;4300
2020-07-03;BRAP4F;BRBRAPACNPR2;ODD LOT;;;35,83;;;;12;236
2020-07-03;BRDT3;BRBRDTACNOR1;CASH;;;22,25;;;;27;7600
2020-07-03;BRDT3F;BRBRDTACNOR1;ODD LOT;;;22,26;;;;16;323
2020-07-03;BRFS3;BRBRFSACNOR8;CASH;;;20,19;;;;244;215200
2020-07-03;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,21;;;;63;858
2020-07-03;BRKM5;BRBRKMACNPA4;CASH;;;23,62;;;;51;24000
2020-07-03;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,61;;;;22;359
2020-07-03;BRML3;BRBRMLACNOR9;CASH;;;10,47;;;;13;3600
2020-07-03;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,48;;;;12;175
2020-07-03;BRSR6;BRBRSRACNPB4;CASH;;;14,26;;;;23;6800
2020-07-03;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,27;;;;14;167
2020-07-03;BTOW3;BRBTOWACNOR8;CASH;;;109,11;;;;27;12600
2020-07-03;BTOW3F;BRBTOWACNOR8;ODD LOT;;;109,14;;;;12;149
2020-07-03;CCRO3;BRCCROACNOR2;CASH;;;14,87;;;;35;33100
2020-07-03;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,87;;;;10;162
2020-07-03;CESP6;BRCESPACNPB4;CASH;;;29,59;;;;5;1300
2020-07-03;CESP6F;BRCESPACNPB4;ODD LOT;;;29,55;;;;2;65
2020-07-03;CIEL3;BRCIELACNOR3;CASH;;;4,79;;;;309;461700
2020-07-03;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,80;;;;116;1910
2020-07-03;CMIG4;BRCMIGACNPR3;CASH;;;11,12;;;;26;11700
2020-07-03;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,12;;;;15;154
2020-07-03;COGN3;BRCOGNACNOR2;CASH;;;7,20;;;;634;791100
2020-07-03;COGN3F;BRCOGNACNOR2;ODD LOT;;;7,19;;;;302;6039
2020-07-03;CPFE3;BRCPFEACNOR0;CASH;;;30,72;;;;5;2100
2020-07-03;CPFE3F;BRCPFEACNOR0;ODD LOT;;;30,70;;;;3;86
2020-07-03;CPLE6;BRCPLEACNPB9;CASH;;;61,16;;;;27;6700
2020-07-03;CPLE6F;BRCPLEACNPB9;ODD LOT;;;61,10;;;;8;78
2020-07-03;CRFB3;BRCRFBACNOR2;CASH;;;20,21;;;;6;1700
2020-07-03;CRFB3F;BRCRFBACNOR2;ODD LOT;;;20,21;;;;10;238
2020-07-03;CSAN3;BRCSANACNOR6;CASH;;;75,60;;;;12;2900
2020-07-03;CSAN3F;BRCSANACNOR6;ODD LOT;;;75,58;;;;21;269
2020-07-03;CSMG3;BRCSMGACNOR5;CASH;;;57,52;;;;2;1000
2020-07-03;CSMG3F;BRCSMGACNOR5;ODD LOT;;;57,65;;;;2;45
2020-07-03;CSNA3;BRCSNAACNOR6;CASH;;;10,72;;;;125;132500
2020-07-03;CSNA3F;BRCSNAACNOR6;ODD LOT;;;10,73;;;;45;690
2020-07-03;CVCB3;BRCVCBACNOR1;CASH;;;19,74;;;;137;71300
2020-07-03;CVCB3F;BRCVCBACNOR1;ODD LOT;;;19,70;;;;55;1405
2020-07-03;CYRE3;BRCYREACNOR7;CASH;;;25,36;;;;90;48900
2020-07-03;CYRE3F;BRCYREACNOR7;ODD LOT;;;25,33;;;;51;1028
2020-07-03;DTEX3;BRDTEXACNOR3;CASH;;;14,33;;;;12;3100
2020-07-03;DTEX3F;BRDTEXACNOR3;ODD LOT;;;14,29;;;;10;159
