RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-14;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;219,6;220;219,9;220;220;;15;37
2020-07-14;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;218,45;218,45;218,45;218,45;219,2;;1;2
2020-07-14;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;217,4;217,5;217,41;217,4;217,75;;5;8
2020-07-14;CCMF21;BRBMEFCCP247;AGRIBUSINESS;50;50;50;50;49,75;;1;1
2020-07-14;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;49,6;49,6;49,6;49,6;49,53;;2;2
2020-07-14;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;46,7;46,94;46,75;46,9;46,8;;40;288
2020-07-14;CCMX20;BRBMEFCCP239;AGRIBUSINESS;48,01;48,14;48,11;48,01;48,03;;6;10
2020-07-14;ICFH21;BRBMEFICF2M3;AGRIBUSINESS;108,5;108,5;108,5;108,5;107,3;;2;20
2020-07-14;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;104,8;105,2;105,02;105;104,35;;6;9
2020-07-14;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;106,5;107;106,52;107;106,05;;3;21
2020-07-14;ABEV3;BRABEVACNOR1;CASH;;;13,91;;;;269;272800
2020-07-14;ABEV3F;BRABEVACNOR1;ODD LOT;;;13,91;;;;130;2060
2020-07-14;ALPA4;BRALPAACNPR7;CASH;;;29,79;;;;3;300
2020-07-14;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,73;;;;5;81
2020-07-14;ALSO3;BRALSOACNOR5;CASH;;;29,57;;;;8;1900
2020-07-14;ALSO3F;BRALSOACNOR5;ODD LOT;;;29,61;;;;2;53
2020-07-14;AZUL4;BRAZULACNPR4;CASH;;;21,68;;;;191;124000
2020-07-14;AZUL4F;BRAZULACNPR4;ODD LOT;;;21,68;;;;78;1161
2020-07-14;B3SA3;BRB3SAACNOR6;CASH;;;61,06;;;;70;30800
2020-07-14;B3SA3F;BRB3SAACNOR6;ODD LOT;;;61,13;;;;26;167
2020-07-14;BBAS3;BRBBASACNOR3;CASH;;;34,30;;;;185;88000
2020-07-14;BBAS3F;BRBBASACNOR3;ODD LOT;;;34,31;;;;67;914
2020-07-14;BBDC3;BRBBDCACNOR1;CASH;;;20,34;;;;31;20200
2020-07-14;BBDC3F;BRBBDCACNOR1;ODD LOT;;;20,38;;;;28;383
2020-07-14;BBDC4;BRBBDCACNPR8;CASH;;;22,25;;;;216;245400
2020-07-14;BBDC4F;BRBBDCACNPR8;ODD LOT;;;22,28;;;;122;1614
