RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-17;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;228;228;228;228;228,25;;1;3
2020-08-17;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;226,35;226,5;226,48;226,5;226,5;;4;10
2020-08-17;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;226,2;226,5;226,32;226,35;225,95;;43;99
2020-08-17;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;227,4;227,4;227,4;227,4;226,95;;2;2
2020-08-17;CCMF21;BRBMEFCCP247;AGRIBUSINESS;59,4;59,6;59,54;59,6;59,6;;7;35
2020-08-17;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;60,16;60,49;60,34;60,49;60,22;;75;154
2020-08-17;CCMX20;BRBMEFCCP239;AGRIBUSINESS;59,62;59,96;59,78;59,8;59,76;;101;467
2020-08-17;ETHF21;BRBMEFETH3G6;AGRIBUSINESS;1960;1960;1960;1960;1954;;2;3
2020-08-17;ETHG21;BRBMEFETH3L6;AGRIBUSINESS;1960;1960;1960;1960;1965;;3;75
2020-08-17;ETHQ20;BRBMEFETH3F8;AGRIBUSINESS;1785;1785;1785;1785;1765;;1;5
2020-08-17;ETHU20;BRBMEFETH3H4;AGRIBUSINESS;1850;1850;1850;1850;1850;;3;30
2020-08-17;ETHX20;BRBMEFETH3J0;AGRIBUSINESS;1945;1945;1945;1945;1942,5;;3;75
2020-08-17;ICFH21;BRBMEFICF2M3;AGRIBUSINESS;122,3;122,5;122,49;122,5;122,8;;3;27
2020-08-17;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;116,7;116,75;116,73;116,75;116,15;;2;3
2020-08-17;ICFU21;BRBMEFICF2L5;AGRIBUSINESS;127,2;127,4;127,25;127,4;128,25;;3;49
2020-08-17;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;120,55;120,9;120,74;120,8;120,3;;8;8
2020-08-17;ABEV3;BRABEVACNOR1;CASH;;;12,83;;;;397;286400
