RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-22;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;221;221,05;221;221;221,15;;8;26
2020-07-22;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;219,5;219,5;219,5;219,5;220,45;;6;30
2020-07-22;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;219,6;220;219,93;219,6;219,8;;16;74
2020-07-22;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,02;47,38;47,19;47,25;47,1;;104;133
2020-07-22;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;111,5;112,5;111,9;111,6;113,5;;23;24
2020-07-22;ICFU21;BRBMEFICF2L5;AGRIBUSINESS;121;121;121;121;127,25;;1;1
2020-07-22;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;116;116,5;116,23;116;118;;24;28
2020-07-22;ABEV3;BRABEVACNOR1;CASH;;;14,72;;;;48;87400
2020-07-22;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,73;;;;53;620
2020-07-22;ALSO3;BRALSOACNOR5;CASH;;;29,70;;;;22;12900
2020-07-22;ALSO3F;BRALSOACNOR5;ODD LOT;;;29,74;;;;9;259
2020-07-22;AZUL4;BRAZULACNPR4;CASH;;;21,58;;;;246;97700
2020-07-22;AZUL4F;BRAZULACNPR4;ODD LOT;;;21,60;;;;78;1460
2020-07-22;B3SA3;BRB3SAACNOR6;CASH;;;66,68;;;;55;22800
2020-07-22;B3SA3F;BRB3SAACNOR6;ODD LOT;;;66,76;;;;65;922
2020-07-22;BBAS3;BRBBASACNOR3;CASH;;;35,22;;;;152;69100
2020-07-22;BBAS3F;BRBBASACNOR3;ODD LOT;;;35,24;;;;73;1221
2020-07-22;BBDC3;BRBBDCACNOR1;CASH;;;21,20;;;;18;6100
2020-07-22;BBDC3F;BRBBDCACNOR1;ODD LOT;;;21,17;;;;38;677
2020-07-22;BBDC4;BRBBDCACNPR8;CASH;;;22,86;;;;352;351900
2020-07-22;BBDC4F;BRBBDCACNPR8;ODD LOT;;;22,88;;;;161;2258
2020-07-22;BBSE3;BRBBSEACNOR5;CASH;;;28,38;;;;37;14700
2020-07-22;BBSE3F;BRBBSEACNOR5;ODD LOT;;;28,42;;;;24;312
2020-07-22;BEEF3;BRBEEFACNOR6;CASH;;;14,25;;;;34;24700
2020-07-22;BEEF3F;BRBEEFACNOR6;ODD LOT;;;14,26;;;;12;137
2020-07-22;BIDI11;BRBIDICDAXX3;CASH;;;54,18;;;;7;1900
2020-07-22;BIDI11F;BRBIDICDAXX3;ODD LOT;;;54,21;;;;7;24
2020-07-22;BPAC11;BRBPACUNT006;CASH;;;89,16;;;;68;32100
2020-07-22;BPAC11F;BRBPACUNT006;ODD LOT;;;89,27;;;;21;191
2020-07-22;BPAN4;BRBPANACNPR1;CASH;;;10,01;;;;38;14300
2020-07-22;BPAN4F;BRBPANACNPR1;ODD LOT;;;10,02;;;;16;293
2020-07-22;BRAP4;BRBRAPACNPR2;CASH;;;41,38;;;;7;2900
2020-07-22;BRAP4F;BRBRAPACNPR2;ODD LOT;;;41,42;;;;6;40
2020-07-22;BRDT3;BRBRDTACNOR1;CASH;;;23,70;;;;18;7100
2020-07-22;BRDT3F;BRBRDTACNOR1;ODD LOT;;;23,74;;;;12;167
2020-07-22;BRFS3;BRBRFSACNOR8;CASH;;;20,57;;;;82;43600
2020-07-22;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,58;;;;13;228
2020-07-22;BRKM5;BRBRKMACNPA4;CASH;;;24,20;;;;25;11100
2020-07-22;BRKM5F;BRBRKMACNPA4;ODD LOT;;;24,22;;;;15;237
2020-07-22;BRML3;BRBRMLACNOR9;CASH;;;10,96;;;;133;99700
2020-07-22;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,96;;;;71;1417
2020-07-22;BRSR6;BRBRSRACNPB4;CASH;;;14,83;;;;36;16500
2020-07-22;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,83;;;;18;318
2020-07-22;BTOW3;BRBTOWACNOR8;CASH;;;125,77;;;;40;10900
2020-07-22;BTOW3F;BRBTOWACNOR8;ODD LOT;;;125,73;;;;18;184
2020-07-22;CCRO3;BRCCROACNOR2;CASH;;;14,78;;;;15;8200
2020-07-22;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,79;;;;7;53
2020-07-22;CESP6;BRCESPACNPB4;CASH;;;30,29;;;;6;900
2020-07-22;CESP6F;BRCESPACNPB4;ODD LOT;;;30,35;;;;2;26
2020-07-22;CIEL3;BRCIELACNOR3;CASH;;;5,54;;;;320;756300
2020-07-22;CIEL3F;BRCIELACNOR3;ODD LOT;;;5,53;;;;103;1371
2020-07-22;CMIG4;BRCMIGACNPR3;CASH;;;12,39;;;;109;64200
2020-07-22;CMIG4F;BRCMIGACNPR3;ODD LOT;;;12,40;;;;27;284
2020-07-22;COGN3;BRCOGNACNOR2;CASH;;;9,38;;;;290;445700
2020-07-22;COGN3F;BRCOGNACNOR2;ODD LOT;;;9,39;;;;85;1636
2020-07-22;CPFE3;BRCPFEACNOR0;CASH;;;31,73;;;;6;2100
2020-07-22;CPFE3F;BRCPFEACNOR0;ODD LOT;;;31,73;;;;3;33
2020-07-22;CPLE6;BRCPLEACNPB9;CASH;;;62,50;;;;25;5500
2020-07-22;CPLE6F;BRCPLEACNPB9;ODD LOT;;;62,46;;;;4;10
2020-07-22;CRFB3;BRCRFBACNOR2;CASH;;;20,79;;;;31;6000
2020-07-22;CRFB3F;BRCRFBACNOR2;ODD LOT;;;20,80;;;;10;123
2020-07-22;CSAN3;BRCSANACNOR6;CASH;;;84,05;;;;9;1900
2020-07-22;CSAN3F;BRCSANACNOR6;ODD LOT;;;84,30;;;;9;61
2020-07-22;CSMG3;BRCSMGACNOR5;CASH;;;57,29;;;;1;100
2020-07-22;CSMG3F;BRCSMGACNOR5;ODD LOT;;;57,30;;;;3;49
2020-07-22;CSNA3;BRCSNAACNOR6;CASH;;;11,80;;;;63;59000
2020-07-22;CSNA3F;BRCSNAACNOR6;ODD LOT;;;11,80;;;;17;186
2020-07-22;CVCB3;BRCVCBACNOR1;CASH;;;21,94;;;;73;24300
2020-07-22;CVCB3F;BRCVCBACNOR1;ODD LOT;;;21,98;;;;65;1115
2020-07-22;CYRE3;BRCYREACNOR7;CASH;;;27,35;;;;36;12200
2020-07-22;CYRE3F;BRCYREACNOR7;ODD LOT;;;27,36;;;;24;362
2020-07-22;DTEX3F;BRDTEXACNOR3;ODD LOT;;;15,64;;;;2;21
2020-07-22;ECOR3;BRECORACNOR8;CASH;;;13,94;;;;30;18100
2020-07-22;ECOR3F;BRECORACNOR8;ODD LOT;;;13,92;;;;11;197
