RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-01;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;216,7;218,4;217,95;217,8;218,25;;34;126
2020-07-01;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;213,35;213,85;213,63;213,5;213,8;;30;38
2020-07-01;CCMF21;BRBMEFCCP247;AGRIBUSINESS;50,2;50,2;50,2;50,2;50,74;;1;1
2020-07-01;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;48,75;48,8;48,79;48,8;48,73;;6;47
2020-07-01;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;46,68;46,95;46,85;46,9;46,8;;37;80
2020-07-01;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,25;49,26;49,25;49,26;49,25;;3;12
2020-07-01;ETHG21;BRBMEFETH3L6;AGRIBUSINESS;1920;1920;1920;1920;1950;;1;15
2020-07-01;ETHN20;BRBMEFETH3D3;AGRIBUSINESS;1720;1720;1720;1720;1715;;1;2
2020-07-01;ETHQ20;BRBMEFETH3F8;AGRIBUSINESS;1745;1745;1745;1745;1735;;2;15
2020-07-01;ETHU20;BRBMEFETH3H4;AGRIBUSINESS;1771;1771;1771;1771;1792,5;;2;15
2020-07-01;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;110,5;111,65;111,12;111,5;111,5;;23;32
2020-07-01;ICFU21;BRBMEFICF2L5;AGRIBUSINESS;117,3;117,3;117,3;117,3;122;;2;2
2020-07-01;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;111,5;112,5;112,35;112,5;112,95;;11;25
2020-07-01;ABEV3;BRABEVACNOR1;CASH;;;14,36;;;;149;137300
2020-07-01;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,37;;;;65;943
2020-07-01;ALPA4;BRALPAACNPR7;CASH;;;29,21;;;;5;1200
2020-07-01;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,30;;;;3;53
2020-07-01;ALSO3;BRALSOACNOR5;CASH;;;29,27;;;;5;1200
2020-07-01;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,70;;;;1;10
2020-07-01;AZUL4;BRAZULACNPR4;CASH;;;20,76;;;;252;139200
2020-07-01;AZUL4F;BRAZULACNPR4;ODD LOT;;;20,74;;;;117;2026
2020-07-01;B3SA3;BRB3SAACNOR6;CASH;;;55,99;;;;89;37500
2020-07-01;B3SA3F;BRB3SAACNOR6;ODD LOT;;;56,10;;;;51;674
2020-07-01;BBAS3;BRBBASACNOR3;CASH;;;33,03;;;;189;99500
2020-07-01;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,06;;;;66;809
2020-07-01;BBDC3;BRBBDCACNOR1;CASH;;;19,28;;;;27;13700
2020-07-01;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,30;;;;41;510
2020-07-01;BBDC4;BRBBDCACNPR8;CASH;;;21,12;;;;226;161700
2020-07-01;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,14;;;;92;1187
2020-07-01;BBSE3;BRBBSEACNOR5;CASH;;;27,74;;;;31;10200
2020-07-01;BBSE3F;BRBBSEACNOR5;ODD LOT;;;27,78;;;;48;740
2020-07-01;BEEF3;BRBEEFACNOR6;CASH;;;12,85;;;;112;58900
2020-07-01;BEEF3F;BRBEEFACNOR6;ODD LOT;;;12,88;;;;20;407
2020-07-01;BIDI11;BRBIDICDAXX3;CASH;;;45,21;;;;31;8300
2020-07-01;BIDI11F;BRBIDICDAXX3;ODD LOT;;;45,05;;;;62;1093
2020-07-01;BPAC11;BRBPACUNT006;CASH;;;76,41;;;;70;17900
2020-07-01;BPAC11F;BRBPACUNT006;ODD LOT;;;76,58;;;;143;1315
2020-07-01;BPAN4;BRBPANACNPR1;CASH;;;9,12;;;;52;23800
2020-07-01;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,12;;;;26;713
2020-07-01;BRAP4;BRBRAPACNPR2;CASH;;;35,36;;;;54;16300
2020-07-01;BRAP4F;BRBRAPACNPR2;ODD LOT;;;35,39;;;;21;427
2020-07-01;BRDT3;BRBRDTACNOR1;CASH;;;21,81;;;;36;12500
2020-07-01;BRDT3F;BRBRDTACNOR1;ODD LOT;;;21,85;;;;10;107
2020-07-01;BRFS3;BRBRFSACNOR8;CASH;;;20,58;;;;352;165600
2020-07-01;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,60;;;;137;1682
2020-07-01;BRKM5;BRBRKMACNPA4;CASH;;;23,95;;;;42;19100
2020-07-01;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,91;;;;10;83
2020-07-01;BRML3;BRBRMLACNOR9;CASH;;;10,37;;;;39;19400
2020-07-01;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,38;;;;19;209
2020-07-01;BRSR6;BRBRSRACNPB4;CASH;;;13,86;;;;26;11500
2020-07-01;BRSR6F;BRBRSRACNPB4;ODD LOT;;;13,86;;;;32;489
2020-07-01;BTOW3;BRBTOWACNOR8;CASH;;;111,96;;;;193;30500
2020-07-01;BTOW3F;BRBTOWACNOR8;ODD LOT;;;111,79;;;;36;272
2020-07-01;CCRO3;BRCCROACNOR2;CASH;;;15,00;;;;53;29800
2020-07-01;CCRO3F;BRCCROACNOR2;ODD LOT;;;15,02;;;;17;385
2020-07-01;CESP6;BRCESPACNPB4;CASH;;;29,27;;;;10;1600
2020-07-01;CESP6F;BRCESPACNPB4;ODD LOT;;;29,29;;;;8;199
2020-07-01;CIEL3;BRCIELACNOR3;CASH;;;4,87;;;;511;741400
2020-07-01;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,88;;;;169;3192
2020-07-01;CMIG4;BRCMIGACNPR3;CASH;;;11,16;;;;75;24500
2020-07-01;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,19;;;;21;398
2020-07-01;COGN3;BRCOGNACNOR2;CASH;;;6,95;;;;343;324600
2020-07-01;COGN3F;BRCOGNACNOR2;ODD LOT;;;6,94;;;;101;2552
2020-07-01;CPFE3;BRCPFEACNOR0;CASH;;;30,83;;;;4;700
2020-07-01;CPFE3F;BRCPFEACNOR0;ODD LOT;;;30,79;;;;2;14
2020-07-01;CPLE6;BRCPLEACNPB9;CASH;;;61,11;;;;18;4300
2020-07-01;CPLE6F;BRCPLEACNPB9;ODD LOT;;;61,25;;;;118;591
2020-07-01;CRFB3;BRCRFBACNOR2;CASH;;;19,93;;;;23;5500
2020-07-01;CRFB3F;BRCRFBACNOR2;ODD LOT;;;19,96;;;;21;313
2020-07-01;CSAN3;BRCSANACNOR6;CASH;;;74,97;;;;28;4200
2020-07-01;CSAN3F;BRCSANACNOR6;ODD LOT;;;75,12;;;;28;427
2020-07-01;CSMG3;BRCSMGACNOR5;CASH;;;58,62;;;;4;400
2020-07-01;CSMG3F;BRCSMGACNOR5;ODD LOT;;;58,62;;;;6;71
2020-07-01;CSNA3;BRCSNAACNOR6;CASH;;;10,59;;;;86;65800
2020-07-01;CSNA3F;BRCSNAACNOR6;ODD LOT;;;10,59;;;;32;426
2020-07-01;CVCB3;BRCVCBACNOR1;CASH;;;19,06;;;;215;70900
2020-07-01;CVCB3F;BRCVCBACNOR1;ODD LOT;;;19,07;;;;87;1840
2020-07-01;CYRE3;BRCYREACNOR7;CASH;;;24,68;;;;330;128000
2020-07-01;CYRE3F;BRCYREACNOR7;ODD LOT;;;24,62;;;;157;2713
2020-07-01;DTEX3;BRDTEXACNOR3;CASH;;;13,82;;;;15;6600
2020-07-01;DTEX3F;BRDTEXACNOR3;ODD LOT;;;13,80;;;;10;250
2020-07-01;ECOR3;BRECORACNOR8;CASH;;;13,66;;;;47;15400
2020-07-01;ECOR3F;BRECORACNOR8;ODD LOT;;;13,66;;;;23;492
2020-07-01;EGIE3;BREGIEACNOR9;CASH;;;42,82;;;;14;5900
2020-07-01;EGIE3F;BREGIEACNOR9;ODD LOT;;;42,83;;;;37;338
2020-07-01;ELET3;BRELETACNOR6;CASH;;;32,57;;;;54;26300
2020-07-01;ELET3F;BRELETACNOR6;ODD LOT;;;32,59;;;;20;282
2020-07-01;ELET6;BRELETACNPB7;CASH;;;33,54;;;;26;5100
2020-07-01;ELET6F;BRELETACNPB7;ODD LOT;;;33,64;;;;1;6
2020-07-01;EMBR3;BREMBRACNOR4;CASH;;;8,14;;;;172;143200
2020-07-01;EMBR3F;BREMBRACNOR4;ODD LOT;;;8,15;;;;77;1170
2020-07-01;ENBR3;BRENBRACNOR2;CASH;;;17,92;;;;19;4900
2020-07-01;ENBR3F;BRENBRACNOR2;ODD LOT;;;17,94;;;;28;359
2020-07-01;ENEV3;BRENEVACNOR8;CASH;;;45,93;;;;14;4200
2020-07-01;ENEV3F;BRENEVACNOR8;ODD LOT;;;46,10;;;;19;388
2020-07-01;ENGI11;BRENGICDAM16;CASH;;;48,35;;;;2;300
2020-07-01;ENGI11F;BRENGICDAM16;ODD LOT;;;48,16;;;;4;53
2020-07-01;EQTL3;BREQTLACNOR0;CASH;;;23,97;;;;10;3000
2020-07-01;EQTL3F;BREQTLACNOR0;ODD LOT;;;23,94;;;;12;205
2020-07-01;EZTC3;BREZTCACNOR0;CASH;;;42,06;;;;184;45300
2020-07-01;EZTC3F;BREZTCACNOR0;ODD LOT;;;42,18;;;;140;1072
2020-07-01;FLRY3;BRFLRYACNOR5;CASH;;;24,93;;;;12;2400
2020-07-01;FLRY3F;BRFLRYACNOR5;ODD LOT;;;24,97;;;;31;290
2020-07-01;GGBR4;BRGGBRACNPR8;CASH;;;15,49;;;;283;153800
2020-07-01;GGBR4F;BRGGBRACNPR8;ODD LOT;;;15,49;;;;154;1991
2020-07-01;GNDI3;BRGNDIACNOR2;CASH;;;68,28;;;;12;22200
2020-07-01;GNDI3F;BRGNDIACNOR2;ODD LOT;;;68,34;;;;7;172
2020-07-01;GOAU4;BRGOAUACNPR8;CASH;;;7,09;;;;250;258200
2020-07-01;GOAU4F;BRGOAUACNPR8;ODD LOT;;;7,09;;;;54;826
2020-07-01;GOLL4;BRGOLLACNPR4;CASH;;;19,05;;;;212;170100
2020-07-01;GOLL4F;BRGOLLACNPR4;ODD LOT;;;19,05;;;;102;2154
2020-07-01;HAPV3;BRHAPVACNOR4;CASH;;;62,91;;;;9;1500
2020-07-01;HAPV3F;BRHAPVACNOR4;ODD LOT;;;62,92;;;;5;66
2020-07-01;HGTX3;BRHGTXACNOR9;CASH;;;14,69;;;;63;17700
2020-07-01;HGTX3F;BRHGTXACNOR9;ODD LOT;;;14,69;;;;28;544
2020-07-01;HYPE3;BRHYPEACNOR0;CASH;;;33,18;;;;17;2300
2020-07-01;HYPE3F;BRHYPEACNOR0;ODD LOT;;;33,23;;;;16;276
2020-07-01;IGTA3;BRIGTAACNOR5;CASH;;;34,20;;;;11;1200
2020-07-01;IGTA3F;BRIGTAACNOR5;ODD LOT;;;34,18;;;;23;495
2020-07-01;IRBR3;BRIRBRACNOR4;CASH;;;10,22;;;;1505;1592500
2020-07-01;IRBR3F;BRIRBRACNOR4;ODD LOT;;;10,21;;;;527;10479
2020-07-01;ITSA4;BRITSAACNPR7;CASH;;;9,78;;;;270;194500
2020-07-01;ITSA4F;BRITSAACNPR7;ODD LOT;;;9,79;;;;349;4958
2020-07-01;ITUB4;BRITUBACNPR1;CASH;;;26,01;;;;119;77700
2020-07-01;ITUB4F;BRITUBACNPR1;ODD LOT;;;26,04;;;;77;902
2020-07-01;JBSS3;BRJBSSACNOR8;CASH;;;20,90;;;;159;132300
2020-07-01;JBSS3F;BRJBSSACNOR8;ODD LOT;;;20,90;;;;60;871
2020-07-01;KLBN11;BRKLBNCDAM18;CASH;;;20,77;;;;37;10900
2020-07-01;KLBN11F;BRKLBNCDAM18;ODD LOT;;;20,80;;;;32;356
2020-07-01;LAME4;BRLAMEACNPR6;CASH;;;32,71;;;;30;8200
2020-07-01;LAME4F;BRLAMEACNPR6;ODD LOT;;;32,89;;;;16;203
2020-07-01;LCAM3;BRLCAMACNOR3;CASH;;;17,88;;;;60;17300
2020-07-01;LCAM3F;BRLCAMACNOR3;ODD LOT;;;17,86;;;;33;642
2020-07-01;LIGT3;BRLIGTACNOR2;CASH;;;16,61;;;;10;1600
2020-07-01;LIGT3F;BRLIGTACNOR2;ODD LOT;;;16,72;;;;1;30
2020-07-01;LINX3;BRLINXACNOR0;CASH;;;25,29;;;;32;7200
2020-07-01;LINX3F;BRLINXACNOR0;ODD LOT;;;25,30;;;;13;346
2020-07-01;LREN3;BRLRENACNOR1;CASH;;;41,45;;;;52;27300
2020-07-01;LREN3F;BRLRENACNOR1;ODD LOT;;;41,52;;;;30;318
2020-07-01;MDIA3;BRMDIAACNOR7;CASH;;;40,47;;;;3;300
2020-07-01;MDIA3F;BRMDIAACNOR7;ODD LOT;;;40,57;;;;17;156
2020-07-01;MGLU3;BRMGLUACNOR2;CASH;;;72,17;;;;207;69200
2020-07-01;MGLU3F;BRMGLUACNOR2;ODD LOT;;;72,20;;;;164;2480
2020-07-01;MOVI3;BRMOVIACNOR0;CASH;;;14,19;;;;86;46400
2020-07-01;MOVI3F;BRMOVIACNOR0;ODD LOT;;;14,24;;;;118;980
2020-07-01;MRFG3;BRMRFGACNOR0;CASH;;;12,34;;;;189;86900
2020-07-01;MRFG3F;BRMRFGACNOR0;ODD LOT;;;12,33;;;;118;1521
2020-07-01;MRVE3;BRMRVEACNOR2;CASH;;;18,62;;;;34;20100
2020-07-01;MRVE3F;BRMRVEACNOR2;ODD LOT;;;18,68;;;;16;406
2020-07-01;MULT3;BRMULTACNOR5;CASH;;;20,94;;;;8;2400
2020-07-01;MULT3F;BRMULTACNOR5;ODD LOT;;;20,94;;;;7;81
2020-07-01;MYPK3;BRMYPKACNOR7;CASH;;;14,27;;;;9;3500
2020-07-01;MYPK3F;BRMYPKACNOR7;ODD LOT;;;14,19;;;;6;154
2020-07-01;NEOE3;BRNEOEACNOR3;CASH;;;18,97;;;;27;6700
2020-07-01;NEOE3F;BRNEOEACNOR3;ODD LOT;;;19,01;;;;9;34
2020-07-01;NTCO3;BRNTCOACNOR5;CASH;;;40,28;;;;14;4900
2020-07-01;NTCO3F;BRNTCOACNOR5;ODD LOT;;;40,28;;;;18;165
2020-07-01;PCAR3;BRPCARACNOR3;CASH;;;72,21;;;;6;1100
2020-07-01;PCAR3F;BRPCARACNOR3;ODD LOT;;;72,51;;;;6;104
2020-07-01;PETR3;BRPETRACNOR9;CASH;;;22,39;;;;94;131200
2020-07-01;PETR3F;BRPETRACNOR9;ODD LOT;;;22,39;;;;17;310
2020-07-01;PETR4;BRPETRACNPR6;CASH;;;21,71;;;;360;457800
2020-07-01;PETR4F;BRPETRACNPR6;ODD LOT;;;21,71;;;;149;1878
2020-07-01;PRIO3;BRPRIOACNOR1;CASH;;;34,81;;;;152;83800
2020-07-01;PRIO3F;BRPRIOACNOR1;ODD LOT;;;34,72;;;;86;1393
2020-07-01;PSSA3;BRPSSAACNOR7;CASH;;;51,72;;;;4;400
2020-07-01;PSSA3F;BRPSSAACNOR7;ODD LOT;;;51,72;;;;10;44
2020-07-01;QUAL3;BRQUALACNOR6;CASH;;;29,16;;;;26;7500
2020-07-01;QUAL3F;BRQUALACNOR6;ODD LOT;;;29,18;;;;16;198
2020-07-01;RADL3;BRRADLACNOR0;CASH;;;115,99;;;;34;6000
2020-07-01;RADL3F;BRRADLACNOR0;ODD LOT;;;116,03;;;;102;518
2020-07-01;RAIL3;BRRAILACNOR9;CASH;;;23,02;;;;69;20900
2020-07-01;RAIL3F;BRRAILACNOR9;ODD LOT;;;23,01;;;;22;287
2020-07-01;RAPT4;BRRAPTACNPR4;CASH;;;10,24;;;;48;36600
2020-07-01;RENT3;BRRENTACNOR4;CASH;;;42,36;;;;49;25100
2020-07-01;RENT3F;BRRENTACNOR4;ODD LOT;;;42,27;;;;72;462
2020-07-01;SANB11;BRSANBCDAM13;CASH;;;28,50;;;;20;8900
2020-07-01;SANB11F;BRSANBCDAM13;ODD LOT;;;28,47;;;;20;242
2020-07-01;SAPR11;BRSAPRCDAM13;CASH;;;31,43;;;;54;15600
2020-07-01;SAPR11F;BRSAPRCDAM13;ODD LOT;;;31,48;;;;109;681
2020-07-01;SBSP3;BRSBSPACNOR5;CASH;;;58,64;;;;18;3600
2020-07-01;SBSP3F;BRSBSPACNOR5;ODD LOT;;;58,57;;;;14;189
2020-07-01;SMLS3;BRSMLSACNOR1;CASH;;;15,23;;;;30;7900
2020-07-01;SMLS3F;BRSMLSACNOR1;ODD LOT;;;15,23;;;;30;501
2020-07-01;SULA11;BRSULACDAM12;CASH;;;46,36;;;;19;2400
2020-07-01;SULA11F;BRSULACDAM12;ODD LOT;;;46,18;;;;16;411
2020-07-01;SUZB3;BRSUZBACNOR0;CASH;;;37,08;;;;104;32600
2020-07-01;SUZB3F;BRSUZBACNOR0;ODD LOT;;;37,09;;;;25;154
2020-07-01;TAEE11;BRTAEECDAM10;CASH;;;28,58;;;;20;4900
2020-07-01;TAEE11F;BRTAEECDAM10;ODD LOT;;;28,56;;;;48;759
2020-07-01;TCSA3;BRTCSAACNOR3;CASH;;;13,17;;;;38;26300
2020-07-01;TCSA3F;BRTCSAACNOR3;ODD LOT;;;13,09;;;;64;1587
2020-07-01;TIMP3;BRTIMPACNOR1;CASH;;;14,49;;;;9;3100
2020-07-01;TIMP3F;BRTIMPACNOR1;ODD LOT;;;14,40;;;;20;504
2020-07-01;TOTS3;BRTOTSACNOR8;CASH;;;23,95;;;;143;54000
2020-07-01;TOTS3F;BRTOTSACNOR8;ODD LOT;;;23,91;;;;120;1201
2020-07-01;TRPL4;BRTRPLACNPR1;CASH;;;21,32;;;;23;5900
2020-07-01;TRPL4F;BRTRPLACNPR1;ODD LOT;;;21,32;;;;14;208
2020-07-01;UGPA3;BRUGPAACNOR8;CASH;;;18,80;;;;10;6100
2020-07-01;UGPA3F;BRUGPAACNOR8;ODD LOT;;;18,83;;;;4;141
2020-07-01;USIM5;BRUSIMACNPA6;CASH;;;7,34;;;;120;115000
2020-07-01;USIM5F;BRUSIMACNPA6;ODD LOT;;;7,34;;;;22;430
2020-07-01;VALE3;BRVALEACNOR0;CASH;;;54,45;;;;324;180900
2020-07-01;VALE3F;BRVALEACNOR0;ODD LOT;;;54,49;;;;183;2581
2020-07-01;VIVT4;BRVIVTACNPR7;CASH;;;48,16;;;;10;4000
2020-07-01;VIVT4F;BRVIVTACNPR7;ODD LOT;;;48,11;;;;15;263
2020-07-01;VVAR3;BRVVARACNOR1;CASH;;;15,99;;;;625;745800
2020-07-01;VVAR3F;BRVVARACNOR1;ODD LOT;;;15,98;;;;218;4082
2020-07-01;WEGE3;BRWEGEACNOR0;CASH;;;52,38;;;;55;15100
2020-07-01;WEGE3F;BRWEGEACNOR0;ODD LOT;;;52,39;;;;162;1318
2020-07-01;YDUQ3;BRYDUQACNOR3;CASH;;;34,40;;;;58;13200
2020-07-01;YDUQ3F;BRYDUQACNOR3;ODD LOT;;;34,44;;;;10;49
