RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-14;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;225,2;225,2;225,2;225,2;225,5;;3;3
2020-08-14;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;224,35;224,9;224,74;224,4;224,2;;56;61
2020-08-14;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;225,15;225,25;225,19;225,2;225,2;;5;115
2020-08-14;CCMF21;BRBMEFCCP247;AGRIBUSINESS;57,46;57,65;57,53;57,65;57,7;;21;72
2020-08-14;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;58,03;58,5;58,25;58,38;58,48;;108;251
2020-08-14;CCMX20;BRBMEFCCP239;AGRIBUSINESS;57,1;57,6;57,35;57,6;57,58;;79;116
2020-08-14;ETHF21;BRBMEFETH3G6;AGRIBUSINESS;1940;1940;1940;1940;1945;;1;15
2020-08-14;ETHX20;BRBMEFETH3J0;AGRIBUSINESS;1920;1920;1920;1920;1927,5;;2;15
2020-08-14;ICFH21;BRBMEFICF2M3;AGRIBUSINESS;121;121,1;121,02;121;121,55;;6;7
2020-08-14;ICFU21;BRBMEFICF2L5;AGRIBUSINESS;127;127;127;127;126,55;;1;7
2020-08-14;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;118,15;119;118,77;118,9;119;;8;8
2020-08-14;ABEV3;BRABEVACNOR1;CASH;;;13,24;;;;173;259000
2020-08-14;ABEV3F;BRABEVACNOR1;ODD LOT;;;13,23;;;;71;781
2020-08-14;ALPA4;BRALPAACNPR7;CASH;;;34,55;;;;2;400
2020-08-14;ALPA4F;BRALPAACNPR7;ODD LOT;;;34,55;;;;3;28
2020-08-14;ALSO3;BRALSOACNOR5;CASH;;;28,79;;;;7;1700
2020-08-14;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,66;;;;9;83
2020-08-14;AZUL4;BRAZULACNPR4;CASH;;;22,58;;;;192;110200
2020-08-14;AZUL4F;BRAZULACNPR4;ODD LOT;;;22,57;;;;81;1358
2020-08-14;B3SA3;BRB3SAACNOR6;CASH;;;60,60;;;;101;32600
2020-08-14;B3SA3F;BRB3SAACNOR6;ODD LOT;;;60,64;;;;79;1153
2020-08-14;BBAS3;BRBBASACNOR3;CASH;;;33,17;;;;170;90100
2020-08-14;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,19;;;;57;856
2020-08-14;BBDC3;BRBBDCACNOR1;CASH;;;19,70;;;;24;6000
2020-08-14;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,69;;;;19;161
2020-08-14;BBDC4;BRBBDCACNPR8;CASH;;;21,18;;;;351;421800
2020-08-14;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,23;;;;91;1421
2020-08-14;BBSE3;BRBBSEACNOR5;CASH;;;27,11;;;;45;23100
2020-08-14;BBSE3F;BRBBSEACNOR5;ODD LOT;;;27,13;;;;51;942
2020-08-14;BEEF3;BRBEEFACNOR6;CASH;;;13,03;;;;44;28800
2020-08-14;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,05;;;;9;285
2020-08-14;BIDI11;BRBIDICDAXX3;CASH;;;59,62;;;;16;4700
2020-08-14;BIDI11F;BRBIDICDAXX3;ODD LOT;;;59,81;;;;14;74
2020-08-14;BPAC11;BRBPACUNT006;CASH;;;82,49;;;;91;29800
2020-08-14;BPAC11F;BRBPACUNT006;ODD LOT;;;82,52;;;;36;456
2020-08-14;BPAN4;BRBPANACNPR1;CASH;;;9,00;;;;18;5800
2020-08-14;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,00;;;;13;157
2020-08-14;BRAP4;BRBRAPACNPR2;CASH;;;44,37;;;;5;1700
2020-08-14;BRAP4F;BRBRAPACNPR2;ODD LOT;;;44,41;;;;4;30
2020-08-14;BRDT3;BRBRDTACNOR1;CASH;;;21,12;;;;35;15800
2020-08-14;BRDT3F;BRBRDTACNOR1;ODD LOT;;;21,14;;;;17;292
2020-08-14;BRFS3;BRBRFSACNOR8;CASH;;;20,70;;;;96;86000
2020-08-14;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,72;;;;32;543
2020-08-14;BRKM5;BRBRKMACNPA4;CASH;;;23,94;;;;22;5100
2020-08-14;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,92;;;;9;183
2020-08-14;BRML3;BRBRMLACNOR9;CASH;;;10,23;;;;52;30300
2020-08-14;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,23;;;;15;184
2020-08-14;BRSR6;BRBRSRACNPB4;CASH;;;13,65;;;;61;27200
2020-08-14;BRSR6F;BRBRSRACNPB4;ODD LOT;;;13,67;;;;202;2752
2020-08-14;BTOW3;BRBTOWACNOR8;CASH;;;112,97;;;;301;78100
2020-08-14;BTOW3F;BRBTOWACNOR8;ODD LOT;;;113,06;;;;259;5240
2020-08-14;CCRO3;BRCCROACNOR2;CASH;;;13,56;;;;21;16200
2020-08-14;CCRO3F;BRCCROACNOR2;ODD LOT;;;13,56;;;;17;400
2020-08-14;CESP6;BRCESPACNPB4;CASH;;;29,92;;;;18;6200
2020-08-14;CESP6F;BRCESPACNPB4;ODD LOT;;;30,00;;;;6;143
2020-08-14;CIEL3;BRCIELACNOR3;CASH;;;4,94;;;;440;643400
2020-08-14;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,95;;;;115;2091
2020-08-14;CMIG4;BRCMIGACNPR3;CASH;;;10,42;;;;56;33300
2020-08-14;CMIG4F;BRCMIGACNPR3;ODD LOT;;;10,43;;;;25;288
2020-08-14;COGN3;BRCOGNACNOR2;CASH;;;7,21;;;;259;320700
2020-08-14;COGN3F;BRCOGNACNOR2;ODD LOT;;;7,21;;;;78;1306
2020-08-14;CPFE3;BRCPFEACNOR0;CASH;;;30,00;;;;4;1500
2020-08-14;CPFE3F;BRCPFEACNOR0;ODD LOT;;;30,15;;;;2;41
2020-08-14;CPLE6;BRCPLEACNPB9;CASH;;;61,04;;;;17;1800
2020-08-14;CPLE6F;BRCPLEACNPB9;ODD LOT;;;61,13;;;;11;150
2020-08-14;CRFB3;BRCRFBACNOR2;CASH;;;20,16;;;;22;7300
2020-08-14;CRFB3F;BRCRFBACNOR2;ODD LOT;;;20,16;;;;10;160
2020-08-14;CSAN3;BRCSANACNOR6;CASH;;;83,00;;;;6;900
2020-08-14;CSAN3F;BRCSANACNOR6;ODD LOT;;;82,90;;;;7;140
2020-08-14;CSMG3;BRCSMGACNOR5;CASH;;;52,31;;;;4;900
2020-08-14;CSMG3F;BRCSMGACNOR5;ODD LOT;;;52,09;;;;6;56
2020-08-14;CSNA3;BRCSNAACNOR6;CASH;;;13,67;;;;43;29400
2020-08-14;CSNA3F;BRCSNAACNOR6;ODD LOT;;;13,67;;;;5;42
2020-08-14;CVCB3;BRCVCBACNOR1;CASH;;;19,43;;;;14;4100
2020-08-14;CVCB3F;BRCVCBACNOR1;ODD LOT;;;19,49;;;;18;323
2020-08-14;CYRE3;BRCYREACNOR7;CASH;;;24,36;;;;22;4300
2020-08-14;CYRE3F;BRCYREACNOR7;ODD LOT;;;24,39;;;;12;199
2020-08-14;DTEX3;BRDTEXACNOR3;CASH;;;15,23;;;;18;6500
2020-08-14;DTEX3F;BRDTEXACNOR3;ODD LOT;;;15,23;;;;1;40
2020-08-14;ECOR3;BRECORACNOR8;CASH;;;13,43;;;;20;22200
2020-08-14;ECOR3F;BRECORACNOR8;ODD LOT;;;13,39;;;;7;200
2020-08-14;EGIE3;BREGIEACNOR9;CASH;;;43,81;;;;17;2000
2020-08-14;EGIE3F;BREGIEACNOR9;ODD LOT;;;43,86;;;;18;222
2020-08-14;ELET3;BRELETACNOR6;CASH;;;34,06;;;;129;48400
2020-08-14;ELET3F;BRELETACNOR6;ODD LOT;;;34,14;;;;57;1229
2020-08-14;ELET6;BRELETACNPB7;CASH;;;35,64;;;;34;10700
2020-08-14;ELET6F;BRELETACNPB7;ODD LOT;;;35,62;;;;18;158
2020-08-14;EMBR3;BREMBRACNOR4;CASH;;;7,67;;;;86;81300
