RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-29;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;223,95;224,25;224,06;223,95;222,95;;3;3
2020-07-29;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;223,6;223,9;223,68;223,6;223,75;;6;6
2020-07-29;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;221,9;221,9;221,9;221,9;221,95;;2;2
2020-07-29;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;221,8;223,5;222,5;222,5;221,95;;20;103
2020-07-29;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;48,65;48,79;48,7;48,65;48,74;;32;50
2020-07-29;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,99;50;49,99;50;50,01;;7;8
2020-07-29;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;114;114,45;114,24;114,45;115,6;;7;7
2020-07-29;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;118,3;119,25;118,55;118,6;120,5;;14;54
2020-07-29;ABEV3;BRABEVACNOR1;CASH;;;15,13;;;;118;109900
2020-07-29;ABEV3F;BRABEVACNOR1;ODD LOT;;;15,15;;;;46;792
2020-07-29;ALPA4;BRALPAACNPR7;CASH;;;29,86;;;;4;600
2020-07-29;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,82;;;;6;70
2020-07-29;ALSO3;BRALSOACNOR5;CASH;;;28,38;;;;8;1800
2020-07-29;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,42;;;;2;29
2020-07-29;AZUL4;BRAZULACNPR4;CASH;;;20,94;;;;181;78300
2020-07-29;AZUL4F;BRAZULACNPR4;ODD LOT;;;20,96;;;;90;1148
2020-07-29;B3SA3;BRB3SAACNOR6;CASH;;;64,60;;;;86;38600
2020-07-29;B3SA3F;BRB3SAACNOR6;ODD LOT;;;64,64;;;;53;699
2020-07-29;BBAS3;BRBBASACNOR3;CASH;;;35,88;;;;225;103300
2020-07-29;BBAS3F;BRBBASACNOR3;ODD LOT;;;35,83;;;;255;4543
2020-07-29;BBDC3;BRBBDCACNOR1;CASH;;;22,06;;;;76;41800
2020-07-29;BBDC3F;BRBBDCACNOR1;ODD LOT;;;22,08;;;;41;590
2020-07-29;BBDC4;BRBBDCACNPR8;CASH;;;24,21;;;;400;377900
2020-07-29;BBDC4F;BRBBDCACNPR8;ODD LOT;;;24,22;;;;140;2374
2020-07-29;BBSE3;BRBBSEACNOR5;CASH;;;28,15;;;;44;16400
2020-07-29;BBSE3F;BRBBSEACNOR5;ODD LOT;;;28,18;;;;22;236
2020-07-29;BEEF3;BRBEEFACNOR6;CASH;;;14,04;;;;302;180300
2020-07-29;BEEF3F;BRBEEFACNOR6;ODD LOT;;;14,06;;;;96;2088
2020-07-29;BIDI11;BRBIDICDAXX3;CASH;;;59,63;;;;8;3100
2020-07-29;BIDI11F;BRBIDICDAXX3;ODD LOT;;;59,36;;;;13;101
2020-07-29;BPAC11;BRBPACUNT006;CASH;;;87,96;;;;61;16200
2020-07-29;BPAC11F;BRBPACUNT006;ODD LOT;;;87,85;;;;27;303
2020-07-29;BPAN4;BRBPANACNPR1;CASH;;;10,02;;;;32;22100
2020-07-29;BPAN4F;BRBPANACNPR1;ODD LOT;;;10,01;;;;20;364
2020-07-29;BRAP4;BRBRAPACNPR2;CASH;;;44,16;;;;89;18700
2020-07-29;BRAP4F;BRBRAPACNPR2;ODD LOT;;;44,13;;;;9;121
2020-07-29;BRDT3;BRBRDTACNOR1;CASH;;;23,29;;;;48;15900
2020-07-29;BRDT3F;BRBRDTACNOR1;ODD LOT;;;23,30;;;;31;454
2020-07-29;BRFS3;BRBRFSACNOR8;CASH;;;21,85;;;;131;79900
2020-07-29;BRFS3F;BRBRFSACNOR8;ODD LOT;;;21,85;;;;31;342
2020-07-29;BRKM5;BRBRKMACNPA4;CASH;;;24,00;;;;21;6200
2020-07-29;BRKM5F;BRBRKMACNPA4;ODD LOT;;;24,01;;;;4;68
2020-07-29;BRML3;BRBRMLACNOR9;CASH;;;10,39;;;;39;22000
2020-07-29;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,39;;;;22;386
2020-07-29;BRSR6;BRBRSRACNPB4;CASH;;;14,53;;;;28;17000
2020-07-29;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,53;;;;8;93
2020-07-29;BTOW3;BRBTOWACNOR8;CASH;;;123,05;;;;52;17100
2020-07-29;BTOW3F;BRBTOWACNOR8;ODD LOT;;;122,75;;;;10;183
2020-07-29;CCRO3;BRCCROACNOR2;CASH;;;14,61;;;;32;14500
2020-07-29;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,62;;;;11;180
2020-07-29;CESP6;BRCESPACNPB4;CASH;;;31,13;;;;16;6400
2020-07-29;CESP6F;BRCESPACNPB4;ODD LOT;;;31,08;;;;12;202
2020-07-29;CIEL3;BRCIELACNOR3;CASH;;;4,94;;;;439;769000
2020-07-29;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,95;;;;141;2374
2020-07-29;CMIG4;BRCMIGACNPR3;CASH;;;12,23;;;;63;94200
2020-07-29;CMIG4F;BRCMIGACNPR3;ODD LOT;;;12,22;;;;20;409
2020-07-29;COGN3;BRCOGNACNOR2;CASH;;;9,35;;;;1391;2137300
2020-07-29;COGN3F;BRCOGNACNOR2;ODD LOT;;;9,35;;;;466;9862
2020-07-29;CPFE3;BRCPFEACNOR0;CASH;;;31,23;;;;12;2300
2020-07-29;CPFE3F;BRCPFEACNOR0;ODD LOT;;;31,25;;;;1;11
2020-07-29;CPLE6;BRCPLEACNPB9;CASH;;;65,40;;;;3;400
2020-07-29;CPLE6F;BRCPLEACNPB9;ODD LOT;;;65,12;;;;6;114
2020-07-29;CRFB3;BRCRFBACNOR2;CASH;;;22,29;;;;32;9600
2020-07-29;CRFB3F;BRCRFBACNOR2;ODD LOT;;;22,29;;;;10;123
2020-07-29;CSAN3;BRCSANACNOR6;CASH;;;84,08;;;;15;6400
2020-07-29;CSAN3F;BRCSANACNOR6;ODD LOT;;;83,50;;;;7;159
2020-07-29;CSMG3;BRCSMGACNOR5;CASH;;;54,45;;;;4;2000
2020-07-29;CSMG3F;BRCSMGACNOR5;ODD LOT;;;54,37;;;;5;56
2020-07-29;CSNA3;BRCSNAACNOR6;CASH;;;12,81;;;;413;472400
2020-07-29;CSNA3F;BRCSNAACNOR6;ODD LOT;;;12,95;;;;112;1238
2020-07-29;CVCB3;BRCVCBACNOR1;CASH;;;21,38;;;;52;30200
2020-07-29;CVCB3F;BRCVCBACNOR1;ODD LOT;;;21,39;;;;36;452
2020-07-29;CYRE3;BRCYREACNOR7;CASH;;;26,80;;;;57;15800
2020-07-29;CYRE3F;BRCYREACNOR7;ODD LOT;;;26,79;;;;41;668
2020-07-29;DTEX3;BRDTEXACNOR3;CASH;;;15,33;;;;36;16300
2020-07-29;DTEX3F;BRDTEXACNOR3;ODD LOT;;;15,32;;;;3;86
2020-07-29;ECOR3;BRECORACNOR8;CASH;;;13,43;;;;34;23400
2020-07-29;ECOR3F;BRECORACNOR8;ODD LOT;;;13,39;;;;33;493
2020-07-29;EGIE3;BREGIEACNOR9;CASH;;;44,48;;;;20;3200
2020-07-29;EGIE3F;BREGIEACNOR9;ODD LOT;;;44,59;;;;19;213
2020-07-29;ELET3;BRELETACNOR6;CASH;;;39,65;;;;56;23400
2020-07-29;ELET3F;BRELETACNOR6;ODD LOT;;;39,61;;;;14;196
2020-07-29;ELET6;BRELETACNPB7;CASH;;;40,54;;;;30;9700
2020-07-29;ELET6F;BRELETACNPB7;ODD LOT;;;40,59;;;;6;79
2020-07-29;EMBR3;BREMBRACNOR4;CASH;;;8,16;;;;155;121800
2020-07-29;EMBR3F;BREMBRACNOR4;ODD LOT;;;8,18;;;;40;971
2020-07-29;ENBR3;BRENBRACNOR2;CASH;;;18,38;;;;20;4100
2020-07-29;ENBR3F;BRENBRACNOR2;ODD LOT;;;18,41;;;;16;279
2020-07-29;ENEV3;BRENEVACNOR8;CASH;;;49,88;;;;9;1100
2020-07-29;ENEV3F;BRENEVACNOR8;ODD LOT;;;49,89;;;;6;33
2020-07-29;ENGI11;BRENGICDAM16;CASH;;;49,22;;;;24;5000
2020-07-29;ENGI11F;BRENGICDAM16;ODD LOT;;;49,43;;;;8;140
2020-07-29;EQTL3;BREQTLACNOR0;CASH;;;24,81;;;;37;9300
2020-07-29;EQTL3F;BREQTLACNOR0;ODD LOT;;;24,85;;;;20;291
2020-07-29;EZTC3;BREZTCACNOR0;CASH;;;40,03;;;;24;4800
2020-07-29;EZTC3F;BREZTCACNOR0;ODD LOT;;;40,02;;;;11;99
2020-07-29;FLRY3;BRFLRYACNOR5;CASH;;;25,02;;;;57;14200
2020-07-29;FLRY3F;BRFLRYACNOR5;ODD LOT;;;25,04;;;;33;510
2020-07-29;GGBR4;BRGGBRACNPR8;CASH;;;17,95;;;;111;59800
2020-07-29;GGBR4F;BRGGBRACNPR8;ODD LOT;;;17,95;;;;20;398
2020-07-29;GNDI3;BRGNDIACNOR2;CASH;;;67,38;;;;42;8400
2020-07-29;GNDI3F;BRGNDIACNOR2;ODD LOT;;;67,25;;;;3;23
2020-07-29;GOAU4;BRGOAUACNPR8;CASH;;;8,22;;;;86;48500
2020-07-29;GOAU4F;BRGOAUACNPR8;ODD LOT;;;8,22;;;;27;267
2020-07-29;GOLL4;BRGOLLACNPR4;CASH;;;18,49;;;;282;177700
2020-07-29;GOLL4F;BRGOLLACNPR4;ODD LOT;;;18,50;;;;217;3144
2020-07-29;HAPV3;BRHAPVACNOR4;CASH;;;65,45;;;;24;8500
2020-07-29;HAPV3F;BRHAPVACNOR4;ODD LOT;;;65,76;;;;2;2
2020-07-29;HGTX3;BRHGTXACNOR9;CASH;;;14,97;;;;47;15300
2020-07-29;HGTX3F;BRHGTXACNOR9;ODD LOT;;;14,99;;;;22;351
2020-07-29;HYPE3;BRHYPEACNOR0;CASH;;;36,14;;;;24;4400
2020-07-29;HYPE3F;BRHYPEACNOR0;ODD LOT;;;36,14;;;;18;235
2020-07-29;IGTA3;BRIGTAACNOR5;CASH;;;34,57;;;;20;7100
2020-07-29;IGTA3F;BRIGTAACNOR5;ODD LOT;;;34,54;;;;17;157
2020-07-29;IRBR3;BRIRBRACNOR4;CASH;;;8,18;;;;228;289700
2020-07-29;IRBR3F;BRIRBRACNOR4;ODD LOT;;;8,19;;;;84;1230
2020-07-29;ITSA4;BRITSAACNPR7;CASH;;;11,09;;;;236;131100
2020-07-29;ITSA4F;BRITSAACNPR7;ODD LOT;;;11,10;;;;256;3295
2020-07-29;ITUB4;BRITUBACNPR1;CASH;;;28,24;;;;140;129500
