RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-16;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;211;211;211;211;211,05;;1;2
2020-06-16;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;210,1;210,45;210,31;210,1;211;;3;3
2020-06-16;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;209,5;210,05;209,52;209,6;209,25;;9;59
2020-06-16;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;44,5;44,54;44,53;44,5;44,47;;9;14
2020-06-16;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;43,91;44,1;44,02;43,91;43,84;;73;151
2020-06-16;ETHF21;BRBMEFETH3G6;AGRIBUSINESS;1920;1920;1920;1920;1893;;2;10
2020-06-16;ETHN20;BRBMEFETH3D3;AGRIBUSINESS;1745;1745;1745;1745;1725;;4;50
2020-06-16;ETHQ20;BRBMEFETH3F8;AGRIBUSINESS;1780;1780;1780;1780;1750;;2;100
2020-06-16;ETHU20;BRBMEFETH3H4;AGRIBUSINESS;1790;1790;1790;1790;1797,5;;2;100
2020-06-16;ETHV20;BRBMEFETH3I2;AGRIBUSINESS;1820;1823;1820,14;1823;1810;;3;105
2020-06-16;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;104;104,65;104,35;104,5;104,4;;13;18
2020-06-16;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;105,95;106;105,96;106;106,4;;3;3
2020-06-16;ABEV3;BRABEVACNOR1;CASH;;;13,30;;;;188;95500
2020-06-16;ABEV3F;BRABEVACNOR1;ODD LOT;;;13,31;;;;82;900
2020-06-16;ALPA4;BRALPAACNPR7;CASH;;;28,73;;;;10;1600
2020-06-16;ALPA4F;BRALPAACNPR7;ODD LOT;;;28,56;;;;22;409
2020-06-16;ALSO3;BRALSOACNOR5;CASH;;;28,74;;;;6;14100
2020-06-16;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,81;;;;2;73
2020-06-16;AZUL4;BRAZULACNPR4;CASH;;;22,89;;;;940;652800
2020-06-16;AZUL4F;BRAZULACNPR4;ODD LOT;;;22,92;;;;233;5275
2020-06-16;B3SA3;BRB3SAACNOR6;CASH;;;49,62;;;;22;7200
2020-06-16;B3SA3F;BRB3SAACNOR6;ODD LOT;;;49,57;;;;8;170
2020-06-16;BBAS3;BRBBASACNOR3;CASH;;;33,39;;;;286;272700
2020-06-16;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,42;;;;106;1653
2020-06-16;BBDC3;BRBBDCACNOR1;CASH;;;20,18;;;;40;11700
2020-06-16;BBDC3F;BRBBDCACNOR1;ODD LOT;;;20,18;;;;17;333
2020-06-16;BBDC4;BRBBDCACNPR8;CASH;;;21,95;;;;285;340300
2020-06-16;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,99;;;;79;1192
2020-06-16;BBSE3;BRBBSEACNOR5;CASH;;;26,11;;;;58;20100
2020-06-16;BBSE3F;BRBBSEACNOR5;ODD LOT;;;26,11;;;;33;402
2020-06-16;BEEF3;BRBEEFACNOR6;CASH;;;13,94;;;;176;85000
2020-06-16;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,95;;;;39;750
2020-06-16;BIDI11;BRBIDICDAXX3;CASH;;;33,18;;;;2;200
2020-06-16;BIDI11F;BRBIDICDAXX3;ODD LOT;;;33,21;;;;5;32
2020-06-16;BPAC11;BRBPACUNT006;CASH;;;62,89;;;;24;9000
2020-06-16;BPAC11F;BRBPACUNT006;ODD LOT;;;62,72;;;;12;223
