RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-29;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;217,6;218;217,99;218;217,7;;6;505
2020-06-29;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;217,95;218,25;218,02;218;217,75;;11;24
2020-06-29;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;216,5;216,5;216,5;216,5;216,5;;2;6
2020-06-29;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;215;215,75;215,32;215,05;216,35;;7;9
2020-06-29;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;47,32;47,64;47,42;47,35;47,39;;13;27
2020-06-29;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;45,24;45,37;45,25;45,25;45,26;;67;183
2020-06-29;CCMX20;BRBMEFCCP239;AGRIBUSINESS;47,34;47,36;47,34;47,36;47,58;;3;5
2020-06-29;ETHU20;BRBMEFETH3H4;AGRIBUSINESS;1800;1800;1800;1800;1792,5;;2;5
2020-06-29;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;107,5;108,4;107,7;108;109;;9;14
2020-06-29;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;108,3;110;108,95;108,8;110,7;;9;11
2020-06-29;ABEV3;BRABEVACNOR1;CASH;;;14,36;;;;208;186000
2020-06-29;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,34;;;;120;1380
2020-06-29;ALPA4;BRALPAACNPR7;CASH;;;29,38;;;;4;900
2020-06-29;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,35;;;;1;1
2020-06-29;ALSO3;BRALSOACNOR5;CASH;;;28,53;;;;7;2700
2020-06-29;ALSO3F;BRALSOACNOR5;ODD LOT;;;27,90;;;;1;30
2020-06-29;AZUL4;BRAZULACNPR4;CASH;;;20,72;;;;311;213200
2020-06-29;AZUL4F;BRAZULACNPR4;ODD LOT;;;20,72;;;;122;2499
2020-06-29;B3SA3;BRB3SAACNOR6;CASH;;;54,97;;;;179;100300
2020-06-29;B3SA3F;BRB3SAACNOR6;ODD LOT;;;54,87;;;;95;1415
2020-06-29;BBAS3;BRBBASACNOR3;CASH;;;33,50;;;;409;229200
2020-06-29;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,44;;;;210;3378
2020-06-29;BBDC3;BRBBDCACNOR1;CASH;;;19,62;;;;89;27700
2020-06-29;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,62;;;;38;635
2020-06-29;BBDC4;BRBBDCACNPR8;CASH;;;21,44;;;;482;491900
2020-06-29;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,40;;;;101;1631
2020-06-29;BBSE3;BRBBSEACNOR5;CASH;;;28,42;;;;50;22700
2020-06-29;BBSE3F;BRBBSEACNOR5;ODD LOT;;;28,32;;;;34;550
2020-06-29;BEEF3;BRBEEFACNOR6;CASH;;;12,98;;;;53;27800
2020-06-29;BEEF3F;BRBEEFACNOR6;ODD LOT;;;12,97;;;;8;52
2020-06-29;BIDI11;BRBIDICDAXX3;CASH;;;43,54;;;;14;5000
2020-06-29;BIDI11F;BRBIDICDAXX3;ODD LOT;;;43,04;;;;22;513
2020-06-29;BPAC11;BRBPACUNT006;CASH;;;76,19;;;;71;19200
2020-06-29;BPAC11F;BRBPACUNT006;ODD LOT;;;75,88;;;;48;817
2020-06-29;BPAN4;BRBPANACNPR1;CASH;;;9,21;;;;67;61300
2020-06-29;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,21;;;;20;466
2020-06-29;BRAP4;BRBRAPACNPR2;CASH;;;36,40;;;;26;5500
2020-06-29;BRAP4F;BRBRAPACNPR2;ODD LOT;;;36,74;;;;8;67
2020-06-29;BRDT3;BRBRDTACNOR1;CASH;;;21,49;;;;99;42100
2020-06-29;BRDT3F;BRBRDTACNOR1;ODD LOT;;;21,47;;;;23;209
2020-06-29;BRFS3;BRBRFSACNOR8;CASH;;;20,97;;;;201;117800
2020-06-29;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,98;;;;45;725
2020-06-29;BRKM5;BRBRKMACNPA4;CASH;;;23,18;;;;75;26000
2020-06-29;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,25;;;;26;448
2020-06-29;BRML3;BRBRMLACNOR9;CASH;;;10,15;;;;63;38200
2020-06-29;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,17;;;;21;424
2020-06-29;BRSR6;BRBRSRACNPB4;CASH;;;14,00;;;;33;37900
2020-06-29;BRSR6F;BRBRSRACNPB4;ODD LOT;;;13,98;;;;23;295
2020-06-29;BTOW3;BRBTOWACNOR8;CASH;;;106,21;;;;71;15300
2020-06-29;BTOW3F;BRBTOWACNOR8;ODD LOT;;;106,12;;;;37;508
2020-06-29;CCRO3;BRCCROACNOR2;CASH;;;14,77;;;;77;35900
2020-06-29;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,78;;;;24;333
2020-06-29;CESP6;BRCESPACNPB4;CASH;;;28,56;;;;3;1400
2020-06-29;CESP6F;BRCESPACNPB4;ODD LOT;;;28,47;;;;6;100
2020-06-29;CIEL3;BRCIELACNOR3;CASH;;;4,64;;;;374;510900
2020-06-29;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,63;;;;96;1204
2020-06-29;CMIG4;BRCMIGACNPR3;CASH;;;10,90;;;;75;69600
