RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-23;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;222,7;222,75;222,71;222,7;223,5;;4;13
2020-07-23;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;221,05;222;221,96;221,05;222,3;;10;53
2020-07-23;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;221,25;222;221,65;221,5;222,15;;7;7
2020-07-23;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,75;47,97;47,82;47,87;47,75;;100;220
2020-07-23;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,51;49,51;49,51;49,51;49,45;;1;1
2020-07-23;ETHG21;BRBMEFETH3L6;AGRIBUSINESS;1895;1895;1895;1895;1907,5;;3;10
2020-07-23;ETHN20;BRBMEFETH3D3;AGRIBUSINESS;1730;1730;1730;1730;1725;;1;10
2020-07-23;ETHZ20;BRBMEFETH3E1;AGRIBUSINESS;1880;1880;1880;1880;1880;;2;5
2020-07-23;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;110,5;112,25;111,43;112;112,4;;34;46
2020-07-23;ICFU21;BRBMEFICF2L5;AGRIBUSINESS;120,5;122;120,72;121;126,45;;7;9
2020-07-23;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;115,5;116,5;116,1;116,25;117,05;;8;10
2020-07-23;ABEV3;BRABEVACNOR1;CASH;;;14,39;;;;130;92000
2020-07-23;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,41;;;;166;1831
2020-07-23;ALPA4F;BRALPAACNPR7;ODD LOT;;;28,77;;;;2;25
2020-07-23;ALSO3;BRALSOACNOR5;CASH;;;28,89;;;;32;9100
2020-07-23;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,93;;;;9;98
2020-07-23;AZUL4;BRAZULACNPR4;CASH;;;20,98;;;;189;100000
2020-07-23;AZUL4F;BRAZULACNPR4;ODD LOT;;;20,98;;;;101;1611
2020-07-23;B3SA3;BRB3SAACNOR6;CASH;;;65,24;;;;100;20300
2020-07-23;B3SA3F;BRB3SAACNOR6;ODD LOT;;;65,29;;;;111;1227
2020-07-23;BBAS3;BRBBASACNOR3;CASH;;;34,27;;;;340;190600
2020-07-23;BBAS3F;BRBBASACNOR3;ODD LOT;;;34,30;;;;182;2760
2020-07-23;BBDC3;BRBBDCACNOR1;CASH;;;20,83;;;;35;9400
2020-07-23;BBDC3F;BRBBDCACNOR1;ODD LOT;;;20,85;;;;36;636
2020-07-23;BBDC4;BRBBDCACNPR8;CASH;;;22,49;;;;288;170400
2020-07-23;BBDC4F;BRBBDCACNPR8;ODD LOT;;;22,51;;;;116;2270
2020-07-23;BBSE3;BRBBSEACNOR5;CASH;;;27,90;;;;45;36600
2020-07-23;BBSE3F;BRBBSEACNOR5;ODD LOT;;;27,91;;;;32;472
2020-07-23;BEEF3;BRBEEFACNOR6;CASH;;;13,98;;;;30;21500
2020-07-23;BEEF3F;BRBEEFACNOR6;ODD LOT;;;14,00;;;;11;136
2020-07-23;BIDI11;BRBIDICDAXX3;CASH;;;53,47;;;;11;1400
2020-07-23;BIDI11F;BRBIDICDAXX3;ODD LOT;;;53,17;;;;11;137
2020-07-23;BPAC11;BRBPACUNT006;CASH;;;87,82;;;;75;19300
2020-07-23;BPAC11F;BRBPACUNT006;ODD LOT;;;87,90;;;;35;548
2020-07-23;BPAN4;BRBPANACNPR1;CASH;;;9,81;;;;39;38300
2020-07-23;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,81;;;;32;503
2020-07-23;BRAP4;BRBRAPACNPR2;CASH;;;40,86;;;;40;9900
2020-07-23;BRAP4F;BRBRAPACNPR2;ODD LOT;;;40,88;;;;4;66
2020-07-23;BRDT3;BRBRDTACNOR1;CASH;;;23,16;;;;48;13900
2020-07-23;BRDT3F;BRBRDTACNOR1;ODD LOT;;;23,16;;;;13;195
2020-07-23;BRFS3;BRBRFSACNOR8;CASH;;;20,35;;;;109;76600
2020-07-23;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,39;;;;7;118
2020-07-23;BRKM5;BRBRKMACNPA4;CASH;;;24,01;;;;23;9300
2020-07-23;BRKM5F;BRBRKMACNPA4;ODD LOT;;;24,04;;;;6;26
2020-07-23;BRML3;BRBRMLACNOR9;CASH;;;10,44;;;;87;47900
2020-07-23;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,45;;;;92;1324
2020-07-23;BRSR6;BRBRSRACNPB4;CASH;;;14,44;;;;30;10800
2020-07-23;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,47;;;;31;499
2020-07-23;BTOW3;BRBTOWACNOR8;CASH;;;120,79;;;;66;17300
2020-07-23;BTOW3F;BRBTOWACNOR8;ODD LOT;;;120,89;;;;31;309
2020-07-23;CCRO3;BRCCROACNOR2;CASH;;;14,57;;;;25;7200
2020-07-23;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,54;;;;6;156
2020-07-23;CESP6;BRCESPACNPB4;CASH;;;30,50;;;;4;1200
2020-07-23;CESP6F;BRCESPACNPB4;ODD LOT;;;30,37;;;;2;51
2020-07-23;CIEL3;BRCIELACNOR3;CASH;;;5,22;;;;531;746300
2020-07-23;CIEL3F;BRCIELACNOR3;ODD LOT;;;5,23;;;;188;3439
2020-07-23;CMIG4;BRCMIGACNPR3;CASH;;;12,13;;;;55;38000
2020-07-23;CMIG4F;BRCMIGACNPR3;ODD LOT;;;12,16;;;;10;58
2020-07-23;COGN3;BRCOGNACNOR2;CASH;;;8,78;;;;910;1404800
2020-07-23;COGN3F;BRCOGNACNOR2;ODD LOT;;;8,79;;;;314;5983
2020-07-23;CPFE3;BRCPFEACNOR0;CASH;;;31,51;;;;6;1100
2020-07-23;CPFE3F;BRCPFEACNOR0;ODD LOT;;;31,38;;;;3;52
2020-07-23;CPLE6;BRCPLEACNPB9;CASH;;;63,33;;;;18;3100
2020-07-23;CPLE6F;BRCPLEACNPB9;ODD LOT;;;63,14;;;;6;95
2020-07-23;CRFB3;BRCRFBACNOR2;CASH;;;20,47;;;;16;10400
2020-07-23;CRFB3F;BRCRFBACNOR2;ODD LOT;;;20,51;;;;7;69
2020-07-23;CSAN3;BRCSANACNOR6;CASH;;;82,87;;;;27;14200
2020-07-23;CSAN3F;BRCSANACNOR6;ODD LOT;;;82,85;;;;22;312
2020-07-23;CSMG3;BRCSMGACNOR5;CASH;;;55,51;;;;12;2100
2020-07-23;CSMG3F;BRCSMGACNOR5;ODD LOT;;;55,58;;;;4;19
2020-07-23;CSNA3;BRCSNAACNOR6;CASH;;;11,59;;;;70;64100
2020-07-23;CSNA3F;BRCSNAACNOR6;ODD LOT;;;11,59;;;;9;299
2020-07-23;CVCB3;BRCVCBACNOR1;CASH;;;21,12;;;;74;23300
2020-07-23;CVCB3F;BRCVCBACNOR1;ODD LOT;;;21,13;;;;84;1208
2020-07-23;CYRE3;BRCYREACNOR7;CASH;;;26,48;;;;81;27900
2020-07-23;CYRE3F;BRCYREACNOR7;ODD LOT;;;26,46;;;;23;483
2020-07-23;DTEX3;BRDTEXACNOR3;CASH;;;15,36;;;;18;4100
