RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-19;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;214;214;214;214;214,55;;2;2
2020-06-19;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;213,25;214;213,74;213,5;213,75;;8;19
2020-06-19;CCMH21;BRBMEFCCP254;AGRIBUSINESS;48,05;48,05;48,05;48,05;47,8;;5;6
2020-06-19;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;46,14;46,23;46,2;46,23;46,08;;2;3
2020-06-19;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;44,9;45;44,96;44,98;44,9;;27;39
2020-06-19;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;104,25;105,45;104,72;105,15;104,2;;6;9
2020-06-19;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;104,95;106,15;105,55;106,15;104,85;;8;17
2020-06-19;ABEV3;BRABEVACNOR1;CASH;;;13,76;;;;96;99800
2020-06-19;ABEV3F;BRABEVACNOR1;ODD LOT;;;13,77;;;;74;1021
2020-06-19;ALPA4;BRALPAACNPR7;CASH;;;29,56;;;;18;2300
2020-06-19;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,63;;;;11;122
2020-06-19;ALSO3;BRALSOACNOR5;CASH;;;29,57;;;;17;4400
2020-06-19;ALSO3F;BRALSOACNOR5;ODD LOT;;;29,67;;;;7;160
2020-06-19;AZUL4;BRAZULACNPR4;CASH;;;21,76;;;;437;243700
2020-06-19;AZUL4F;BRAZULACNPR4;ODD LOT;;;21,75;;;;161;2878
2020-06-19;B3SA3;BRB3SAACNOR6;CASH;;;50,68;;;;103;72400
2020-06-19;B3SA3F;BRB3SAACNOR6;ODD LOT;;;50,63;;;;43;350
2020-06-19;BBAS3;BRBBASACNOR3;CASH;;;34,03;;;;336;205300
2020-06-19;BBAS3F;BRBBASACNOR3;ODD LOT;;;34,02;;;;135;2095
2020-06-19;BBDC3;BRBBDCACNOR1;CASH;;;20,08;;;;1154;364100
2020-06-19;BBDC3F;BRBBDCACNOR1;ODD LOT;;;20,10;;;;63;1119
2020-06-19;BBDC4;BRBBDCACNPR8;CASH;;;22,22;;;;1540;745400
2020-06-19;BBDC4F;BRBBDCACNPR8;ODD LOT;;;22,22;;;;132;2138
2020-06-19;BBSE3;BRBBSEACNOR5;CASH;;;28,65;;;;46;18700
2020-06-19;BBSE3F;BRBBSEACNOR5;ODD LOT;;;28,66;;;;43;639
2020-06-19;BEEF3;BRBEEFACNOR6;CASH;;;13,52;;;;132;53000
2020-06-19;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,51;;;;54;988
2020-06-19;BIDI11;BRBIDICDAXX3;CASH;;;32,73;;;;20;13700
2020-06-19;BIDI11F;BRBIDICDAXX3;ODD LOT;;;32,75;;;;14;99
