RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-12;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;208,05;209;208,68;208,9;208,25;;18;18
2020-06-12;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;208,4;209,3;208,85;209,3;208,1;;9;62
2020-06-12;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;43,76;43,83;43,8;43,8;43,8;;22;30
2020-06-12;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;42,9;43,09;43,02;43;42,98;;63;103
2020-06-12;CCMX20;BRBMEFCCP239;AGRIBUSINESS;45,76;45,76;45,76;45,76;45,79;;1;1
2020-06-12;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;107,15;107,5;107,25;107,5;106,45;;7;8
2020-06-12;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;108,5;108,5;108,5;108,5;107,45;;6;23
2020-06-12;ABEV3;BRABEVACNOR1;CASH;;;13,58;;;;91;77500
2020-06-12;ABEV3F;BRABEVACNOR1;ODD LOT;;;13,60;;;;87;1213
2020-06-12;ALSO3;BRALSOACNOR5;CASH;;;28,30;;;;6;1400
2020-06-12;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,30;;;;10;156
2020-06-12;AZUL4;BRAZULACNPR4;CASH;;;22,32;;;;720;446500
2020-06-12;AZUL4F;BRAZULACNPR4;ODD LOT;;;22,32;;;;278;5242
2020-06-12;B3SA3;BRB3SAACNOR6;CASH;;;49,84;;;;50;11800
2020-06-12;B3SA3F;BRB3SAACNOR6;ODD LOT;;;49,89;;;;27;496
2020-06-12;BBAS3;BRBBASACNOR3;CASH;;;33,32;;;;266;162100
2020-06-12;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,33;;;;124;1779
2020-06-12;BBDC3;BRBBDCACNOR1;CASH;;;19,96;;;;59;17900
2020-06-12;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,95;;;;50;727
2020-06-12;BBDC4;BRBBDCACNPR8;CASH;;;21,65;;;;287;340400
2020-06-12;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,66;;;;99;1906
2020-06-12;BBSE3;BRBBSEACNOR5;CASH;;;26,36;;;;28;6000
2020-06-12;BBSE3F;BRBBSEACNOR5;ODD LOT;;;26,39;;;;62;801
2020-06-12;BEEF3;BRBEEFACNOR6;CASH;;;13,08;;;;72;60200
2020-06-12;BEEF3F;BRBEEFACNOR6;ODD LOT;;;13,06;;;;32;482
2020-06-12;BIDI11;BRBIDICDAXX3;CASH;;;33,36;;;;5;800
2020-06-12;BIDI11F;BRBIDICDAXX3;ODD LOT;;;33,01;;;;1;1
2020-06-12;BPAC11;BRBPACUNT006;CASH;;;63,06;;;;20;4500
2020-06-12;BPAC11F;BRBPACUNT006;ODD LOT;;;63,20;;;;4;32
2020-06-12;BPAN4;BRBPANACNPR1;CASH;;;8,95;;;;46;30200
2020-06-12;BPAN4F;BRBPANACNPR1;ODD LOT;;;8,98;;;;23;522
2020-06-12;BRAP4;BRBRAPACNPR2;CASH;;;35,37;;;;19;15900
2020-06-12;BRAP4F;BRBRAPACNPR2;ODD LOT;;;35,36;;;;5;66
2020-06-12;BRDT3;BRBRDTACNOR1;CASH;;;22,51;;;;87;54600
2020-06-12;BRDT3F;BRBRDTACNOR1;ODD LOT;;;22,52;;;;22;463
2020-06-12;BRFS3;BRBRFSACNOR8;CASH;;;21,55;;;;125;75200
2020-06-12;BRFS3F;BRBRFSACNOR8;ODD LOT;;;21,58;;;;33;837
2020-06-12;BRKM5;BRBRKMACNPA4;CASH;;;24,72;;;;119;53700
2020-06-12;BRKM5F;BRBRKMACNPA4;ODD LOT;;;24,77;;;;48;746
2020-06-12;BRML3;BRBRMLACNOR9;CASH;;;10,80;;;;74;32100
2020-06-12;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,81;;;;22;379
2020-06-12;BRSR6;BRBRSRACNPB4;CASH;;;14,03;;;;35;14600
2020-06-12;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,04;;;;13;297
2020-06-12;BTOW3;BRBTOWACNOR8;CASH;;;99,68;;;;81;21600
2020-06-12;BTOW3F;BRBTOWACNOR8;ODD LOT;;;99,47;;;;28;496
2020-06-12;CCRO3;BRCCROACNOR2;CASH;;;14,45;;;;98;46900
2020-06-12;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,43;;;;11;226
2020-06-12;CESP6;BRCESPACNPB4;CASH;;;27,86;;;;11;4200
2020-06-12;CESP6F;BRCESPACNPB4;ODD LOT;;;27,83;;;;7;46
2020-06-12;CIEL3;BRCIELACNOR3;CASH;;;4,22;;;;494;895600
2020-06-12;CIEL3F;BRCIELACNOR3;ODD LOT;;;4,24;;;;146;2350
2020-06-12;CMIG4;BRCMIGACNPR3;CASH;;;11,06;;;;65;100300
2020-06-12;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,08;;;;24;268
2020-06-12;COGN3;BRCOGNACNOR2;CASH;;;6,35;;;;422;712400
2020-06-12;COGN3F;BRCOGNACNOR2;ODD LOT;;;6,36;;;;120;2342
2020-06-12;CPFE3;BRCPFEACNOR0;CASH;;;32,30;;;;4;500
2020-06-12;CPLE6;BRCPLEACNPB9;CASH;;;64,35;;;;1;400
2020-06-12;CPLE6F;BRCPLEACNPB9;ODD LOT;;;64,63;;;;9;138
2020-06-12;CRFB3;BRCRFBACNOR2;CASH;;;18,48;;;;21;8900
2020-06-12;CRFB3F;BRCRFBACNOR2;ODD LOT;;;18,48;;;;7;54
2020-06-12;CSAN3;BRCSANACNOR6;CASH;;;65,70;;;;12;2700
2020-06-12;CSAN3F;BRCSANACNOR6;ODD LOT;;;65,70;;;;15;154
2020-06-12;CSMG3;BRCSMGACNOR5;CASH;;;56,02;;;;9;1000
2020-06-12;CSMG3F;BRCSMGACNOR5;ODD LOT;;;56,00;;;;15;207
2020-06-12;CSNA3;BRCSNAACNOR6;CASH;;;10,91;;;;110;69700
2020-06-12;CSNA3F;BRCSNAACNOR6;ODD LOT;;;10,91;;;;32;741
2020-06-12;CVCB3;BRCVCBACNOR1;CASH;;;20,80;;;;194;95000
2020-06-12;CVCB3F;BRCVCBACNOR1;ODD LOT;;;20,80;;;;114;1914
2020-06-12;CYRE3;BRCYREACNOR7;CASH;;;20,57;;;;71;31400
2020-06-12;CYRE3F;BRCYREACNOR7;ODD LOT;;;20,52;;;;44;827
2020-06-12;DTEX3;BRDTEXACNOR3;CASH;;;12,18;;;;14;4500
2020-06-12;DTEX3F;BRDTEXACNOR3;ODD LOT;;;12,19;;;;4;51
2020-06-12;ECOR3;BRECORACNOR8;CASH;;;13,52;;;;28;9700
2020-06-12;ECOR3F;BRECORACNOR8;ODD LOT;;;13,47;;;;10;115
2020-06-12;EGIE3;BREGIEACNOR9;CASH;;;42,88;;;;15;3900
2020-06-12;EGIE3F;BREGIEACNOR9;ODD LOT;;;42,95;;;;54;632
2020-06-12;ELET3;BRELETACNOR6;CASH;;;29,95;;;;28;40500
2020-06-12;ELET3F;BRELETACNOR6;ODD LOT;;;29,98;;;;13;293
2020-06-12;ELET6;BRELETACNPB7;CASH;;;31,31;;;;19;7900
2020-06-12;ELET6F;BRELETACNPB7;ODD LOT;;;31,21;;;;5;123
2020-06-12;EMBR3;BREMBRACNOR4;CASH;;;8,83;;;;523;382600
