RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-02;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,85;213,35;213,02;213,35;213;;5;7
2020-07-02;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;212,85;212,85;212,85;212,85;212,05;;1;1
2020-07-02;CCMH21;BRBMEFCCP254;AGRIBUSINESS;48,8;48,8;48,8;48,8;48,85;;2;19
2020-07-02;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;48,79;48,9;48,81;48,9;48,64;;19;20
2020-07-02;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;46,41;46,83;46,58;46,7;46,71;;49;78
2020-07-02;ICFU20;BRBMEFICF2G5;AGRIBUSINESS;109;109,7;109,34;109,2;110,5;;14;23
2020-07-02;ICFZ20;BRBMEFICF2D2;AGRIBUSINESS;110,6;111,2;111,08;111;112,1;;8;21
2020-07-02;ABEV3;BRABEVACNOR1;CASH;;;14,13;;;;141;159000
2020-07-02;ABEV3F;BRABEVACNOR1;ODD LOT;;;14,15;;;;50;928
2020-07-02;ALPA4;BRALPAACNPR7;CASH;;;29,77;;;;5;4100
2020-07-02;ALPA4F;BRALPAACNPR7;ODD LOT;;;29,64;;;;4;43
2020-07-02;ALSO3;BRALSOACNOR5;CASH;;;28,70;;;;5;700
2020-07-02;ALSO3F;BRALSOACNOR5;ODD LOT;;;28,72;;;;9;179
2020-07-02;AZUL4;BRAZULACNPR4;CASH;;;20,82;;;;248;128900
2020-07-02;AZUL4F;BRAZULACNPR4;ODD LOT;;;20,83;;;;114;1699
2020-07-02;B3SA3;BRB3SAACNOR6;CASH;;;56,20;;;;45;246300
2020-07-02;B3SA3F;BRB3SAACNOR6;ODD LOT;;;56,20;;;;35;539
2020-07-02;BBAS3;BRBBASACNOR3;CASH;;;33,12;;;;254;166200
2020-07-02;BBAS3F;BRBBASACNOR3;ODD LOT;;;33,13;;;;77;1397
2020-07-02;BBDC3;BRBBDCACNOR1;CASH;;;19,46;;;;21;13900
2020-07-02;BBDC3F;BRBBDCACNOR1;ODD LOT;;;19,50;;;;20;342
2020-07-02;BBDC4;BRBBDCACNPR8;CASH;;;21,22;;;;217;230900
2020-07-02;BBDC4F;BRBBDCACNPR8;ODD LOT;;;21,22;;;;58;707
2020-07-02;BBSE3;BRBBSEACNOR5;CASH;;;27,52;;;;43;11600
2020-07-02;BBSE3F;BRBBSEACNOR5;ODD LOT;;;27,55;;;;47;774
2020-07-02;BEEF3;BRBEEFACNOR6;CASH;;;12,78;;;;46;33800
2020-07-02;BEEF3F;BRBEEFACNOR6;ODD LOT;;;12,80;;;;20;157
2020-07-02;BIDI11;BRBIDICDAXX3;CASH;;;44,24;;;;5;900
2020-07-02;BIDI11F;BRBIDICDAXX3;ODD LOT;;;44,40;;;;14;108
2020-07-02;BPAC11;BRBPACUNT006;CASH;;;78,85;;;;39;10100
2020-07-02;BPAC11F;BRBPACUNT006;ODD LOT;;;78,85;;;;22;500
2020-07-02;BPAN4;BRBPANACNPR1;CASH;;;9,12;;;;46;59800
2020-07-02;BPAN4F;BRBPANACNPR1;ODD LOT;;;9,13;;;;13;165
2020-07-02;BRAP4;BRBRAPACNPR2;CASH;;;35,90;;;;15;10100
2020-07-02;BRAP4F;BRBRAPACNPR2;ODD LOT;;;35,81;;;;4;64
2020-07-02;BRDT3;BRBRDTACNOR1;CASH;;;21,97;;;;35;19500
2020-07-02;BRDT3F;BRBRDTACNOR1;ODD LOT;;;21,99;;;;16;223
2020-07-02;BRFS3;BRBRFSACNOR8;CASH;;;20,33;;;;99;60800
2020-07-02;BRFS3F;BRBRFSACNOR8;ODD LOT;;;20,38;;;;50;532
2020-07-02;BRKM5;BRBRKMACNPA4;CASH;;;23,69;;;;62;24100
2020-07-02;BRKM5F;BRBRKMACNPA4;ODD LOT;;;23,72;;;;5;99
2020-07-02;BRML3;BRBRMLACNOR9;CASH;;;10,32;;;;30;17100
2020-07-02;BRML3F;BRBRMLACNOR9;ODD LOT;;;10,30;;;;13;286
2020-07-02;BRSR6;BRBRSRACNPB4;CASH;;;14,10;;;;33;10700
2020-07-02;BRSR6F;BRBRSRACNPB4;ODD LOT;;;14,13;;;;24;582
2020-07-02;BTOW3;BRBTOWACNOR8;CASH;;;108,08;;;;86;24100
2020-07-02;BTOW3F;BRBTOWACNOR8;ODD LOT;;;108,06;;;;29;688
2020-07-02;CCRO3;BRCCROACNOR2;CASH;;;14,94;;;;47;39900
2020-07-02;CCRO3F;BRCCROACNOR2;ODD LOT;;;14,91;;;;12;233
