RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-30;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;16,885
2020-07-30;ARB;RTARSMAE;ARS X USD MAE;72,2704
2020-07-30;ARB;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;ARS;RTARSMAE;ARS X USD MAE;72,2704
2020-07-30;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,713
2020-07-30;AUD;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,713
2020-07-30;BGI;BGILIQ;BOI GORDO - Liquidação;224,62
2020-07-30;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,39
2020-07-30;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;17182
2020-07-30;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;17165
2020-07-30;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3442
2020-07-30;CAD;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3442
2020-07-30;CCM;CNILIQ;MILHO - Liquidação;49,89
2020-07-30;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,91185
2020-07-30;CHF;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;759,18
2020-07-30;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;752,55
2020-07-30;CLP;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;7,01535
2020-07-30;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0053
2020-07-30;CNY;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;DCO;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;DCO;RTSEL;TAXA SELIC;2,15
2020-07-30;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-30;DDI;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-30;DOL;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;ETH;ALPPHLIQ;ETANOL - Liquidação;1755,5
2020-07-30;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,17945
2020-07-30;EUR;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,17945
2020-07-30;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-30;FRO;RTSEL;TAXA SELIC;2,15
2020-07-30;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,3041
2020-07-30;GBP;RTDOLT1;PTAX800 VENDA;5,1837
2020-07-30;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,3041
