RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-31;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,02875
2020-07-31;ARB;RTARSMAE;ARS X USD MAE;72,3199
2020-07-31;ARB;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;ARS;RTARSMAE;ARS X USD MAE;72,3199
2020-07-31;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71715
2020-07-31;AUD;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71715
2020-07-31;BGI;BGILIQ;BOI GORDO - Liquidação;225,59
2020-07-31;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,37
2020-07-31;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16793
2020-07-31;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16830
2020-07-31;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3395
2020-07-31;CAD;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3395
2020-07-31;CCM;CNILIQ;MILHO - Liquidação;50,35
2020-07-31;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,9097
2020-07-31;CHF;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;757,06
2020-07-31;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;756,89
2020-07-31;CLP;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,97725
2020-07-31;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,9795
2020-07-31;CNY;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;DCO;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;DCO;RTSEL;TAXA SELIC;2,15
2020-07-31;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-31;DDI;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-31;DOL;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;ETH;ALPPHLIQ;ETANOL - Liquidação;1762,5
2020-07-31;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,1825
2020-07-31;EUR;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,1825
2020-07-31;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-31;FRO;RTSEL;TAXA SELIC;2,15
2020-07-31;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,3125
2020-07-31;GBP;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,3125
2020-07-31;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;23743
2020-07-31;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23101
2020-07-31;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;22491
2020-07-31;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22452
2020-07-31;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22433
2020-07-31;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;123,15
2020-07-31;ICF;KCH1 - Spot;Preço de Spot para ICF;123,15
2020-07-31;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;127,35
2020-07-31;ICF;KCH2 - Spot;Preço de Spot para ICF;127,35
2020-07-31;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;130,9
2020-07-31;ICF;KCH3 - Spot;Preço de Spot para ICF;130,9
2020-07-31;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;123,9
2020-07-31;ICF;KCK1 - Spot;Preço de Spot para ICF;123,9
2020-07-31;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;128,05
2020-07-31;ICF;KCK2 - Spot;Preço de Spot para ICF;128,05
2020-07-31;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;131,75
2020-07-31;ICF;KCK3 - Spot;Preço de Spot para ICF;131,75
2020-07-31;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;124,6
2020-07-31;ICF;KCN1 - Spot;Preço de Spot para ICF;124,6
2020-07-31;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;128,6
2020-07-31;ICF;KCN2 - Spot;Preço de Spot para ICF;128,6
2020-07-31;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;118,95
2020-07-31;ICF;KCU0 - Spot;Preço de Spot para ICF;118,95
2020-07-31;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;125,15
2020-07-31;ICF;KCU1 - Spot;Preço de Spot para ICF;125,15
2020-07-31;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;129,1
2020-07-31;ICF;KCU2 - Spot;Preço de Spot para ICF;129,1
2020-07-31;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;121,6
2020-07-31;ICF;KCZ0 - Spot;Preço de Spot para ICF;121,6
2020-07-31;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;126,2
2020-07-31;ICF;KCZ1 - Spot;Preço de Spot para ICF;126,2
2020-07-31;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;129,95
2020-07-31;ICF;KCZ2 - Spot;Preço de Spot para ICF;129,95
2020-07-31;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;49202
2020-07-31;IMV;MYLN0 - Ajuste;Preço de Ajuste para IMV;49202
2020-07-31;IMV;MYLU0 - Ajuste;Preço de Ajuste para IMV;51345
2020-07-31;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;103009
2020-07-31;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22242,93
2020-07-31;INK;NHH1 - Ajuste;Preço de Ajuste para INK;21685
2020-07-31;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21250
2020-07-31;INK;NHH3 - Ajuste;Preço de Ajuste para INK;20825
2020-07-31;INK;NHM1 - Ajuste;Preço de Ajuste para INK;21565
2020-07-31;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21145
2020-07-31;INK;NHM3 - Ajuste;Preço de Ajuste para INK;20720
2020-07-31;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;21915
2020-07-31;INK;NHU0 - Ajuste;Preço de Ajuste para INK;21920
2020-07-31;INK;NHU1 - Ajuste;Preço de Ajuste para INK;21460
2020-07-31;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21035
2020-07-31;INK;NHV0 - Ajuste;Preço de Ajuste para INK;21850
2020-07-31;INK;NHX0 - Ajuste;Preço de Ajuste para INK;21810
2020-07-31;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;21775
2020-07-31;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21355
2020-07-31;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;20930
2020-07-31;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;20510
2020-07-31;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20080
2020-07-31;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;19660
2020-07-31;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3242,25
2020-07-31;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3231,25
2020-07-31;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3263,5
2020-07-31;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3220,25
2020-07-31;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3253
2020-07-31;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3269,76
2020-07-31;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;105,73
2020-07-31;JPY;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;105,73
2020-07-31;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;51764
2020-07-31;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;51902
2020-07-31;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;51739
2020-07-31;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52040
2020-07-31;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;52694
2020-07-31;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;51536
2020-07-31;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;51711
2020-07-31;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;51850
2020-07-31;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52176
2020-07-31;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;52925
2020-07-31;JSE;AIN1 - Ajuste;Preço de Ajuste para JSE;51679
2020-07-31;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51542
2020-07-31;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51304
2020-07-31;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;51636
2020-07-31;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52184
2020-07-31;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51366
2020-07-31;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51523
2020-07-31;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;51605
2020-07-31;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;51920
2020-07-31;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52463
2020-07-31;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,192
2020-07-31;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;294225
2020-07-31;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;292450
2020-07-31;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;289000
2020-07-31;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,192
2020-07-31;MXN;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,07885
2020-07-31;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,66615
2020-07-31;NZD;RTDOLT1;PTAX800 VENDA;5,2033
2020-07-31;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,66615
2020-07-31;OC1;RTSEL;TAXA SELIC;2,15
2020-07-31;OZ1;RTOZ1PF;OURO FECHAMENTO;327,99
2020-07-31;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;74,2125
2020-07-31;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,74395
2020-07-31;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;898
2020-07-31;SJC;YKF1 - Spot;Preço de Spot para SJC;898
2020-07-31;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;901,25
2020-07-31;SJC;YKF2 - Spot;Preço de Spot para SJC;901,25
2020-07-31;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;895,5
2020-07-31;SJC;YKH1 - Spot;Preço de Spot para SJC;895,5
2020-07-31;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;892,5
2020-07-31;SJC;YKH2 - Spot;Preço de Spot para SJC;892,5
2020-07-31;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-31;SJC;YKK1 - Spot;Preço de Spot para SJC;898,25
2020-07-31;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-31;SJC;YKK2 - Spot;Preço de Spot para SJC;892,25
2020-07-31;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;905
2020-07-31;SJC;YKN1 - Spot;Preço de Spot para SJC;905
2020-07-31;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-31;SJC;YKN2 - Spot;Preço de Spot para SJC;898,25
2020-07-31;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;913,75
2020-07-31;SJC;YKN3 - Spot;Preço de Spot para SJC;913,75
2020-07-31;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;897,5
2020-07-31;SJC;YKQ0 - Spot;Preço de Spot para SJC;897,5
2020-07-31;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;906
2020-07-31;SJC;YKQ1 - Spot;Preço de Spot para SJC;906
2020-07-31;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;897,75
2020-07-31;SJC;YKQ2 - Spot;Preço de Spot para SJC;897,75
2020-07-31;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;890,25
2020-07-31;SJC;YKU0 - Spot;Preço de Spot para SJC;894,75
2020-07-31;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;900,75
