RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-07;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,58375
2020-08-07;ARB;RTARSMAE;ARS X USD MAE;72,7699
2020-08-07;ARB;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;ARS;RTARSMAE;ARS X USD MAE;72,7699
2020-08-07;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71775
2020-08-07;AUD;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71775
2020-08-07;BGI;BGILIQ;BOI GORDO - Liquidação;226,75
2020-08-07;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,4
2020-08-07;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16780
2020-08-07;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16780
2020-08-07;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3382
2020-08-07;CAD;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3382
2020-08-07;CCM;CNILIQ;MILHO - Liquidação;52,48
2020-08-07;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,9127
2020-08-07;CHF;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;777,18
2020-08-07;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;784,41
2020-08-07;CLP;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,96765
2020-08-07;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,96
2020-08-07;CNY;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;DCO;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;DCO;RTSEL;TAXA SELIC;1,9
2020-08-07;DDI;RTDI1;TAXA DO CDI;1,9
2020-08-07;DDI;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;DI1;RTDI1;TAXA DO CDI;1,9
2020-08-07;DOL;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;ETH;ALPPHLIQ;ETANOL - Liquidação;1740,5
2020-08-07;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,17885
2020-08-07;EUR;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,17885
2020-08-07;FRO;RTDI1;TAXA DO CDI;1,9
2020-08-07;FRO;RTSEL;TAXA SELIC;1,9
2020-08-07;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,3051
2020-08-07;GBP;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,3051
2020-08-07;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;23591
2020-08-07;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;22944
2020-08-07;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;22339
2020-08-07;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22300
2020-08-07;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22282
2020-08-07;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;120,1
2020-08-07;ICF;KCH1 - Spot;Preço de Spot para ICF;120,1
2020-08-07;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;124,5
2020-08-07;ICF;KCH2 - Spot;Preço de Spot para ICF;124,5
2020-08-07;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;129,15
2020-08-07;ICF;KCH3 - Spot;Preço de Spot para ICF;129,15
2020-08-07;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;121,15
2020-08-07;ICF;KCK1 - Spot;Preço de Spot para ICF;121,15
2020-08-07;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;125,3
2020-08-07;ICF;KCK2 - Spot;Preço de Spot para ICF;125,3
2020-08-07;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;130
2020-08-07;ICF;KCK3 - Spot;Preço de Spot para ICF;130
2020-08-07;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;121,95
2020-08-07;ICF;KCN1 - Spot;Preço de Spot para ICF;121,95
2020-08-07;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;126
2020-08-07;ICF;KCN2 - Spot;Preço de Spot para ICF;126
2020-08-07;ICF;KCN3 - Ajuste;Preço de Ajuste para ICF;130
2020-08-07;ICF;KCN3 - Spot;Preço de Spot para ICF;130
2020-08-07;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;115,45
2020-08-07;ICF;KCU0 - Spot;Preço de Spot para ICF;115,45
2020-08-07;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;122,55
2020-08-07;ICF;KCU1 - Spot;Preço de Spot para ICF;122,55
2020-08-07;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;126,7
2020-08-07;ICF;KCU2 - Spot;Preço de Spot para ICF;126,7
2020-08-07;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;117,9
2020-08-07;ICF;KCZ0 - Spot;Preço de Spot para ICF;117,9
2020-08-07;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;123,45
2020-08-07;ICF;KCZ1 - Spot;Preço de Spot para ICF;123,45
2020-08-07;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;127,9
2020-08-07;ICF;KCZ2 - Spot;Preço de Spot para ICF;127,9
2020-08-07;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;53115
2020-08-07;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;102754
2020-08-07;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22441,56
2020-08-07;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22205
2020-08-07;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21770
2020-08-07;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21340
2020-08-07;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22095
2020-08-07;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21665
2020-08-07;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21230
2020-08-07;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22455
2020-08-07;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22430
2020-08-07;INK;NHU1 - Ajuste;Preço de Ajuste para INK;21985
2020-08-07;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21555
2020-08-07;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22385
2020-08-07;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22345
2020-08-07;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22290
2020-08-07;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21880
2020-08-07;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21445
2020-08-07;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21015
2020-08-07;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20575
2020-08-07;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20140
2020-08-07;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3325,5
2020-08-07;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3317,5
2020-08-07;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3344,75
2020-08-07;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3299,5
2020-08-07;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3334,5
2020-08-07;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3339,1
2020-08-07;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;105,885
2020-08-07;JPY;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;105,885
2020-08-07;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52850
2020-08-07;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52980
2020-08-07;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;52804
2020-08-07;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;53128
2020-08-07;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;53733
2020-08-07;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;52621
2020-08-07;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;52770
2020-08-07;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52901
2020-08-07;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;53257
2020-08-07;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53961
2020-08-07;JSE;AIN1 - Ajuste;Preço de Ajuste para JSE;52996
2020-08-07;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;52642
2020-08-07;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;52418
2020-08-07;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;52697
2020-08-07;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;53243
2020-08-07;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;52471
2020-08-07;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;52630
2020-08-07;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;52675
2020-08-07;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52986
2020-08-07;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;53498
2020-08-07;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,5095
2020-08-07;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;296000
2020-08-07;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;298925
2020-08-07;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,5095
2020-08-07;MXN;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,05435
2020-08-07;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,66175
2020-08-07;NZD;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,66175
2020-08-07;OC1;RTSEL;TAXA SELIC;1,9
2020-08-07;OZ1;RTOZ1PF;OURO FECHAMENTO;350,5
2020-08-07;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;73,7738
2020-08-07;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,74095
2020-08-07;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;874
2020-08-07;SJC;YKF1 - Spot;Preço de Spot para SJC;874
2020-08-07;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;888,5
2020-08-07;SJC;YKF2 - Spot;Preço de Spot para SJC;888,5
2020-08-07;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;877
2020-08-07;SJC;YKH1 - Spot;Preço de Spot para SJC;877
2020-08-07;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;879
2020-08-07;SJC;YKH2 - Spot;Preço de Spot para SJC;879
2020-08-07;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;881,25
2020-08-07;SJC;YKK1 - Spot;Preço de Spot para SJC;881,25
2020-08-07;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;879,75
2020-08-07;SJC;YKK2 - Spot;Preço de Spot para SJC;879,75
2020-08-07;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;888,25
2020-08-07;SJC;YKN1 - Spot;Preço de Spot para SJC;888,25
2020-08-07;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;886,75
2020-08-07;SJC;YKN2 - Spot;Preço de Spot para SJC;886,75
2020-08-07;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;901,25
2020-08-07;SJC;YKN3 - Spot;Preço de Spot para SJC;901,25
2020-08-07;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;870,25
2020-08-07;SJC;YKQ0 - Spot;Preço de Spot para SJC;870,25
2020-08-07;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;890,5
2020-08-07;SJC;YKQ1 - Spot;Preço de Spot para SJC;890,5
2020-08-07;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;886,25
2020-08-07;SJC;YKQ2 - Spot;Preço de Spot para SJC;886,25
2020-08-07;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;865,75
2020-08-07;SJC;YKU0 - Spot;Preço de Spot para SJC;867,25
2020-08-07;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;885,75
2020-08-07;SJC;YKU1 - Spot;Preço de Spot para SJC;885,75
2020-08-07;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;884
2020-08-07;SJC;YKU2 - Spot;Preço de Spot para SJC;884
2020-08-07;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;867,5
2020-08-07;SJC;YKX0 - Spot;Preço de Spot para SJC;868,375
2020-08-07;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;885,25
2020-08-07;SJC;YKX1 - Spot;Preço de Spot para SJC;885,25
2020-08-07;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;881,25
2020-08-07;SJC;YKX2 - Spot;Preço de Spot para SJC;881,25
2020-08-07;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;887,25
2020-08-07;SJC;YKX3 - Spot;Preço de Spot para SJC;887,25
2020-08-07;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9127
2020-08-07;T10;DEDE28T10;US T-NOTE 10;140,0468
2020-08-07;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,875
2020-08-07;T10;TYH1 - Spot;Preço de Spot para T10;139,875
2020-08-07;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,953125
2020-08-07;T10;TYU0 - Spot;Preço de Spot para T10;139,953125
2020-08-07;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,875
2020-08-07;T10;TYZ0 - Spot;Preço de Spot para T10;139,90625
2020-08-07;TRY;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;7,2359
2020-08-07;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;7,2359
2020-08-07;ZAR;RTDOLT1;PTAX800 VENDA;5,4227
2020-08-07;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;17,58375
