RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-17;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;23166
2020-08-17;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;23125
2020-08-17;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;23107
2020-08-17;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;119,4
2020-08-17;ICF;KCH1 - Spot;Preço de Spot para ICF;119,4
2020-08-17;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;123,8
2020-08-17;ICF;KCH2 - Spot;Preço de Spot para ICF;123,8
2020-08-17;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;128,3
2020-08-17;ICF;KCH3 - Spot;Preço de Spot para ICF;128,3
2020-08-17;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;120,25
2020-08-17;ICF;KCK1 - Spot;Preço de Spot para ICF;120,25
2020-08-17;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;124,55
2020-08-17;ICF;KCK2 - Spot;Preço de Spot para ICF;124,55
2020-08-17;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;129,15
2020-08-17;ICF;KCK3 - Spot;Preço de Spot para ICF;129,15
2020-08-17;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;121,1
2020-08-17;ICF;KCN1 - Spot;Preço de Spot para ICF;121,1
2020-08-17;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;125,35
2020-08-17;ICF;KCN2 - Spot;Preço de Spot para ICF;125,35
2020-08-17;ICF;KCN3 - Ajuste;Preço de Ajuste para ICF;129,4
2020-08-17;ICF;KCN3 - Spot;Preço de Spot para ICF;129,4
2020-08-17;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;115,55
2020-08-17;ICF;KCU0 - Spot;Preço de Spot para ICF;115,55
2020-08-17;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;121,85
2020-08-17;ICF;KCU1 - Spot;Preço de Spot para ICF;121,85
2020-08-17;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;126,2
2020-08-17;ICF;KCU2 - Spot;Preço de Spot para ICF;126,2
2020-08-17;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;117,45
2020-08-17;ICF;KCZ0 - Spot;Preço de Spot para ICF;117,45
2020-08-17;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;122,8
2020-08-17;ICF;KCZ1 - Spot;Preço de Spot para ICF;122,8
2020-08-17;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;127,3
2020-08-17;ICF;KCZ2 - Spot;Preço de Spot para ICF;127,3
2020-08-17;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;49070
2020-08-17;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;99218
2020-08-17;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;23350,79
2020-08-17;INK;NHF1 - Ajuste;Preço de Ajuste para INK;22970
2020-08-17;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22915
2020-08-17;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22445
2020-08-17;INK;NHH3 - Ajuste;Preço de Ajuste para INK;22000
2020-08-17;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22780
2020-08-17;INK;NHM2 - Ajuste;Preço de Ajuste para INK;22335
2020-08-17;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21890
2020-08-17;INK;NHU0 - Ajuste;Preço de Ajuste para INK;23150
2020-08-17;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22670
2020-08-17;INK;NHU2 - Ajuste;Preço de Ajuste para INK;22225
2020-08-17;INK;NHV0 - Ajuste;Preço de Ajuste para INK;23080
2020-08-17;INK;NHX0 - Ajuste;Preço de Ajuste para INK;23040
2020-08-17;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;23005
2020-08-17;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;22560
2020-08-17;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;22115
2020-08-17;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21670
2020-08-17;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;21215
2020-08-17;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20770
2020-08-17;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3359,25
2020-08-17;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3347,5
2020-08-17;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3379,75
2020-08-17;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3336,5
2020-08-17;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3369,25
2020-08-17;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3383,46
2020-08-17;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;106,07
2020-08-17;JPY;RTDOLT1;PTAX800 VENDA;5,4497
2020-08-17;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;106,07
2020-08-17;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;53487
2020-08-17;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;53619
2020-08-17;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;53480
2020-08-17;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;54013
2020-08-17;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;54561
2020-08-17;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;53345
2020-08-17;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;53499
2020-08-17;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;53628
2020-08-17;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;54168
2020-08-17;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;54827
2020-08-17;JSE;AIN1 - Ajuste;Preço de Ajuste para JSE;53725
2020-08-17;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;53280
2020-08-17;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;53068
2020-08-17;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;53514
2020-08-17;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;54138
2020-08-17;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;53112
2020-08-17;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;53271
2020-08-17;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;53317
2020-08-17;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;53824
2020-08-17;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;54305
2020-08-17;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,0515
2020-08-17;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,0515
2020-08-17;MXN;RTDOLT1;PTAX800 VENDA;5,4497
2020-08-17;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;8,87105
2020-08-17;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,65425
2020-08-17;NZD;RTDOLT1;PTAX800 VENDA;5,4497
2020-08-17;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,65425
2020-08-17;OC1;RTSEL;TAXA SELIC;1,9
2020-08-17;OZ1;RTOZ1PF;OURO FECHAMENTO;347,1
2020-08-17;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;73,5594
2020-08-17;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,69615
2020-08-17;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;921
2020-08-17;SJC;YKF1 - Spot;Preço de Spot para SJC;920,75
2020-08-17;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;918,75
2020-08-17;SJC;YKF2 - Spot;Preço de Spot para SJC;918,75
2020-08-17;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;921,5
2020-08-17;SJC;YKH1 - Spot;Preço de Spot para SJC;919,75
2020-08-17;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;902,75
2020-08-17;SJC;YKH2 - Spot;Preço de Spot para SJC;902,75
2020-08-17;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;923
2020-08-17;SJC;YKK1 - Spot;Preço de Spot para SJC;923
2020-08-17;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;902,5
2020-08-17;SJC;YKK2 - Spot;Preço de Spot para SJC;902,5
2020-08-17;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;929
2020-08-17;SJC;YKN1 - Spot;Preço de Spot para SJC;929
2020-08-17;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;908,5
2020-08-17;SJC;YKN2 - Spot;Preço de Spot para SJC;908,5
2020-08-17;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;917,5
2020-08-17;SJC;YKN3 - Spot;Preço de Spot para SJC;917,5
2020-08-17;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;930
2020-08-17;SJC;YKQ1 - Spot;Preço de Spot para SJC;930
2020-08-17;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;907,75
2020-08-17;SJC;YKQ2 - Spot;Preço de Spot para SJC;907,75
2020-08-17;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;912,5
2020-08-17;SJC;YKU0 - Spot;Preço de Spot para SJC;912,5
2020-08-17;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;922
2020-08-17;SJC;YKU1 - Spot;Preço de Spot para SJC;922
2020-08-17;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;900,5
2020-08-17;SJC;YKU2 - Spot;Preço de Spot para SJC;900,5
2020-08-17;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;915,25
2020-08-17;SJC;YKX0 - Spot;Preço de Spot para SJC;914,5
2020-08-17;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;918,25
2020-08-17;SJC;YKX1 - Spot;Preço de Spot para SJC;918,25
2020-08-17;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;897,5
2020-08-17;SJC;YKX2 - Spot;Preço de Spot para SJC;897,5
2020-08-17;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;901,75
2020-08-17;SJC;YKX3 - Spot;Preço de Spot para SJC;901,75
2020-08-17;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,90665
2020-08-17;T10;DEDE28T10;US T-NOTE 10;139,375
2020-08-17;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,203125
2020-08-17;T10;TYH1 - Spot;Preço de Spot para T10;139,203125
2020-08-17;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,328125
2020-08-17;T10;TYU0 - Spot;Preço de Spot para T10;139,3125
2020-08-17;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,203125
2020-08-17;T10;TYZ0 - Spot;Preço de Spot para T10;139,1875
2020-08-17;TRY;RTDOLT1;PTAX800 VENDA;5,4497
2020-08-17;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;7,396
2020-08-17;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;7,396
2020-08-17;ZAR;RTDOLT1;PTAX800 VENDA;5,4497
2020-08-17;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;17,475
