RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-20;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;282225
2020-07-20;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,6495
2020-07-20;MXN;RTDOLT1;PTAX800 VENDA;5,3635
2020-07-20;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,2478
2020-07-20;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6569
2020-07-20;NZD;RTDOLT1;PTAX800 VENDA;5,3635
2020-07-20;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6569
2020-07-20;OC1;RTSEL;TAXA SELIC;2,15
2020-07-20;OZ1;RTOZ1PF;OURO FECHAMENTO;310
2020-07-20;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,4075
2020-07-20;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,9801
2020-07-20;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;904,25
2020-07-20;SJC;YKF1 - Spot;Preço de Spot para SJC;904,25
2020-07-20;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;895,75
2020-07-20;SJC;YKF2 - Spot;Preço de Spot para SJC;895,75
2020-07-20;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;900,25
2020-07-20;SJC;YKH1 - Spot;Preço de Spot para SJC;900,25
2020-07-20;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;888,25
2020-07-20;SJC;YKH2 - Spot;Preço de Spot para SJC;888,25
2020-07-20;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;899
2020-07-20;SJC;YKK1 - Spot;Preço de Spot para SJC;899
2020-07-20;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;890
2020-07-20;SJC;YKK2 - Spot;Preço de Spot para SJC;890
2020-07-20;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;904,25
2020-07-20;SJC;YKN1 - Spot;Preço de Spot para SJC;904,25
2020-07-20;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-20;SJC;YKN2 - Spot;Preço de Spot para SJC;896,75
2020-07-20;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;909,25
2020-07-20;SJC;YKN3 - Spot;Preço de Spot para SJC;909,25
2020-07-20;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;903
2020-07-20;SJC;YKQ0 - Spot;Preço de Spot para SJC;900,375
2020-07-20;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;904,5
2020-07-20;SJC;YKQ1 - Spot;Preço de Spot para SJC;904,5
2020-07-20;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;897,75
2020-07-20;SJC;YKQ2 - Spot;Preço de Spot para SJC;897,75
2020-07-20;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-20;SJC;YKU0 - Spot;Preço de Spot para SJC;896,75
2020-07-20;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;896,5
2020-07-20;SJC;YKU1 - Spot;Preço de Spot para SJC;896,5
2020-07-20;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;895,5
2020-07-20;SJC;YKU2 - Spot;Preço de Spot para SJC;895,5
2020-07-20;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;900
2020-07-20;SJC;YKX0 - Spot;Preço de Spot para SJC;898,75
2020-07-20;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;892
2020-07-20;SJC;YKX1 - Spot;Preço de Spot para SJC;892
2020-07-20;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;889,25
2020-07-20;SJC;YKX2 - Spot;Preço de Spot para SJC;889,25
2020-07-20;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;897,5
2020-07-20;SJC;YKX3 - Spot;Preço de Spot para SJC;897,5
2020-07-20;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9395
2020-07-20;T10;DEDE28T10;US T-NOTE 10;139,4687
2020-07-20;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,296875
2020-07-20;T10;TYH1 - Spot;Preço de Spot para T10;139,296875
2020-07-20;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-20;T10;TYU0 - Spot;Preço de Spot para T10;139,375
2020-07-20;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,296875
2020-07-20;T10;TYZ0 - Spot;Preço de Spot para T10;139,296875
2020-07-20;TRY;RTDOLT1;PTAX800 VENDA;5,3635
2020-07-20;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,8555
2020-07-20;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,8555
2020-07-20;ZAR;RTDOLT1;PTAX800 VENDA;5,3635
2020-07-20;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,6725
