RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-11;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,54875
2020-08-11;ARB;RTARSMAE;ARS X USD MAE;73,0004
2020-08-11;ARB;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;ARS;RTARSMAE;ARS X USD MAE;73,0004
2020-08-11;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71635
2020-08-11;AUD;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71635
2020-08-11;BGI;BGILIQ;BOI GORDO - Liquidação;226,96
2020-08-11;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,3
2020-08-11;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16684
2020-08-11;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16872
2020-08-11;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,33
2020-08-11;CAD;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,33
2020-08-11;CCM;CNILIQ;MILHO - Liquidação;53,53
2020-08-11;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,91615
2020-08-11;CHF;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;796,58
2020-08-11;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;790,39
2020-08-11;CLP;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,94205
2020-08-11;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,9515
2020-08-11;CNY;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;DCO;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;DCO;RTSEL;TAXA SELIC;1,9
2020-08-11;DDI;RTDI1;TAXA DO CDI;1,9
2020-08-11;DDI;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;DI1;RTDI1;TAXA DO CDI;1,9
2020-08-11;DOL;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;ETH;ALPPHLIQ;ETANOL - Liquidação;1731
2020-08-11;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,17655
2020-08-11;EUR;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,17655
2020-08-11;FRO;RTDI1;TAXA DO CDI;1,9
2020-08-11;FRO;RTSEL;TAXA SELIC;1,9
2020-08-11;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,3085
2020-08-11;GBP;RTDOLT1;PTAX800 VENDA;5,4285
2020-08-11;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,3085
2020-08-11;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;24098
2020-08-11;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23418
2020-08-11;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;22801
2020-08-11;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22761
2020-08-11;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22743
2020-08-11;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;115,95
2020-08-11;ICF;KCH1 - Spot;Preço de Spot para ICF;115,95
2020-08-11;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;120,75
2020-08-11;ICF;KCH2 - Spot;Preço de Spot para ICF;120,75
2020-08-11;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;126,05
2020-08-11;ICF;KCH3 - Spot;Preço de Spot para ICF;126,05
2020-08-11;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;117,05
2020-08-11;ICF;KCK1 - Spot;Preço de Spot para ICF;117,05
2020-08-11;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;121,6
2020-08-11;ICF;KCK2 - Spot;Preço de Spot para ICF;121,6
2020-08-11;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;126,9
2020-08-11;ICF;KCK3 - Spot;Preço de Spot para ICF;126,9
2020-08-11;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;118,05
2020-08-11;ICF;KCN1 - Spot;Preço de Spot para ICF;118,05
2020-08-11;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;122,5
2020-08-11;ICF;KCN2 - Spot;Preço de Spot para ICF;122,5
2020-08-11;ICF;KCN3 - Ajuste;Preço de Ajuste para ICF;126,9
2020-08-11;ICF;KCN3 - Spot;Preço de Spot para ICF;126,9
2020-08-11;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;111,35
2020-08-11;ICF;KCU0 - Spot;Preço de Spot para ICF;111,35
2020-08-11;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;118,8
2020-08-11;ICF;KCU1 - Spot;Preço de Spot para ICF;118,8
2020-08-11;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;123,45
2020-08-11;ICF;KCU2 - Spot;Preço de Spot para ICF;123,45
2020-08-11;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;113,6
2020-08-11;ICF;KCZ0 - Spot;Preço de Spot para ICF;113,6
2020-08-11;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;119,75
2020-08-11;ICF;KCZ1 - Spot;Preço de Spot para ICF;119,75
2020-08-11;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;124,7
2020-08-11;ICF;KCZ2 - Spot;Preço de Spot para ICF;124,7
2020-08-11;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;51630
2020-08-11;IMV;MYLQ0 - Ajuste;Preço de Ajuste para IMV;51630
2020-08-11;IMV;MYLU0 - Ajuste;Preço de Ajuste para IMV;52598
2020-08-11;IMV;MYLZ0 - Ajuste;Preço de Ajuste para IMV;55566
2020-08-11;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;103247
2020-08-11;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22441,56
2020-08-11;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22450
2020-08-11;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22010
2020-08-11;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21575
2020-08-11;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22340
2020-08-11;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21900
2020-08-11;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21465
2020-08-11;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22700
2020-08-11;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22680
