RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-07;DDI;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-07;DOL;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;ETH;ALPPHLIQ;ETANOL - Liquidação;1662
2020-07-07;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,12855
2020-07-07;EUR;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,12855
2020-07-07;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-07;FRO;RTSEL;TAXA SELIC;2,15
2020-07-07;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,2575
2020-07-07;GBP;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,2575
2020-07-07;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;25236
2020-07-07;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;24671
2020-07-07;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;24123
2020-07-07;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;23705
2020-07-07;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;23692
2020-07-07;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;105
2020-07-07;ICF;KCH1 - Spot;Preço de Spot para ICF;105
2020-07-07;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;112
2020-07-07;ICF;KCH2 - Spot;Preço de Spot para ICF;112
2020-07-07;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;118,8
2020-07-07;ICF;KCH3 - Spot;Preço de Spot para ICF;118,8
2020-07-07;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;106,2
2020-07-07;ICF;KCK1 - Spot;Preço de Spot para ICF;106,2
2020-07-07;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;113,1
2020-07-07;ICF;KCK2 - Spot;Preço de Spot para ICF;113,1
2020-07-07;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;119,8
2020-07-07;ICF;KCK3 - Spot;Preço de Spot para ICF;119,8
2020-07-07;ICF;KCN0 - Ajuste;Preço de Ajuste para ICF;99,25
2020-07-07;ICF;KCN0 - Spot;Preço de Spot para ICF;99,25
2020-07-07;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;107,45
2020-07-07;ICF;KCN1 - Spot;Preço de Spot para ICF;107,45
2020-07-07;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;114,15
2020-07-07;ICF;KCN2 - Spot;Preço de Spot para ICF;114,15
2020-07-07;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;100,3
2020-07-07;ICF;KCU0 - Spot;Preço de Spot para ICF;100,3
2020-07-07;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;108,7
2020-07-07;ICF;KCU1 - Spot;Preço de Spot para ICF;108,7
2020-07-07;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;115,25
2020-07-07;ICF;KCU2 - Spot;Preço de Spot para ICF;115,25
2020-07-07;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;102,9
2020-07-07;ICF;KCZ0 - Spot;Preço de Spot para ICF;102,9
2020-07-07;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;110,35
2020-07-07;ICF;KCZ1 - Spot;Preço de Spot para ICF;110,35
2020-07-07;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;116,95
2020-07-07;ICF;KCZ2 - Spot;Preço de Spot para ICF;116,95
2020-07-07;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;43179
2020-07-07;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;97798
2020-07-07;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22290,01
2020-07-07;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22185
2020-07-07;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21745
2020-07-07;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21315
2020-07-07;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22070
2020-07-07;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21640
2020-07-07;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21205
2020-07-07;INK;NHN0 - Ajuste;Preço de Ajuste para INK;22470
2020-07-07;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22430
2020-07-07;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22415
2020-07-07;INK;NHU1 - Ajuste;Preço de Ajuste para INK;21965
2020-07-07;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21530
2020-07-07;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22360
2020-07-07;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22275
2020-07-07;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21855
2020-07-07;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21420
2020-07-07;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;20990
2020-07-07;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20550
2020-07-07;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20115
2020-07-07;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3119,25
2020-07-07;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3112,75
2020-07-07;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3136,5
2020-07-07;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3104
2020-07-07;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3126
2020-07-07;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3161,85
2020-07-07;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;107,555
2020-07-07;JPY;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;107,555
2020-07-07;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;51545
2020-07-07;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;51679
2020-07-07;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;51509
2020-07-07;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;51732
2020-07-07;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;52304
2020-07-07;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;51301
2020-07-07;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;51470
2020-07-07;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;51607
2020-07-07;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;51824
2020-07-07;JSE;AIN0 - Ajuste;Preço de Ajuste para JSE;51222
2020-07-07;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51333
2020-07-07;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51090
2020-07-07;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;51368
2020-07-07;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;51787
2020-07-07;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51153
2020-07-07;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51306
2020-07-07;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;51390
2020-07-07;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;51637
2020-07-07;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52072
2020-07-07;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,6295
2020-07-07;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;280550
2020-07-07;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;279800
2020-07-07;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;277450
2020-07-07;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,6295
2020-07-07;MXN;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,45045
2020-07-07;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6567
2020-07-07;NZD;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6567
2020-07-07;OC1;RTSEL;TAXA SELIC;2,15
2020-07-07;OZ1;RTOZ1PF;OURO FECHAMENTO;308,17
2020-07-07;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,30375
2020-07-07;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,2408
2020-07-07;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;907,25
2020-07-07;SJC;YKF1 - Spot;Preço de Spot para SJC;907,25
2020-07-07;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;896,25
2020-07-07;SJC;YKF2 - Spot;Preço de Spot para SJC;896,25
2020-07-07;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;901,75
2020-07-07;SJC;YKH1 - Spot;Preço de Spot para SJC;901,75
2020-07-07;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;891
2020-07-07;SJC;YKH2 - Spot;Preço de Spot para SJC;891
2020-07-07;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;899,25
2020-07-07;SJC;YKK1 - Spot;Preço de Spot para SJC;899,25
2020-07-07;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-07;SJC;YKK2 - Spot;Preço de Spot para SJC;893,25
2020-07-07;SJC;YKN0 - Ajuste;Preço de Ajuste para SJC;895,25
2020-07-07;SJC;YKN0 - Spot;Preço de Spot para SJC;895,25
2020-07-07;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;904,5
2020-07-07;SJC;YKN1 - Spot;Preço de Spot para SJC;904,5
2020-07-07;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;900
2020-07-07;SJC;YKN2 - Spot;Preço de Spot para SJC;900
2020-07-07;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;913,25
2020-07-07;SJC;YKN3 - Spot;Preço de Spot para SJC;913,25
2020-07-07;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-07;SJC;YKQ0 - Spot;Preço de Spot para SJC;896,75
2020-07-07;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;904,75
2020-07-07;SJC;YKQ1 - Spot;Preço de Spot para SJC;904,75
2020-07-07;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;900,25
2020-07-07;SJC;YKQ2 - Spot;Preço de Spot para SJC;900,25
2020-07-07;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;896,5
2020-07-07;SJC;YKU0 - Spot;Preço de Spot para SJC;896,5
2020-07-07;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;897,25
2020-07-07;SJC;YKU1 - Spot;Preço de Spot para SJC;897,25
2020-07-07;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;898
2020-07-07;SJC;YKU2 - Spot;Preço de Spot para SJC;898
2020-07-07;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;902,5
2020-07-07;SJC;YKX0 - Spot;Preço de Spot para SJC;900,75
2020-07-07;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;892,75
2020-07-07;SJC;YKX1 - Spot;Preço de Spot para SJC;892,5
2020-07-07;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-07;SJC;YKX2 - Spot;Preço de Spot para SJC;893,25
2020-07-07;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;901,5
2020-07-07;SJC;YKX3 - Spot;Preço de Spot para SJC;901,5
2020-07-07;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9416
2020-07-07;T10;DEDE28T10;US T-NOTE 10;139,0468
2020-07-07;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,140625
2020-07-07;T10;TYH1 - Spot;Preço de Spot para T10;139,140625
2020-07-07;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,203125
2020-07-07;T10;TYU0 - Spot;Preço de Spot para T10;139,25
2020-07-07;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,140625
2020-07-07;T10;TYZ0 - Spot;Preço de Spot para T10;139,140625
2020-07-07;TRY;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,8585
2020-07-07;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,8585
2020-07-07;ZAR;RTDOLT1;PTAX800 VENDA;5,3318
2020-07-07;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;17,10875
