RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-05;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,285
2020-08-05;ARB;RTARSMAE;ARS X USD MAE;72,6204
2020-08-05;ARB;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;ARS;RTARSMAE;ARS X USD MAE;72,6204
2020-08-05;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,72185
2020-08-05;AUD;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,72185
2020-08-05;BGI;BGILIQ;BOI GORDO - Liquidação;227,24
2020-08-05;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,34
2020-08-05;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16808
2020-08-05;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16781
2020-08-05;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3247
2020-08-05;CAD;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3247
2020-08-05;CCM;CNILIQ;MILHO - Liquidação;51,8
2020-08-05;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,90655
2020-08-05;CHF;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;767,98
2020-08-05;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;776,62
2020-08-05;CLP;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,9355
2020-08-05;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,9526
2020-08-05;CNY;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;DCO;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;DCO;RTSEL;TAXA SELIC;2,15
2020-08-05;DDI;RTDI1;TAXA DO CDI;2,15
2020-08-05;DDI;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;DI1;RTDI1;TAXA DO CDI;2,15
2020-08-05;DOL;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;ETH;ALPPHLIQ;ETANOL - Liquidação;1754
2020-08-05;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,18825
2020-08-05;EUR;RTDOLT1;PTAX800 VENDA;5,276
2020-08-05;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,18825
2020-08-05;FRO;RTDI1;TAXA DO CDI;2,15
2020-08-05;FRO;RTSEL;TAXA SELIC;2,15
