RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-27;ICF;KCH2 - Spot;Preço de Spot para ICF;121,25
2020-07-27;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;127,8
2020-07-27;ICF;KCH3 - Spot;Preço de Spot para ICF;127,8
2020-07-27;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;116,2
2020-07-27;ICF;KCK1 - Spot;Preço de Spot para ICF;116,2
2020-07-27;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;122,3
2020-07-27;ICF;KCK2 - Spot;Preço de Spot para ICF;122,3
2020-07-27;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;129,05
2020-07-27;ICF;KCK3 - Spot;Preço de Spot para ICF;129,05
2020-07-27;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;117,05
2020-07-27;ICF;KCN1 - Spot;Preço de Spot para ICF;117,05
2020-07-27;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;123,35
2020-07-27;ICF;KCN2 - Spot;Preço de Spot para ICF;123,35
2020-07-27;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;110,4
2020-07-27;ICF;KCU0 - Spot;Preço de Spot para ICF;110,4
2020-07-27;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;117,9
2020-07-27;ICF;KCU1 - Spot;Preço de Spot para ICF;117,9
2020-07-27;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;124,35
2020-07-27;ICF;KCU2 - Spot;Preço de Spot para ICF;124,35
2020-07-27;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;113,3
2020-07-27;ICF;KCZ0 - Spot;Preço de Spot para ICF;113,3
2020-07-27;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;119,55
2020-07-27;ICF;KCZ1 - Spot;Preço de Spot para ICF;119,55
2020-07-27;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;126,05
2020-07-27;ICF;KCZ2 - Spot;Preço de Spot para ICF;126,05
2020-07-27;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;49546
2020-07-27;IMV;MYLN0 - Ajuste;Preço de Ajuste para IMV;49546
2020-07-27;IMV;MYLU0 - Ajuste;Preço de Ajuste para IMV;51571
2020-07-27;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;104279
2020-07-27;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22817,1
2020-07-27;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22440
2020-07-27;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22005
2020-07-27;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21565
2020-07-27;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22330
2020-07-27;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21895
2020-07-27;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21455
2020-07-27;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22690
2020-07-27;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22665
2020-07-27;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22220
2020-07-27;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21785
2020-07-27;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22625
2020-07-27;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22585
2020-07-27;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22520
2020-07-27;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;22110
2020-07-27;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21675
2020-07-27;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21240
2020-07-27;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20790
2020-07-27;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20355
2020-07-27;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3213,25
2020-07-27;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3208
2020-07-27;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3232,25
2020-07-27;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3199
2020-07-27;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3221,5
2020-07-27;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3218,2
2020-07-27;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;105,145
2020-07-27;JPY;RTDOLT1;PTAX800 VENDA;5,1889
2020-07-27;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;105,145
2020-07-27;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52422
2020-07-27;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52559
2020-07-27;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;52398
2020-07-27;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52700
2020-07-27;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;53253
2020-07-27;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;52195
2020-07-27;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;52370
2020-07-27;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52509
2020-07-27;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52823
2020-07-27;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53447
2020-07-27;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;52197
2020-07-27;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51959
2020-07-27;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;52297
2020-07-27;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52801
2020-07-27;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;52023
2020-07-27;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;52178
2020-07-27;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;52263
2020-07-27;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52581
2020-07-27;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;53054
2020-07-27;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;21,9775
2020-07-27;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;292050
2020-07-27;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;290275
2020-07-27;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;287400
2020-07-27;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;21,9775
2020-07-27;MXN;RTDOLT1;PTAX800 VENDA;5,1889
2020-07-27;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,0849
2020-07-27;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,66915
2020-07-27;NZD;RTDOLT1;PTAX800 VENDA;5,1889
2020-07-27;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,66915
2020-07-27;OC1;RTSEL;TAXA SELIC;2,15
2020-07-27;OZ1;RTOZ1PF;OURO FECHAMENTO;318,5
2020-07-27;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,65
2020-07-27;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,72165
2020-07-27;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;905,25
2020-07-27;SJC;YKF1 - Spot;Preço de Spot para SJC;905,25
2020-07-27;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;903,5
2020-07-27;SJC;YKF2 - Spot;Preço de Spot para SJC;903,5
2020-07-27;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;902,25
2020-07-27;SJC;YKH1 - Spot;Preço de Spot para SJC;902,25
2020-07-27;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;893,5
2020-07-27;SJC;YKH2 - Spot;Preço de Spot para SJC;893,5
2020-07-27;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;903,5
2020-07-27;SJC;YKK1 - Spot;Preço de Spot para SJC;903,5
2020-07-27;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;894,25
2020-07-27;SJC;YKK2 - Spot;Preço de Spot para SJC;894,25
2020-07-27;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;909,75
2020-07-27;SJC;YKN1 - Spot;Preço de Spot para SJC;909,75
2020-07-27;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;900,25
2020-07-27;SJC;YKN2 - Spot;Preço de Spot para SJC;900,25
2020-07-27;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;913
2020-07-27;SJC;YKN3 - Spot;Preço de Spot para SJC;913
2020-07-27;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;906,5
2020-07-27;SJC;YKQ0 - Spot;Preço de Spot para SJC;906,5
2020-07-27;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;910,25
2020-07-27;SJC;YKQ1 - Spot;Preço de Spot para SJC;910,25
2020-07-27;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;900,5
2020-07-27;SJC;YKQ2 - Spot;Preço de Spot para SJC;900,5
2020-07-27;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;898,75
2020-07-27;SJC;YKU0 - Spot;Preço de Spot para SJC;898,75
2020-07-27;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;903,25
2020-07-27;SJC;YKU1 - Spot;Preço de Spot para SJC;903,25
2020-07-27;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-27;SJC;YKU2 - Spot;Preço de Spot para SJC;898,25
2020-07-27;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;899,75
2020-07-27;SJC;YKX0 - Spot;Preço de Spot para SJC;899
2020-07-27;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;899,25
2020-07-27;SJC;YKX1 - Spot;Preço de Spot para SJC;899,25
2020-07-27;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;893
2020-07-27;SJC;YKX2 - Spot;Preço de Spot para SJC;893
2020-07-27;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;899,5
2020-07-27;SJC;YKX3 - Spot;Preço de Spot para SJC;899,5
2020-07-27;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,91905
2020-07-27;T10;DEDE28T10;US T-NOTE 10;139,625
2020-07-27;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-27;T10;TYH1 - Spot;Preço de Spot para T10;139,390625
2020-07-27;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,46875
2020-07-27;T10;TYU0 - Spot;Preço de Spot para T10;139,453125
2020-07-27;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-27;T10;TYZ0 - Spot;Preço de Spot para T10;139,390625
2020-07-27;TRY;RTDOLT1;PTAX800 VENDA;5,1889
2020-07-27;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,854
2020-07-27;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,854
2020-07-27;ZAR;RTDOLT1;PTAX800 VENDA;5,1889
2020-07-27;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,4
