RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-06-26;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,3369
2020-06-26;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,68455
2020-06-26;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,68455
2020-06-26;BGI;BGILIQ;BOI GORDO - Liquida√ß√£o;215,99
2020-06-26;BRI;RTIBXPF;√çNDICE IBRX-50  -  FECHAMENTO;15329
2020-06-26;BRI;RTIBXPL;√çNDICE IBRX-50  -  LIQUIDA√á√ÉO;15378
2020-06-26;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,37145
2020-06-26;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,37145
2020-06-26;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,9494
2020-06-26;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;818,15
2020-06-26;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0744
2020-06-26;DCO;RTSEL;TAXA SELIC;2,15
2020-06-26;DDI;RTDI1;TAXA DO CDI;2,15
2020-06-26;DI1;RTDI1;TAXA DO CDI;2,15
2020-06-26;ETH;ALPPHLIQ;ETANOL - Liquida√ß√£o;1680,5
2020-06-26;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,1202
2020-06-26;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,1202
2020-06-26;FRO;RTDI1;TAXA DO CDI;2,15
2020-06-26;FRO;RTSEL;TAXA SELIC;2,15
2020-06-26;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,23175
2020-06-26;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,23175
2020-06-26;HSI;HIZ1 - Ajuste;PreÁo de Ajuste para HSI;23727
2020-06-26;HSI;HIZ2 - Ajuste;PreÁo de Ajuste para HSI;23118
2020-06-26;HSI;HIZ3 - Ajuste;PreÁo de Ajuste para HSI;22626
2020-06-26;HSI;HIZ4 - Ajuste;PreÁo de Ajuste para HSI;22330
2020-06-26;HSI;HIZ5 - Ajuste;PreÁo de Ajuste para HSI;22324
2020-06-26;ICF;KCH1 - Ajuste;PreÁo de Ajuste para ICF;101,05
2020-06-26;ICF;KCH1 - Spot;PreÁo de Spot para ICF;101,05
2020-06-26;ICF;KCH2 - Ajuste;PreÁo de Ajuste para ICF;108,3
2020-06-26;ICF;KCH2 - Spot;PreÁo de Spot para ICF;108,3
2020-06-26;ICF;KCH3 - Ajuste;PreÁo de Ajuste para ICF;115
2020-06-26;ICF;KCH3 - Spot;PreÁo de Spot para ICF;115
2020-06-26;ICF;KCK1 - Ajuste;PreÁo de Ajuste para ICF;102,3
2020-06-26;ICF;KCK1 - Spot;PreÁo de Spot para ICF;102,3
2020-06-26;ICF;KCK2 - Ajuste;PreÁo de Ajuste para ICF;109,45
2020-06-26;ICF;KCK2 - Spot;PreÁo de Spot para ICF;109,45
2020-06-26;ICF;KCK3 - Ajuste;PreÁo de Ajuste para ICF;116,05
2020-06-26;ICF;KCK3 - Spot;PreÁo de Spot para ICF;116,05
2020-06-26;ICF;KCN0 - Ajuste;PreÁo de Ajuste para ICF;95,65
2020-06-26;ICF;KCN0 - Spot;PreÁo de Spot para ICF;95,65
2020-06-26;ICF;KCN1 - Ajuste;PreÁo de Ajuste para ICF;103,6
2020-06-26;ICF;KCN1 - Spot;PreÁo de Spot para ICF;103,6
2020-06-26;ICF;KCN2 - Ajuste;PreÁo de Ajuste para ICF;110,55
2020-06-26;ICF;KCN2 - Spot;PreÁo de Spot para ICF;110,55
2020-06-26;ICF;KCU0 - Ajuste;PreÁo de Ajuste para ICF;96,65
2020-06-26;ICF;KCU0 - Spot;PreÁo de Spot para ICF;96,65
2020-06-26;ICF;KCU1 - Ajuste;PreÁo de Ajuste para ICF;104,85
2020-06-26;ICF;KCU1 - Spot;PreÁo de Spot para ICF;104,85
2020-06-26;ICF;KCU2 - Ajuste;PreÁo de Ajuste para ICF;111,6
2020-06-26;ICF;KCU2 - Spot;PreÁo de Spot para ICF;111,6
2020-06-26;ICF;KCZ0 - Ajuste;PreÁo de Ajuste para ICF;98,95
2020-06-26;ICF;KCZ0 - Spot;PreÁo de Spot para ICF;98,95
2020-06-26;ICF;KCZ1 - Ajuste;PreÁo de Ajuste para ICF;106,6
2020-06-26;ICF;KCZ1 - Spot;PreÁo de Spot para ICF;106,6
2020-06-26;ICF;KCZ2 - Ajuste;PreÁo de Ajuste para ICF;113,3
2020-06-26;ICF;KCZ2 - Spot;PreÁo de Spot para ICF;113,3
2020-06-26;IND;RTIBVPL;√çNDICE BOVESPA - LIQUIDA√á√ÉO;94142
2020-06-26;INK;NHH1 - Ajuste;PreÁo de Ajuste para INK;22015
2020-06-26;INK;NHH2 - Ajuste;PreÁo de Ajuste para INK;21570
2020-06-26;INK;NHH3 - Ajuste;PreÁo de Ajuste para INK;21140
2020-06-26;INK;NHM1 - Ajuste;PreÁo de Ajuste para INK;21890
