RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-09;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52133
2020-07-09;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52350
2020-07-09;JSE;AIN0 - Ajuste;Preço de Ajuste para JSE;51748
2020-07-09;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51859
2020-07-09;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51616
2020-07-09;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;51894
2020-07-09;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52313
2020-07-09;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51679
2020-07-09;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51832
2020-07-09;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;51916
2020-07-09;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52163
2020-07-09;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52598
2020-07-09;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,694
2020-07-09;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;277625
2020-07-09;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;276625
2020-07-09;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;274150
2020-07-09;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,694
2020-07-09;MXN;RTDOLT1;PTAX800 VENDA;5,2978
2020-07-09;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,4381
2020-07-09;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6563
2020-07-09;NZD;RTDOLT1;PTAX800 VENDA;5,2978
2020-07-09;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6563
2020-07-09;OC1;RTSEL;TAXA SELIC;2,15
2020-07-09;OZ1;RTOZ1PF;OURO FECHAMENTO;306,5
2020-07-09;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;70,975
2020-07-09;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,21475
2020-07-09;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;907
2020-07-09;SJC;YKF1 - Spot;Preço de Spot para SJC;907
2020-07-09;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;900
2020-07-09;SJC;YKF2 - Spot;Preço de Spot para SJC;900
2020-07-09;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;903
2020-07-09;SJC;YKH1 - Spot;Preço de Spot para SJC;903
2020-07-09;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;893,75
2020-07-09;SJC;YKH2 - Spot;Preço de Spot para SJC;893,75
2020-07-09;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;901
2020-07-09;SJC;YKK1 - Spot;Preço de Spot para SJC;901
2020-07-09;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;895,75
2020-07-09;SJC;YKK2 - Spot;Preço de Spot para SJC;895,75
2020-07-09;SJC;YKN0 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-09;SJC;YKN0 - Spot;Preço de Spot para SJC;898,25
2020-07-09;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-09;SJC;YKN1 - Spot;Preço de Spot para SJC;906,25
2020-07-09;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;903
2020-07-09;SJC;YKN2 - Spot;Preço de Spot para SJC;903
2020-07-09;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;915
2020-07-09;SJC;YKN3 - Spot;Preço de Spot para SJC;915
2020-07-09;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;896,5
2020-07-09;SJC;YKQ0 - Spot;Preço de Spot para SJC;897,25
2020-07-09;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-09;SJC;YKQ1 - Spot;Preço de Spot para SJC;906,25
2020-07-09;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;903
2020-07-09;SJC;YKQ2 - Spot;Preço de Spot para SJC;903
2020-07-09;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;895,25
2020-07-09;SJC;YKU0 - Spot;Preço de Spot para SJC;895,25
2020-07-09;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;900,25
2020-07-09;SJC;YKU1 - Spot;Preço de Spot para SJC;900,25
2020-07-09;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;900,75
2020-07-09;SJC;YKU2 - Spot;Preço de Spot para SJC;900,75
2020-07-09;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;901,5
2020-07-09;SJC;YKX0 - Spot;Preço de Spot para SJC;901,875
2020-07-09;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;897
2020-07-09;SJC;YKX1 - Spot;Preço de Spot para SJC;895,5
2020-07-09;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;895
2020-07-09;SJC;YKX2 - Spot;Preço de Spot para SJC;895
2020-07-09;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;903,25
2020-07-09;SJC;YKX3 - Spot;Preço de Spot para SJC;903,25
2020-07-09;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,93995
2020-07-09;T10;DEDE28T10;US T-NOTE 10;139,3906
2020-07-09;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-09;T10;TYH1 - Spot;Preço de Spot para T10;139,390625
2020-07-09;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,5
2020-07-09;T10;TYU0 - Spot;Preço de Spot para T10;139,4375
2020-07-09;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-09;T10;TYZ0 - Spot;Preço de Spot para T10;139,390625
2020-07-09;TRY;RTDOLT1;PTAX800 VENDA;5,2978
2020-07-09;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,8645
2020-07-09;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,8645
2020-07-09;ZAR;RTDOLT1;PTAX800 VENDA;5,2978
2020-07-09;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,91
