RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-03;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,0569
2020-07-03;ARB;RTARSMAE;ARS X USD MAE;70,6392
2020-07-03;ARB;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;ARS;RTARSMAE;ARS X USD MAE;70,6392
2020-07-03;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,69385
2020-07-03;AUD;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,69385
2020-07-03;BGI;BGILIQ;BOI GORDO - Liquidação;219,71
2020-07-03;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,42
2020-07-03;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;15796
2020-07-03;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;15766
2020-07-03;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3577
2020-07-03;CAD;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3577
2020-07-03;CCM;CNILIQ;MILHO - Liquidação;49,65
2020-07-03;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,94505
2020-07-03;CHF;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;803,98
2020-07-03;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;799,1
2020-07-03;CLP;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;7,0675
2020-07-03;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0673
2020-07-03;CNY;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;DCO;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;DCO;RTSEL;TAXA SELIC;2,15
2020-07-03;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-03;DDI;RTDOLT1;PTAX800 VENDA;5,3374
2020-07-03;DI1;RTDI1;TAXA DO CDI;2,15
