RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-06;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;107,475
2020-07-06;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;51111
2020-07-06;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;51246
2020-07-06;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;51075
2020-07-06;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;51282
2020-07-06;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;51757
2020-07-06;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;50865
2020-07-06;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;51034
2020-07-06;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;51169
2020-07-06;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;51343
2020-07-06;JSE;AIN0 - Ajuste;Preço de Ajuste para JSE;50793
2020-07-06;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;50904
2020-07-06;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;50663
2020-07-06;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;50927
2020-07-06;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;51286
2020-07-06;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;50723
2020-07-06;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;50876
2020-07-06;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;50959
2020-07-06;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;51190
2020-07-06;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;51549
2020-07-06;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,266
2020-07-06;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;281175
2020-07-06;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;280450
2020-07-06;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;278475
2020-07-06;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,266
2020-07-06;MXN;RTDOLT1;PTAX800 VENDA;5,3085
2020-07-06;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,3816
2020-07-06;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6552
2020-07-06;NZD;RTDOLT1;PTAX800 VENDA;5,3085
2020-07-06;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6552
2020-07-06;OC1;RTSEL;TAXA SELIC;2,15
2020-07-06;OZ1;RTOZ1PF;OURO FECHAMENTO;303,01
2020-07-06;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,48
2020-07-06;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,2538
2020-07-06;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;910,5
2020-07-06;SJC;YKF1 - Spot;Preço de Spot para SJC;910,5
2020-07-06;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;896,5
2020-07-06;SJC;YKF2 - Spot;Preço de Spot para SJC;896,5
2020-07-06;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;904
2020-07-06;SJC;YKH1 - Spot;Preço de Spot para SJC;904
2020-07-06;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;891,5
2020-07-06;SJC;YKH2 - Spot;Preço de Spot para SJC;891,5
2020-07-06;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;901
2020-07-06;SJC;YKK1 - Spot;Preço de Spot para SJC;901
2020-07-06;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;893,5
2020-07-06;SJC;YKK2 - Spot;Preço de Spot para SJC;893,5
2020-07-06;SJC;YKN0 - Ajuste;Preço de Ajuste para SJC;898,5
2020-07-06;SJC;YKN0 - Spot;Preço de Spot para SJC;898,5
2020-07-06;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;906
2020-07-06;SJC;YKN1 - Spot;Preço de Spot para SJC;906
2020-07-06;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;900,5
2020-07-06;SJC;YKN2 - Spot;Preço de Spot para SJC;900,5
2020-07-06;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;912,25
2020-07-06;SJC;YKN3 - Spot;Preço de Spot para SJC;912,25
2020-07-06;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;898,5
2020-07-06;SJC;YKQ0 - Spot;Preço de Spot para SJC;894
2020-07-06;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-06;SJC;YKQ1 - Spot;Preço de Spot para SJC;906,25
2020-07-06;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;900,5
2020-07-06;SJC;YKQ2 - Spot;Preço de Spot para SJC;900,5
2020-07-06;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;899
2020-07-06;SJC;YKU0 - Spot;Preço de Spot para SJC;899
2020-07-06;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;899
2020-07-06;SJC;YKU1 - Spot;Preço de Spot para SJC;899
2020-07-06;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-06;SJC;YKU2 - Spot;Preço de Spot para SJC;898,25
2020-07-06;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-06;SJC;YKX0 - Spot;Preço de Spot para SJC;907,125
2020-07-06;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;893,75
2020-07-06;SJC;YKX1 - Spot;Preço de Spot para SJC;893,75
2020-07-06;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-06;SJC;YKX2 - Spot;Preço de Spot para SJC;892,25
2020-07-06;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;900,5
2020-07-06;SJC;YKX3 - Spot;Preço de Spot para SJC;900,5
2020-07-06;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,93975
2020-07-06;T10;DEDE28T10;US T-NOTE 10;138,875
2020-07-06;T10;TYH1 - Ajuste;Preço de Ajuste para T10;138,921875
2020-07-06;T10;TYH1 - Spot;Preço de Spot para T10;138,921875
2020-07-06;T10;TYU0 - Ajuste;Preço de Ajuste para T10;138,984375
2020-07-06;T10;TYU0 - Spot;Preço de Spot para T10;139
2020-07-06;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;138,921875
2020-07-06;T10;TYZ0 - Spot;Preço de Spot para T10;138,921875
2020-07-06;TRY;RTDOLT1;PTAX800 VENDA;5,3085
2020-07-06;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,862
2020-07-06;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,862
2020-07-06;ZAR;RTDOLT1;PTAX800 VENDA;5,3085
2020-07-06;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,92625
