RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-06-30;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,375
2020-06-30;ARB;RTARSMAE;ARS X USD MAE;70,4592
2020-06-30;ARB;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;ARS;RTARSMAE;ARS X USD MAE;70,4592
2020-06-30;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,6885
2020-06-30;AUD;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,6885
2020-06-30;BGI;BGILIQ;BOI GORDO - Liquidação;218,54
2020-06-30;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,43
2020-06-30;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;15528
2020-06-30;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;15612
2020-06-30;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,362
2020-06-30;CAD;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,362
2020-06-30;CCM;CNILIQ;MILHO - Liquidação;48,32
2020-06-30;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,94755
2020-06-30;CHF;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;821,23
2020-06-30;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;820,6
2020-06-30;CLP;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;7,06775
2020-06-30;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0741
2020-06-30;CNY;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;DCO;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;DCO;RTSEL;TAXA SELIC;2,15
2020-06-30;DDI;RTDI1;TAXA DO CDI;2,15
2020-06-30;DDI;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;DI1;RTDI1;TAXA DO CDI;2,15
2020-06-30;DOL;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;ETH;ALPPHLIQ;ETANOL - Liquidação;1673,5
2020-06-30;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,12315
2020-06-30;EUR;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,12315
2020-06-30;FRO;RTDI1;TAXA DO CDI;2,15
2020-06-30;FRO;RTSEL;TAXA SELIC;2,15
2020-06-30;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,2356
2020-06-30;GBP;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,2356
2020-06-30;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;23561
2020-06-30;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23034
2020-06-30;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;22522
2020-06-30;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22133
2020-06-30;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22120
2020-06-30;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;105,35
2020-06-30;ICF;KCH1 - Spot;Preço de Spot para ICF;105,35
2020-06-30;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;111,85
2020-06-30;ICF;KCH2 - Spot;Preço de Spot para ICF;111,85
2020-06-30;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;118,5
2020-06-30;ICF;KCH3 - Spot;Preço de Spot para ICF;118,5
2020-06-30;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;106,4
2020-06-30;ICF;KCK1 - Spot;Preço de Spot para ICF;106,4
2020-06-30;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;112,95
2020-06-30;ICF;KCK2 - Spot;Preço de Spot para ICF;112,95
2020-06-30;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;119,35
2020-06-30;ICF;KCK3 - Spot;Preço de Spot para ICF;119,35
2020-06-30;ICF;KCN0 - Ajuste;Preço de Ajuste para ICF;100,05
2020-06-30;ICF;KCN0 - Spot;Preço de Spot para ICF;100,05
2020-06-30;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;107,55
2020-06-30;ICF;KCN1 - Spot;Preço de Spot para ICF;107,55
2020-06-30;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;113,95
2020-06-30;ICF;KCN2 - Spot;Preço de Spot para ICF;113,95
2020-06-30;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;101
2020-06-30;ICF;KCU0 - Spot;Preço de Spot para ICF;101
2020-06-30;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;108,65
2020-06-30;ICF;KCU1 - Spot;Preço de Spot para ICF;108,65
2020-06-30;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;115,05
2020-06-30;ICF;KCU2 - Spot;Preço de Spot para ICF;115,05
2020-06-30;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;103,45
2020-06-30;ICF;KCZ0 - Spot;Preço de Spot para ICF;103,45
2020-06-30;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;110,25
2020-06-30;ICF;KCZ1 - Spot;Preço de Spot para ICF;110,25
2020-06-30;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;116,75
2020-06-30;ICF;KCZ2 - Spot;Preço de Spot para ICF;116,75
2020-06-30;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;38746
2020-06-30;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;95537
2020-06-30;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22463,12
2020-06-30;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22045
2020-06-30;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21600
2020-06-30;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21170
2020-06-30;INK;NHM1 - Ajuste;Preço de Ajuste para INK;21920
2020-06-30;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21490
2020-06-30;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21060
2020-06-30;INK;NHN0 - Ajuste;Preço de Ajuste para INK;22320
2020-06-30;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22275
2020-06-30;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22285
2020-06-30;INK;NHU1 - Ajuste;Preço de Ajuste para INK;21815
2020-06-30;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21385
2020-06-30;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22210
2020-06-30;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22135
2020-06-30;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21705
2020-06-30;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21275
2020-06-30;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;20845
2020-06-30;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20410
2020-06-30;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;19980
2020-06-30;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3074
2020-06-30;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3070,75
2020-06-30;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3090,25
2020-06-30;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3062,25
2020-06-30;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3080
2020-06-30;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3050,19
2020-06-30;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;107,885
2020-06-30;JPY;RTDOLT1;PTAX800 VENDA;5,476
2020-06-30;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;107,885
2020-06-30;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;50751
2020-06-30;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;50886
2020-06-30;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;50551
2020-06-30;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;50523
2020-06-30;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;50780
