RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-23;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21085
2020-07-23;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20645
2020-07-23;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20210
2020-07-23;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3207,75
2020-07-23;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3198
2020-07-23;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3227,5
2020-07-23;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3195
2020-07-23;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3216,75
2020-07-23;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3272,55
2020-07-23;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;106,995
2020-07-23;JPY;RTDOLT1;PTAX800 VENDA;5,1647
2020-07-23;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;106,995
2020-07-23;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52188
2020-07-23;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52325
2020-07-23;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;52164
2020-07-23;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52466
2020-07-23;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;53019
2020-07-23;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;51961
2020-07-23;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;52136
2020-07-23;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52275
2020-07-23;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52589
2020-07-23;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53213
2020-07-23;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51963
2020-07-23;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51745
2020-07-23;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;52083
2020-07-23;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52567
2020-07-23;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51789
2020-07-23;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51944
2020-07-23;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;52029
2020-07-23;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52347
2020-07-23;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52820
2020-07-23;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,369
2020-07-23;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;286625
2020-07-23;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;287125
2020-07-23;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,369
2020-07-23;MXN;RTDOLT1;PTAX800 VENDA;5,1647
2020-07-23;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,1697
2020-07-23;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,66435
2020-07-23;NZD;RTDOLT1;PTAX800 VENDA;5,1647
2020-07-23;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,66435
2020-07-23;OC1;RTSEL;TAXA SELIC;2,15
2020-07-23;OZ1;RTOZ1PF;OURO FECHAMENTO;313,4
2020-07-23;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,3994
2020-07-23;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,8565
2020-07-23;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;905
2020-07-23;SJC;YKF1 - Spot;Preço de Spot para SJC;905
2020-07-23;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;898,5
2020-07-23;SJC;YKF2 - Spot;Preço de Spot para SJC;898,5
2020-07-23;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;900,75
2020-07-23;SJC;YKH1 - Spot;Preço de Spot para SJC;900,75
2020-07-23;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;889,75
2020-07-23;SJC;YKH2 - Spot;Preço de Spot para SJC;889,75
2020-07-23;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;901
2020-07-23;SJC;YKK1 - Spot;Preço de Spot para SJC;901
2020-07-23;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;890,5
2020-07-23;SJC;YKK2 - Spot;Preço de Spot para SJC;890,5
2020-07-23;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-23;SJC;YKN1 - Spot;Preço de Spot para SJC;906,25
2020-07-23;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-23;SJC;YKN2 - Spot;Preço de Spot para SJC;896,75
2020-07-23;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;908,75
2020-07-23;SJC;YKN3 - Spot;Preço de Spot para SJC;908,75
2020-07-23;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;906,25
2020-07-23;SJC;YKQ0 - Spot;Preço de Spot para SJC;907,25
2020-07-23;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;906,5
2020-07-23;SJC;YKQ1 - Spot;Preço de Spot para SJC;906,5
2020-07-23;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;897,25
2020-07-23;SJC;YKQ2 - Spot;Preço de Spot para SJC;897,25
2020-07-23;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;900,75
2020-07-23;SJC;YKU0 - Spot;Preço de Spot para SJC;902
2020-07-23;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;899,5
2020-07-23;SJC;YKU1 - Spot;Preço de Spot para SJC;899,5
2020-07-23;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;895
2020-07-23;SJC;YKU2 - Spot;Preço de Spot para SJC;895
2020-07-23;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;900
2020-07-23;SJC;YKX0 - Spot;Preço de Spot para SJC;899,375
2020-07-23;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;894,5
2020-07-23;SJC;YKX1 - Spot;Preço de Spot para SJC;894,5
2020-07-23;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;888,75
2020-07-23;SJC;YKX2 - Spot;Preço de Spot para SJC;888,75
2020-07-23;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;897
2020-07-23;SJC;YKX3 - Spot;Preço de Spot para SJC;897
2020-07-23;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9257
2020-07-23;T10;DEDE28T10;US T-NOTE 10;139,6718
2020-07-23;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,546875
2020-07-23;T10;TYH1 - Spot;Preço de Spot para T10;139,546875
2020-07-23;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,625
2020-07-23;T10;TYU0 - Spot;Preço de Spot para T10;139,625
2020-07-23;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,546875
2020-07-23;T10;TYZ0 - Spot;Preço de Spot para T10;139,546875
2020-07-23;TRY;RTDOLT1;PTAX800 VENDA;5,1647
2020-07-23;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,84775
2020-07-23;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,84775
2020-07-23;ZAR;RTDOLT1;PTAX800 VENDA;5,1647
2020-07-23;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,54625
