RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-02;JSE;AIN0 - Ajuste;Preço de Ajuste para JSE;50510
2020-07-02;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;50621
2020-07-02;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;50380
2020-07-02;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;50644
2020-07-02;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;51003
2020-07-02;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;50440
2020-07-02;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;50593
2020-07-02;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;50676
2020-07-02;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;50907
2020-07-02;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;51266
2020-07-02;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,5475
2020-07-02;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;273350
2020-07-02;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;271050
2020-07-02;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,5475
2020-07-02;MXN;RTDOLT1;PTAX800 VENDA;5,3028
2020-07-02;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,54205
2020-07-02;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6506
2020-07-02;NZD;RTDOLT1;PTAX800 VENDA;5,3028
2020-07-02;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6506
2020-07-02;OC1;RTSEL;TAXA SELIC;2,15
2020-07-02;OZ1;RTOZ1PF;OURO FECHAMENTO;302
2020-07-02;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;70,44
2020-07-02;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,32735
2020-07-02;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;901,25
2020-07-02;SJC;YKF1 - Spot;Preço de Spot para SJC;901,25
2020-07-02;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;888,75
2020-07-02;SJC;YKF2 - Spot;Preço de Spot para SJC;888,75
2020-07-02;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;894,75
2020-07-02;SJC;YKH1 - Spot;Preço de Spot para SJC;894,75
2020-07-02;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;883,75
2020-07-02;SJC;YKH2 - Spot;Preço de Spot para SJC;883,75
2020-07-02;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-02;SJC;YKK1 - Spot;Preço de Spot para SJC;892,25
2020-07-02;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;886,75
2020-07-02;SJC;YKK2 - Spot;Preço de Spot para SJC;886,75
2020-07-02;SJC;YKN0 - Ajuste;Preço de Ajuste para SJC;892,5
2020-07-02;SJC;YKN0 - Spot;Preço de Spot para SJC;892,5
2020-07-02;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;897,75
2020-07-02;SJC;YKN1 - Spot;Preço de Spot para SJC;897,75
2020-07-02;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;893,5
2020-07-02;SJC;YKN2 - Spot;Preço de Spot para SJC;893,5
2020-07-02;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;905
2020-07-02;SJC;YKN3 - Spot;Preço de Spot para SJC;905
2020-07-02;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;891,25
2020-07-02;SJC;YKQ0 - Spot;Preço de Spot para SJC;891,5
2020-07-02;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;898,25
2020-07-02;SJC;YKQ1 - Spot;Preço de Spot para SJC;898,25
2020-07-02;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;894
2020-07-02;SJC;YKQ2 - Spot;Preço de Spot para SJC;894
2020-07-02;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;890
2020-07-02;SJC;YKU0 - Spot;Preço de Spot para SJC;890,25
2020-07-02;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;891,25
2020-07-02;SJC;YKU1 - Spot;Preço de Spot para SJC;891,25
2020-07-02;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;891,75
2020-07-02;SJC;YKU2 - Spot;Preço de Spot para SJC;891,75
2020-07-02;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-02;SJC;YKX0 - Spot;Preço de Spot para SJC;896,125
2020-07-02;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;886,25
2020-07-02;SJC;YKX1 - Spot;Preço de Spot para SJC;886,25
2020-07-02;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;885
2020-07-02;SJC;YKX2 - Spot;Preço de Spot para SJC;885
2020-07-02;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-02;SJC;YKX3 - Spot;Preço de Spot para SJC;893,25
2020-07-02;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,94585
2020-07-02;T10;DEDE28T10;US T-NOTE 10;139,0937
2020-07-02;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,078125
2020-07-02;T10;TYH1 - Spot;Preço de Spot para T10;139,078125
2020-07-02;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,09375
2020-07-02;T10;TYU0 - Spot;Preço de Spot para T10;139,140625
2020-07-02;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,078125
2020-07-02;T10;TYZ0 - Spot;Preço de Spot para T10;139,078125
2020-07-02;TRY;RTDOLT1;PTAX800 VENDA;5,3028
2020-07-02;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,854
2020-07-02;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,854
2020-07-02;ZAR;RTDOLT1;PTAX800 VENDA;5,3028
2020-07-02;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,96875
