RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-13;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;16,6725
2020-07-13;ARB;RTARSMAE;ARS X USD MAE;71,2372
2020-07-13;ARB;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;ARS;RTARSMAE;ARS X USD MAE;71,2372
2020-07-13;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,699
2020-07-13;AUD;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,699
2020-07-13;BGI;BGILIQ;BOI GORDO - Liquidação;218,69
2020-07-13;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,46
2020-07-13;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16169
2020-07-13;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16422
2020-07-13;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,3552
2020-07-13;CAD;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,3552
2020-07-13;CCM;CNILIQ;MILHO - Liquidação;50,11
2020-07-13;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,94125
2020-07-13;CHF;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;790,82
2020-07-13;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;787,7
2020-07-13;CLP;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,9964
2020-07-13;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0035
2020-07-13;CNY;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;DCO;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;DCO;RTSEL;TAXA SELIC;2,15
2020-07-13;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-13;DDI;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-13;DOL;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;ETH;ALPPHLIQ;ETANOL - Liquidação;1670,5
2020-07-13;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,13685
2020-07-13;EUR;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,13685
2020-07-13;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-13;FRO;RTSEL;TAXA SELIC;2,15
2020-07-13;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,26175
2020-07-13;GBP;RTDOLT1;PTAX800 VENDA;5,3486
2020-07-13;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,26175
2020-07-13;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;25021
2020-07-13;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;24461
2020-07-13;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;23917
2020-07-13;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;23503
2020-07-13;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;23490
2020-07-13;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;103,3
2020-07-13;ICF;KCH1 - Spot;Preço de Spot para ICF;103,3
2020-07-13;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;110,45
2020-07-13;ICF;KCH2 - Spot;Preço de Spot para ICF;110,45
2020-07-13;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;117,05
2020-07-13;ICF;KCH3 - Spot;Preço de Spot para ICF;117,05
2020-07-13;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;104,6
2020-07-13;ICF;KCK1 - Spot;Preço de Spot para ICF;104,6
2020-07-13;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;111,6
2020-07-13;ICF;KCK2 - Spot;Preço de Spot para ICF;111,6
2020-07-13;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;118
2020-07-13;ICF;KCK3 - Spot;Preço de Spot para ICF;118
2020-07-13;ICF;KCN0 - Ajuste;Preço de Ajuste para ICF;97,4
2020-07-13;ICF;KCN0 - Spot;Preço de Spot para ICF;97,4
2020-07-13;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;105,8
2020-07-13;ICF;KCN1 - Spot;Preço de Spot para ICF;105,8
2020-07-13;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;112,7
2020-07-13;ICF;KCN2 - Spot;Preço de Spot para ICF;112,7
2020-07-13;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;98,65
2020-07-13;ICF;KCU0 - Spot;Preço de Spot para ICF;98,65
2020-07-13;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;106,95
2020-07-13;ICF;KCU1 - Spot;Preço de Spot para ICF;106,95
2020-07-13;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;113,8
2020-07-13;ICF;KCU2 - Spot;Preço de Spot para ICF;113,8
2020-07-13;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;101,25
2020-07-13;ICF;KCZ0 - Spot;Preço de Spot para ICF;101,25
2020-07-13;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;108,65
2020-07-13;ICF;KCZ1 - Spot;Preço de Spot para ICF;108,65
2020-07-13;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;115,45
2020-07-13;ICF;KCZ2 - Spot;Preço de Spot para ICF;115,45
2020-07-13;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;43758
2020-07-13;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;100220
2020-07-13;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22601,81
2020-07-13;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22310
2020-07-13;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21875
2020-07-13;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21440
2020-07-13;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22200
2020-07-13;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21765
2020-07-13;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21330
2020-07-13;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22560
2020-07-13;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22540
2020-07-13;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22095
2020-07-13;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21660
2020-07-13;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22495
2020-07-13;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22455
2020-07-13;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22395
2020-07-13;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21985
2020-07-13;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21550
2020-07-13;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21115
2020-07-13;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20670
2020-07-13;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20235
2020-07-13;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3131,5
2020-07-13;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3126
2020-07-13;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3148,25
2020-07-13;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3117,5
