RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-28;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3190
2020-07-28;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3213
2020-07-28;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3181
2020-07-28;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3202,25
2020-07-28;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3233,24
2020-07-28;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;104,975
2020-07-28;JPY;RTDOLT1;PTAX800 VENDA;5,1777
2020-07-28;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;104,975
2020-07-28;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52572
2020-07-28;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52710
2020-07-28;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;52547
2020-07-28;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52848
2020-07-28;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;53502
2020-07-28;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;52344
2020-07-28;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;52519
2020-07-28;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52658
2020-07-28;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52984
2020-07-28;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53733
2020-07-28;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;52350
2020-07-28;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;52112
2020-07-28;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;52444
2020-07-28;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52992
2020-07-28;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;52174
2020-07-28;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;52331
2020-07-28;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;52413
2020-07-28;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52728
2020-07-28;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;53271
2020-07-28;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;21,9445
2020-07-28;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;293075
2020-07-28;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;291300
2020-07-28;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;287025
2020-07-28;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;21,9445
2020-07-28;MXN;RTDOLT1;PTAX800 VENDA;5,1777
2020-07-28;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,1059
2020-07-28;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,666
2020-07-28;NZD;RTDOLT1;PTAX800 VENDA;5,1777
2020-07-28;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,666
2020-07-28;OC1;RTSEL;TAXA SELIC;2,15
2020-07-28;OZ1;RTOZ1PF;OURO FECHAMENTO;324
2020-07-28;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;72,575
2020-07-28;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,7622
2020-07-28;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-28;SJC;YKF1 - Spot;Preço de Spot para SJC;893,25
2020-07-28;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;894,5
2020-07-28;SJC;YKF2 - Spot;Preço de Spot para SJC;894,5
2020-07-28;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;890,25
2020-07-28;SJC;YKH1 - Spot;Preço de Spot para SJC;890,25
2020-07-28;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;886,75
2020-07-28;SJC;YKH2 - Spot;Preço de Spot para SJC;886,75
2020-07-28;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-28;SJC;YKK1 - Spot;Preço de Spot para SJC;892,25
2020-07-28;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;886
2020-07-28;SJC;YKK2 - Spot;Preço de Spot para SJC;886
2020-07-28;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;899
2020-07-28;SJC;YKN1 - Spot;Preço de Spot para SJC;899
2020-07-28;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;891,75
2020-07-28;SJC;YKN2 - Spot;Preço de Spot para SJC;891,75
2020-07-28;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;904,75
2020-07-28;SJC;YKN3 - Spot;Preço de Spot para SJC;904,75
2020-07-28;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;896,75
2020-07-28;SJC;YKQ0 - Spot;Preço de Spot para SJC;892,5
2020-07-28;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;899,75
2020-07-28;SJC;YKQ1 - Spot;Preço de Spot para SJC;899,75
2020-07-28;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;891,75
2020-07-28;SJC;YKQ2 - Spot;Preço de Spot para SJC;891,75
2020-07-28;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;887,75
2020-07-28;SJC;YKU0 - Spot;Preço de Spot para SJC;887,75
2020-07-28;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-28;SJC;YKU1 - Spot;Preço de Spot para SJC;893,25
2020-07-28;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;889,5
2020-07-28;SJC;YKU2 - Spot;Preço de Spot para SJC;889,5
2020-07-28;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;887,5
2020-07-28;SJC;YKX0 - Spot;Preço de Spot para SJC;887,5
2020-07-28;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;890,5
2020-07-28;SJC;YKX1 - Spot;Preço de Spot para SJC;890,5
2020-07-28;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;884,75
2020-07-28;SJC;YKX2 - Spot;Preço de Spot para SJC;884,75
2020-07-28;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;891,25
2020-07-28;SJC;YKX3 - Spot;Preço de Spot para SJC;891,25
2020-07-28;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9173
2020-07-28;T10;DEDE28T10;US T-NOTE 10;139,625
2020-07-28;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,625
2020-07-28;T10;TYH1 - Spot;Preço de Spot para T10;139,625
2020-07-28;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,703125
2020-07-28;T10;TYU0 - Spot;Preço de Spot para T10;139,703125
2020-07-28;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,625
2020-07-28;T10;TYZ0 - Spot;Preço de Spot para T10;139,625
2020-07-28;TRY;RTDOLT1;PTAX800 VENDA;5,1777
2020-07-28;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,9525
2020-07-28;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,9525
2020-07-28;ZAR;RTDOLT1;PTAX800 VENDA;5,1777
2020-07-28;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,55065
