RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-21;ICF;KCN2 - Spot;Preço de Spot para ICF;115,45
2020-07-21;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;101,75
2020-07-21;ICF;KCU0 - Spot;Preço de Spot para ICF;101,75
2020-07-21;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;109,8
2020-07-21;ICF;KCU1 - Spot;Preço de Spot para ICF;109,8
2020-07-21;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;116,55
2020-07-21;ICF;KCU2 - Spot;Preço de Spot para ICF;116,55
2020-07-21;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;104,5
2020-07-21;ICF;KCZ0 - Spot;Preço de Spot para ICF;104,5
2020-07-21;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;111,5
2020-07-21;ICF;KCZ1 - Spot;Preço de Spot para ICF;111,5
2020-07-21;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;118,2
2020-07-21;ICF;KCZ2 - Spot;Preço de Spot para ICF;118,2
2020-07-21;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;47051
2020-07-21;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;104332
2020-07-21;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22819,81
2020-07-21;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22480
2020-07-21;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22005
2020-07-21;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21565
2020-07-21;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22330
2020-07-21;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21895
2020-07-21;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21455
2020-07-21;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22695
2020-07-21;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22720
2020-07-21;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22220
2020-07-21;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21785
2020-07-21;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22625
2020-07-21;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22585
2020-07-21;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22570
2020-07-21;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;22115
2020-07-21;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21675
2020-07-21;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21240
2020-07-21;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20790
2020-07-21;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20355
2020-07-21;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3234,5
2020-07-21;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3225,75
2020-07-21;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3251,25
2020-07-21;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3216,75
2020-07-21;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3240,5
2020-07-21;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3273,27
2020-07-21;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;106,905
2020-07-21;JPY;RTDOLT1;PTAX800 VENDA;5,2283
2020-07-21;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;106,905
2020-07-21;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52533
2020-07-21;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52669
2020-07-21;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;52508
2020-07-21;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52799
2020-07-21;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;53433
2020-07-21;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;52306
2020-07-21;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;52479
2020-07-21;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52617
2020-07-21;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52913
2020-07-21;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53676
2020-07-21;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;52299
2020-07-21;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;52021
2020-07-21;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;52403
2020-07-21;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52899
2020-07-21;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;52131
2020-07-21;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;52287
2020-07-21;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;52372
2020-07-21;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52683
2020-07-21;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;53186
2020-07-21;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,3685
2020-07-21;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;286400
2020-07-21;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;284650
2020-07-21;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,3685
2020-07-21;MXN;RTDOLT1;PTAX800 VENDA;5,2283
2020-07-21;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,1346
2020-07-21;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6629
2020-07-21;NZD;RTDOLT1;PTAX800 VENDA;5,2283
2020-07-21;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6629
2020-07-21;OC1;RTSEL;TAXA SELIC;2,15
2020-07-21;OZ1;RTOZ1PF;OURO FECHAMENTO;306
2020-07-21;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;70,6825
2020-07-21;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,90495
2020-07-21;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;898
2020-07-21;SJC;YKF1 - Spot;Preço de Spot para SJC;898
2020-07-21;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;895,75
2020-07-21;SJC;YKF2 - Spot;Preço de Spot para SJC;895,75
2020-07-21;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;894,75
2020-07-21;SJC;YKH1 - Spot;Preço de Spot para SJC;894
2020-07-21;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;887,75
2020-07-21;SJC;YKH2 - Spot;Preço de Spot para SJC;887,75
2020-07-21;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;895,5
2020-07-21;SJC;YKK1 - Spot;Preço de Spot para SJC;895,5
2020-07-21;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;889
2020-07-21;SJC;YKK2 - Spot;Preço de Spot para SJC;889
2020-07-21;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;901,75
2020-07-21;SJC;YKN1 - Spot;Preço de Spot para SJC;901,75
2020-07-21;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;896
2020-07-21;SJC;YKN2 - Spot;Preço de Spot para SJC;896
2020-07-21;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;907,5
2020-07-21;SJC;YKN3 - Spot;Preço de Spot para SJC;907,5
2020-07-21;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;896,5
2020-07-21;SJC;YKQ0 - Spot;Preço de Spot para SJC;895,75
2020-07-21;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;902,5
2020-07-21;SJC;YKQ1 - Spot;Preço de Spot para SJC;902,5
2020-07-21;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;897
2020-07-21;SJC;YKQ2 - Spot;Preço de Spot para SJC;897
2020-07-21;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;891
2020-07-21;SJC;YKU0 - Spot;Preço de Spot para SJC;890,5
2020-07-21;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;896
2020-07-21;SJC;YKU1 - Spot;Preço de Spot para SJC;896
2020-07-21;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;894,75
2020-07-21;SJC;YKU2 - Spot;Preço de Spot para SJC;894,75
2020-07-21;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;893
2020-07-21;SJC;YKX0 - Spot;Preço de Spot para SJC;892,375
2020-07-21;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;891,75
2020-07-21;SJC;YKX1 - Spot;Preço de Spot para SJC;891,75
2020-07-21;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;887,5
2020-07-21;SJC;YKX2 - Spot;Preço de Spot para SJC;887,5
2020-07-21;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;895,75
2020-07-21;SJC;YKX3 - Spot;Preço de Spot para SJC;895,75
2020-07-21;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,93595
2020-07-21;T10;DEDE28T10;US T-NOTE 10;139,4687
2020-07-21;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,421875
2020-07-21;T10;TYH1 - Spot;Preço de Spot para T10;139,421875
2020-07-21;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,515625
2020-07-21;T10;TYU0 - Spot;Preço de Spot para T10;139,546875
2020-07-21;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,421875
2020-07-21;T10;TYZ0 - Spot;Preço de Spot para T10;139,421875
2020-07-21;TRY;RTDOLT1;PTAX800 VENDA;5,2283
2020-07-21;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,84625
2020-07-21;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,84625
2020-07-21;ZAR;RTDOLT1;PTAX800 VENDA;5,2283
2020-07-21;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,46875
