RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-12;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;17,36375
2020-08-12;ARB;RTARSMAE;ARS X USD MAE;73,0506
2020-08-12;ARB;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;ARS;RTARSMAE;ARS X USD MAE;73,0506
2020-08-12;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71725
2020-08-12;AUD;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71725
2020-08-12;BGI;BGILIQ;BOI GORDO - Liquidação;226,97
2020-08-12;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,31
2020-08-12;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;16701
2020-08-12;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;16574
2020-08-12;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,32335
2020-08-12;CAD;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,32335
2020-08-12;CCM;CNILIQ;MILHO - Liquidação;54,22
2020-08-12;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,91045
2020-08-12;CHF;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;793,61
2020-08-12;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;789,775
2020-08-12;CLP;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;6,9332
2020-08-12;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,9458
2020-08-12;CNY;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;DCO;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;DCO;RTSEL;TAXA SELIC;1,9
2020-08-12;DDI;RTDI1;TAXA DO CDI;1,9
2020-08-12;DDI;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;DI1;RTDI1;TAXA DO CDI;1,9
2020-08-12;DOL;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;ETH;ALPPHLIQ;ETANOL - Liquidação;1730,5
2020-08-12;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,18045
2020-08-12;EUR;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,18045
2020-08-12;FRO;RTDI1;TAXA DO CDI;1,9
2020-08-12;FRO;RTSEL;TAXA SELIC;1,9
2020-08-12;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,3054
2020-08-12;GBP;RTDOLT1;PTAX800 VENDA;5,4551
2020-08-12;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,3054
2020-08-12;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;24427
2020-08-12;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23738
2020-08-12;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;23112
2020-08-12;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;23072
2020-08-12;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;23054
2020-08-12;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;116,5
2020-08-12;ICF;KCH1 - Spot;Preço de Spot para ICF;116,5
2020-08-12;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;120,7
2020-08-12;ICF;KCH2 - Spot;Preço de Spot para ICF;120,7
2020-08-12;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;125,95
2020-08-12;ICF;KCH3 - Spot;Preço de Spot para ICF;125,95
2020-08-12;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;117,5
2020-08-12;ICF;KCK1 - Spot;Preço de Spot para ICF;117,5
2020-08-12;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;121,55
2020-08-12;ICF;KCK2 - Spot;Preço de Spot para ICF;121,55
2020-08-12;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;126,8
2020-08-12;ICF;KCK3 - Spot;Preço de Spot para ICF;126,8
2020-08-12;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;118,35
2020-08-12;ICF;KCN1 - Spot;Preço de Spot para ICF;118,35
2020-08-12;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;122,45
2020-08-12;ICF;KCN2 - Spot;Preço de Spot para ICF;122,45
2020-08-12;ICF;KCN3 - Ajuste;Preço de Ajuste para ICF;127,05
2020-08-12;ICF;KCN3 - Spot;Preço de Spot para ICF;127,05
2020-08-12;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;112,05
2020-08-12;ICF;KCU0 - Spot;Preço de Spot para ICF;112,05
2020-08-12;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;119
2020-08-12;ICF;KCU1 - Spot;Preço de Spot para ICF;119
2020-08-12;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;123,4
2020-08-12;ICF;KCU2 - Spot;Preço de Spot para ICF;123,4
2020-08-12;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;114,25
2020-08-12;ICF;KCZ0 - Spot;Preço de Spot para ICF;114,25
2020-08-12;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;119,8
2020-08-12;ICF;KCZ1 - Spot;Preço de Spot para ICF;119,8
2020-08-12;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;124,6
2020-08-12;ICF;KCZ2 - Spot;Preço de Spot para ICF;124,6
2020-08-12;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;49537
2020-08-12;IMV;MYLQ0 - Ajuste;Preço de Ajuste para IMV;49537
2020-08-12;IMV;MYLU0 - Ajuste;Preço de Ajuste para IMV;50417
2020-08-12;IMV;MYLZ0 - Ajuste;Preço de Ajuste para IMV;53116
2020-08-12;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;101380
2020-08-12;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22441,56
2020-08-12;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22960
2020-08-12;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22515
2020-08-12;INK;NHH3 - Ajuste;Preço de Ajuste para INK;22065
2020-08-12;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22850
2020-08-12;INK;NHM2 - Ajuste;Preço de Ajuste para INK;22400
2020-08-12;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21955
2020-08-12;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;23215
2020-08-12;INK;NHU0 - Ajuste;Preço de Ajuste para INK;23190
2020-08-12;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22735
2020-08-12;INK;NHU2 - Ajuste;Preço de Ajuste para INK;22290
2020-08-12;INK;NHV0 - Ajuste;Preço de Ajuste para INK;23150
2020-08-12;INK;NHX0 - Ajuste;Preço de Ajuste para INK;23105
2020-08-12;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;23050
