RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-29;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;16,52875
2020-07-29;ARB;RTARSMAE;ARS X USD MAE;72,1996
2020-07-29;ARB;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;ARS;RTARSMAE;ARS X USD MAE;72,1996
2020-07-29;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71645
2020-07-29;AUD;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71645
2020-07-29;BGI;BGILIQ;BOI GORDO - Liquidação;223,7
2020-07-29;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,43
2020-07-29;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;17315
2020-07-29;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;17260
2020-07-29;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,33545
2020-07-29;CAD;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,33545
2020-07-29;CCM;CNILIQ;MILHO - Liquidação;49,64
2020-07-29;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,9145
2020-07-29;CHF;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;767,82
2020-07-29;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;758,765
2020-07-29;CLP;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;7,00225
2020-07-29;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;6,9999
2020-07-29;CNY;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;DCO;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;DCO;RTSEL;TAXA SELIC;2,15
2020-07-29;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-29;DDI;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-29;DOL;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;ETH;ALPPHLIQ;ETANOL - Liquidação;1745,5
2020-07-29;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,17745
2020-07-29;EUR;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,17745
2020-07-29;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-29;FRO;RTSEL;TAXA SELIC;2,15
2020-07-29;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,29635
2020-07-29;GBP;RTDOLT1;PTAX800 VENDA;5,1395
2020-07-29;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,29635
2020-07-29;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;24062
2020-07-29;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23473
2020-07-29;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;22926
2020-07-29;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22709
2020-07-29;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22696
2020-07-29;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;116,35
2020-07-29;ICF;KCH1 - Spot;Preço de Spot para ICF;116,35
2020-07-29;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;122,2
2020-07-29;ICF;KCH2 - Spot;Preço de Spot para ICF;122,2
2020-07-29;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;128,55
2020-07-29;ICF;KCH3 - Spot;Preço de Spot para ICF;128,55
2020-07-29;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;117,35
2020-07-29;ICF;KCK1 - Spot;Preço de Spot para ICF;117,35
2020-07-29;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;123,25
2020-07-29;ICF;KCK2 - Spot;Preço de Spot para ICF;123,25
2020-07-29;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;129,75
2020-07-29;ICF;KCK3 - Spot;Preço de Spot para ICF;129,75
2020-07-29;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;118,2
2020-07-29;ICF;KCN1 - Spot;Preço de Spot para ICF;118,2
2020-07-29;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;124,25
2020-07-29;ICF;KCN2 - Spot;Preço de Spot para ICF;124,25
2020-07-29;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;111,6
2020-07-29;ICF;KCU0 - Spot;Preço de Spot para ICF;111,6
2020-07-29;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;119
2020-07-29;ICF;KCU1 - Spot;Preço de Spot para ICF;119
2020-07-29;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;125,35
2020-07-29;ICF;KCU2 - Spot;Preço de Spot para ICF;125,35
2020-07-29;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;114,5
2020-07-29;ICF;KCZ0 - Spot;Preço de Spot para ICF;114,5
2020-07-29;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;120,6
2020-07-29;ICF;KCZ1 - Spot;Preço de Spot para ICF;120,6
2020-07-29;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;127
2020-07-29;ICF;KCZ2 - Spot;Preço de Spot para ICF;127
2020-07-29;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;48851
2020-07-29;IMV;MYLN0 - Ajuste;Preço de Ajuste para IMV;48851
2020-07-29;IMV;MYLU0 - Ajuste;Preço de Ajuste para IMV;51059
2020-07-29;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;105304
2020-07-29;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22817,1
2020-07-29;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22295
2020-07-29;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21855
2020-07-29;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21425
2020-07-29;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22185
2020-07-29;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21750
2020-07-29;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21315
2020-07-29;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22540
2020-07-29;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22530
2020-07-29;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22075
