RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-22;AFS;RTDZAW1;ZAR X USD WMR/C. PRICE;16,42565
2020-07-22;ARB;RTARSMAE;ARS X USD MAE;71,7807
2020-07-22;ARB;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;ARS;RTARSMAE;ARS X USD MAE;71,7807
2020-07-22;AUD;RTDAUW1;USD X DAU WMR/C. PRICE;0,71425
2020-07-22;AUD;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;AUS;RTDAUW1;USD X DAU WMR/C. PRICE;0,71425
2020-07-22;BGI;BGILIQ;BOI GORDO - Liquidação;220,58
2020-07-22;BRI;CUSTO IBRX-50;CUSTO DE ALUGUEL IBRX-50;0,4
2020-07-22;BRI;RTIBXPF;ÍNDICE IBRX-50  -  FECHAMENTO;17097
2020-07-22;BRI;RTIBXPL;ÍNDICE IBRX-50  -  LIQUIDAÇÃO;17014
2020-07-22;CAD;RTDCAW1;CAD X USD WMR/C. PRICE;1,343
2020-07-22;CAD;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;CAN;RTDCAW1;CAD X USD WMR/C. PRICE;1,343
2020-07-22;CCM;CNILIQ;MILHO - Liquidação;49,22
2020-07-22;CHF;RTDCHW1;CHF X USD WMR/C. PRICE;0,9291
2020-07-22;CHF;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;CHL;RTDCLBC;CLP X USD BANCO CENTRAL CHILE;777,66
2020-07-22;CLP;RTDCLW1;CLP X USD WMR/C. PRICE;766,96
2020-07-22;CLP;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;CNH;RTDNHW1;CNH X USD WMR/C. PRICE;7,0007
2020-07-22;CNY;RTDCNW1;CNY X USD WMR/C. PRICE;7,0029
2020-07-22;CNY;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;DCO;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;DCO;RTSEL;TAXA SELIC;2,15
2020-07-22;DDI;RTDI1;TAXA DO CDI;2,15
2020-07-22;DDI;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;DI1;RTDI1;TAXA DO CDI;2,15
2020-07-22;DOL;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;ETH;ALPPHLIQ;ETANOL - Liquidação;1691
2020-07-22;EUP;RTEDOW1;USD X EUR WMR/C. PRICE;1,1593
2020-07-22;EUR;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;EUR;RTEDOW1;USD X EUR WMR/C. PRICE;1,1593
2020-07-22;FRO;RTDI1;TAXA DO CDI;2,15
2020-07-22;FRO;RTSEL;TAXA SELIC;2,15
2020-07-22;GBP;RTDGBW1;USD X GBP WMR/C. PRICE;1,27315
2020-07-22;GBP;RTDOLT1;PTAX800 VENDA;5,1111
2020-07-22;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,27315
2020-07-22;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;24280
2020-07-22;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23849
2020-07-22;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;23135
2020-07-22;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22915
2020-07-22;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22902
2020-07-22;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;113
2020-07-22;ICF;KCH1 - Spot;Preço de Spot para ICF;113
