RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-18;AFSN20;BRBMEFAFS0I5;FINANCIAL;17439;17439;17439;17439;17504,8;;1;18
2020-06-18;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;17568,1;;;
2020-06-18;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17624,6;;;
2020-06-18;ARBN20;BRBMEFARB0I0;FINANCIAL;;;;;75,838;;;
2020-06-18;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;72,224;;;
2020-06-18;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;68,465;;;
2020-06-18;ARSN20;BRBMEFARS078;FINANCIAL;;;;;70794;;;
2020-06-18;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;74412,4;;;
2020-06-18;ARSU20;BRBMEFARS094;FINANCIAL;;;;;78559,5;;;
2020-06-18;AUDN20;BRBMEFAUD3D8;FINANCIAL;;;;;3675,13;;;
2020-06-18;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3679,104;;;
2020-06-18;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3682,061;;;
2020-06-18;AUSN20;BRBMEFAUS0I6;FINANCIAL;684,4;686,2;685,48;685;684,529;;6;73
2020-06-18;AUSQ20;BRBMEFAUS0J4;FINANCIAL;685,3;686;685,43;685,3;684,568;;2;395
2020-06-18;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;684,582;;;
2020-06-18;B3SAON20;BRB3SA370015;FINANCIAL;50,5;51,33;51,1;50,5;50,45;;15;3300
2020-06-18;B3SAOQ20;BRB3SA380014;FINANCIAL;50,46;51,41;51,07;50,94;50,53;;6;1100
2020-06-18;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;205,1;;;
2020-06-18;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;209,5;214,5;212,22;213,6;214,75;;227;940
2020-06-18;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;209,8;214,5;212,33;213,8;214,1;;217;637
2020-06-18;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;210;213,5;212,59;213,5;213,4;;24;241
2020-06-18;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;211;212,2;211,6;212,2;214;;4;6
2020-06-18;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;209,65;214,5;212,18;213,9;213,9;;587;1699
2020-06-18;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;;;;;214,7;;;
2020-06-18;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;214,7;;;
2020-06-18;BRIQ20;BRBMEFBRI2U3;FINANCIAL;15703;15814;15707;15703;15721;;4;132
2020-06-18;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;15760;;;
2020-06-18;CADN20;BRBMEFCAD3C2;FINANCIAL;;;;;3945,93;;;
2020-06-18;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3950,286;;;
2020-06-18;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3953,551;;;
2020-06-18;CANN20;BRBMEFCAN0I3;FINANCIAL;1356,6;1360,8;1357,86;1360,8;1360,603;;4;62
2020-06-18;CANQ20;BRBMEFCAN0J1;FINANCIAL;1355,7;1359,8;1359,65;1359,8;1360,496;;3;1045
2020-06-18;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1360,437;;;
2020-06-18;CCMF21;BRBMEFCCP247;AGRIBUSINESS;;;;;49,14;;;
2020-06-18;CCMH21;BRBMEFCCP254;AGRIBUSINESS;48;48,15;48,06;48,15;47,8;;8;23
2020-06-18;CCMK21;BRBMEFCCP270;AGRIBUSINESS;;;;;46,65;;;
2020-06-18;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;45,29;46,06;45,85;46;46;;358;932
2020-06-18;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,25;;;
2020-06-18;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;44,32;44,93;44,76;44,84;44,82;;733;2150
2020-06-18;CCMU21;BRBMEFCCP262;AGRIBUSINESS;;;;;43,35;;;
2020-06-18;CCMX20;BRBMEFCCP239;AGRIBUSINESS;47,55;47,7;47,65;47,6;47,6;;43;101
2020-06-18;CCROON20;BRCCRO370014;FINANCIAL;14,14;14,75;14,3;14,75;14,63;;6;1900
2020-06-18;CCROOQ20;BRCCRO380013;FINANCIAL;13,95;13,95;13,95;13,95;14,65;;1;100
2020-06-18;CHFN20;BRBMEFCHF2Y9;FINANCIAL;;;;;5647,849;;;
2020-06-18;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5658,996;;;
2020-06-18;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5668,799;;;
2020-06-18;CHLN20;BRBMEFCHL0I8;FINANCIAL;812000;812250;812145,34;812250;816746;;2;43
2020-06-18;CHLQ20;BRBMEFCHL0J6;FINANCIAL;;;;;816720;;;
2020-06-18;CHLU20;BRBMEFCHL0K4;FINANCIAL;;;;;816384,3;;;
2020-06-18;CIELON20;BRCIEL370016;FINANCIAL;5,17;5,7;5,48;5,58;5,58;;51;77900
2020-06-18;CIELOQ20;BRCIEL380015;FINANCIAL;5,11;5,71;5,44;5,61;5,54;;94;328100
2020-06-18;CLPN20;BRBMEFCLP2Y1;FINANCIAL;;;;;6573,5;;;
2020-06-18;CLPQ20;BRBMEFCLP2Z8;FINANCIAL;;;;;6580,4;;;
2020-06-18;CLPU20;BRBMEFCLP305;FINANCIAL;;;;;6588,3;;;
2020-06-18;CMIGPN20;BRCMIG470011;FINANCIAL;11,34;11,61;11,41;11,38;11,38;;15;12500
2020-06-18;CMIGPQ20;BRCMIG480010;FINANCIAL;11,6;11,63;11,61;11,6;11,4;;2;2400
2020-06-18;CNHN20;BRBMEFCNH0I6;FINANCIAL;;;;;7089,56;;;
2020-06-18;CNHQ20;BRBMEFCNH0J4;FINANCIAL;;;;;7102,392;;;
2020-06-18;CNHU20;BRBMEFCNH0K2;FINANCIAL;;;;;7113,752;;;
2020-06-18;CNYN20;BRBMEFCNY2Y8;FINANCIAL;;;;;7573,387;;;
2020-06-18;CNYQ20;BRBMEFCNY2Z5;FINANCIAL;;;;;7569,668;;;
2020-06-18;CNYU20;BRBMEFCNY303;FINANCIAL;;;;;7562,257;;;
2020-06-18;COGNON20;BRCOGN370006;FINANCIAL;6,33;6,59;6,53;6,46;6,34;;9;11700
2020-06-18;COGNOQ20;BRCOGN380005;FINANCIAL;6,42;6,61;6,49;6,42;6,35;;9;10700
2020-06-18;DAPF21;BRBMEFDAP2R7;FINANCIAL;;;;;100378,53;;;
2020-06-18;DAPF22;BRBMEFDAP322;FINANCIAL;;;;;99842,27;;;
2020-06-18;DAPK21;BRBMEFDAP1K4;FINANCIAL;-0,34;-0,33;-0,33;-0,33;100299,51;;13;5960
2020-06-18;DAPK23;BRBMEFDAP1G2;FINANCIAL;1,16;1,19;1,18;1,19;96635,72;;8;1415
2020-06-18;DAPK25;BRBMEFDAP330;FINANCIAL;2,16;2,22;2,16;2,22;89864,44;;14;1590
2020-06-18;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;54112,6;;;
2020-06-18;DAPN20;BRBMEFDAP363;FINANCIAL;;;;;99986,44;;;
2020-06-18;DAPQ20;BRBMEFDAP0Z4;FINANCIAL;;;;;100130,59;;;
2020-06-18;DAPQ22;BRBMEFDAP116;FINANCIAL;0,83;0,84;0,83;0,83;98192,72;;4;2095
2020-06-18;DAPQ24;BRBMEFDAP1F4;FINANCIAL;1,91;1,91;1,91;1,91;92454,14;;14;825
2020-06-18;DAPQ26;BRBMEFDAP1L2;FINANCIAL;2,62;2,68;2,67;2,68;84987,07;;16;900
2020-06-18;DAPQ28;BRBMEFDAP280;FINANCIAL;3,19;3,19;3,19;3,19;77447,07;;5;200
2020-06-18;DAPQ30;BRBMEFDAP1E7;FINANCIAL;;;;;70316,92;;;
2020-06-18;DAPU20;BRBMEFDAP371;FINANCIAL;;;;;100027,08;;;
2020-06-18;DCOF21;BRBMEFDCO0Q2;FINANCIAL;;;;;101557,21;;;
2020-06-18;DCOF22;BRBMEFDCO0R0;FINANCIAL;;;;;100172,63;;;
2020-06-18;DCOF23;BRBMEFDCO0S8;FINANCIAL;;;;;98878,5;;;
2020-06-18;DCOF24;BRBMEFDCO0T6;FINANCIAL;;;;;97376,91;;;
2020-06-18;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;95552,58;;;
2020-06-18;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;93482,8;;;
2020-06-18;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;90995,05;;;
2020-06-18;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;88788,59;;;
2020-06-18;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;86440,38;;;
2020-06-18;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;84326,51;;;
2020-06-18;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;82598,17;;;
2020-06-18;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;78908,95;;;
2020-06-18;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;75078,6;;;
2020-06-18;DCOG21;BRBMEFDCO3E2;FINANCIAL;;;;;101419,54;;;
2020-06-18;DCOH21;BRBMEFDCO3F9;FINANCIAL;;;;;101296,6;;;
2020-06-18;DCOJ21;BRBMEFDCO214;FINANCIAL;;;;;101161,33;;;
2020-06-18;DCOJ22;BRBMEFDCO2B0;FINANCIAL;;;;;99837,27;;;
2020-06-18;DCOJ23;BRBMEFDCO2P0;FINANCIAL;;;;;98494,51;;;
2020-06-18;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;97018,3;;;
2020-06-18;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;95148,99;;;
2020-06-18;DCOK21;BRBMEFDCO3H5;FINANCIAL;;;;;101047,61;;;
2020-06-18;DCOM21;BRBMEFDCO3I3;FINANCIAL;;;;;100936,69;;;
2020-06-18;DCON20;BRBMEFDCO107;FINANCIAL;;;;;102187,87;;;
2020-06-18;DCON21;BRBMEFDCO115;FINANCIAL;;;;;100825,76;;;
2020-06-18;DCON22;BRBMEFDCO2D6;FINANCIAL;;;;;99548;;;
2020-06-18;DCON23;BRBMEFDCO2H7;FINANCIAL;;;;;98183,6;;;
2020-06-18;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;96560,36;;;
2020-06-18;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;94634,01;;;
2020-06-18;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;92470,54;;;
2020-06-18;DCOQ20;BRBMEFDCO370;FINANCIAL;;;;;102093,77;;;
2020-06-18;DCOU20;BRBMEFDCO388;FINANCIAL;;;;;102001,79;;;
2020-06-18;DCOV20;BRBMEFDCO1G1;FINANCIAL;;;;;101908,23;;;
2020-06-18;DCOV21;BRBMEFDCO255;FINANCIAL;;;;;100472,22;;;
2020-06-18;DCOV22;BRBMEFDCO2I5;FINANCIAL;;;;;99261,49;;;
2020-06-18;DCOV23;BRBMEFDCO2Y2;FINANCIAL;;;;;97813,67;;;
2020-06-18;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;96152;;;
2020-06-18;DCOX20;BRBMEFDCO3A0;FINANCIAL;;;;;101794,98;;;
2020-06-18;DCOZ20;BRBMEFDCO3B8;FINANCIAL;;;;;101692,79;;;
2020-06-18;DDIF21;BRBMEFDDI2I2;FINANCIAL;;;;;101557,21;;;
2020-06-18;DDIF22;BRBMEFDDI1P9;FINANCIAL;;;;;100172,63;;;
2020-06-18;DDIF23;BRBMEFDDI388;FINANCIAL;;;;;98878,5;;;
2020-06-18;DDIF24;BRBMEFDDI362;FINANCIAL;;;;;97376,91;;;
2020-06-18;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;95552,58;;;
2020-06-18;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;93482,8;;;
2020-06-18;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;90995,05;;;
2020-06-18;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;88788,59;;;
2020-06-18;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;86440,38;;;
2020-06-18;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;84326,51;;;
2020-06-18;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;82598,17;;;
2020-06-18;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;78908,95;;;
2020-06-18;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;75078,6;;;
2020-06-18;DDIG21;BRBMEFDDI6M5;FINANCIAL;-2,09;-2,09;-2,09;-2,09;101419,54;;1;2000
2020-06-18;DDIH21;BRBMEFDDI6N3;FINANCIAL;;;;;101296,6;;;
2020-06-18;DDIJ21;BRBMEFDDI586;FINANCIAL;;;;;101161,33;;;
2020-06-18;DDIJ22;BRBMEFDDI5I5;FINANCIAL;;;;;99837,27;;;
2020-06-18;DDIJ23;BRBMEFDDI5W6;FINANCIAL;;;;;98494,51;;;
2020-06-18;DDIJ24;BRBMEFDDI6D4;FINANCIAL;;;;;97018,3;;;
2020-06-18;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;95148,99;;;
2020-06-18;DDIK21;BRBMEFDDI6P8;FINANCIAL;;;;;101047,61;;;
2020-06-18;DDIM21;BRBMEFDDI6Q6;FINANCIAL;;;;;100936,69;;;
2020-06-18;DDIN20;BRBMEFDDI479;FINANCIAL;;;;;102187,87;;;
2020-06-18;DDIN21;BRBMEFDDI487;FINANCIAL;;;;;100825,76;;;
2020-06-18;DDIN22;BRBMEFDDI5K1;FINANCIAL;;;;;99548;;;
2020-06-18;DDIN23;BRBMEFDDI5O3;FINANCIAL;;;;;98183,6;;;
2020-06-18;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;96560,36;;;
2020-06-18;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;94634,01;;;
2020-06-18;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;92470,54;;;
2020-06-18;DDIQ20;BRBMEFDDI6F9;FINANCIAL;;;;;102093,77;;;
2020-06-18;DDIU20;BRBMEFDDI6G7;FINANCIAL;;;;;102001,79;;;
2020-06-18;DDIV20;BRBMEFDDI4M0;FINANCIAL;;;;;101908,23;;;
2020-06-18;DDIV21;BRBMEFDDI5C8;FINANCIAL;;;;;100472,22;;;
2020-06-18;DDIV22;BRBMEFDDI5P0;FINANCIAL;;;;;99261,49;;;
2020-06-18;DDIV23;BRBMEFDDI669;FINANCIAL;;;;;97813,67;;;
2020-06-18;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;96152;;;
2020-06-18;DDIX20;BRBMEFDDI6I3;FINANCIAL;;;;;101794,98;;;
2020-06-18;DDIZ20;BRBMEFDDI6J1;FINANCIAL;;;;;101692,79;;;
2020-06-18;DI1F21;BRBMEFD1I2P5;FINANCIAL;2,05;2,095;2,058;2,05;98902,85;;4313;705535
2020-06-18;DI1F22;BRBMEFD1I1N2;FINANCIAL;3,03;3,13;3,066;3,1;95408,24;;10303;524775
2020-06-18;DI1F23;BRBMEFD1I355;FINANCIAL;4,12;4,26;4,177;4,24;90005,68;;9333;246605
2020-06-18;DI1F24;BRBMEFD1I348;FINANCIAL;5,05;5,22;5,118;5,2;83669,31;;7309;149070
2020-06-18;DI1F25;BRBMEFD1I2Z4;FINANCIAL;5,7;5,88;5,788;5,87;77254,07;;7796;130035
2020-06-18;DI1F26;BRBMEFD1I4F2;FINANCIAL;6,22;6,4;6,272;6,37;70897,82;;123;1310
2020-06-18;DI1F27;BRBMEFD1I4Z0;FINANCIAL;6,66;6,85;6,739;6,84;65007,34;;3644;40010
2020-06-18;DI1F28;BRBMEFD1I4Y3;FINANCIAL;7,05;7,15;7,111;7,15;59247,19;;10;65
