RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-24;AFSQ20;BRBMEFAFS0J3;FINANCIAL;16647;16647;16647;16647;16679,6;;1;40
2020-07-24;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;16733,4;;;
2020-07-24;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;16786,3;;;
2020-07-24;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;71,44;;;
2020-07-24;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;68,068;;;
2020-07-24;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;64,894;;;
2020-07-24;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;72682,5;;;
2020-07-24;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76355,4;;;
2020-07-24;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80156,2;;;
2020-07-24;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3684,654;;;
2020-07-24;AUDU20;BRBMEFAUD3F3;FINANCIAL;3705,7;3705,7;3705,7;3705,7;3688,578;;1;24
2020-07-24;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3691,972;;;
2020-07-24;AUSQ20;BRBMEFAUS0J4;FINANCIAL;709,7;710,8;710,07;710,1;709,618;;9;74
2020-07-24;AUSU20;BRBMEFAUS0K2;FINANCIAL;708,7;708,7;708,7;708,7;709,705;;2;50
2020-07-24;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;709,769;;;
2020-07-24;B3SAOQ20;BRB3SA380014;FINANCIAL;64,71;65,74;65,22;64,96;65,43;;64;19300
2020-07-24;B3SAOU20;BRB3SA390013;FINANCIAL;64,9;65,69;65,41;65,66;65,54;;7;1100
2020-07-24;BGIF21;BRBMEFBGI5R5;AGRIBUSINESS;;;;;216,7;;;
2020-07-24;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;;;;;215,15;;;
2020-07-24;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;;;;;213,3;;;
2020-07-24;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;211,7;;;
2020-07-24;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;215,5;;;
2020-07-24;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;213;;;
2020-07-24;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;222,7;223,95;223,25;223,3;223,45;;30;75
2020-07-24;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;222,25;223,4;222,67;222,8;223,6;;27;46
2020-07-24;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;220,8;222;221,91;220,8;221,15;;12;55
2020-07-24;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;220,5;222,25;221,34;221,1;221;;212;684
2020-07-24;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;220,3;222,05;221,08;220,55;220,75;;84;240
2020-07-24;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;221,7;;;
2020-07-24;BRIQ20;BRBMEFBRI2U3;FINANCIAL;;;;;16791;;;
2020-07-24;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;16833;;;
2020-07-24;BRIZ20;BRBMEFBRI2W9;FINANCIAL;;;;;16874;;;
2020-07-24;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3868,363;;;
2020-07-24;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3872,314;;;
2020-07-24;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3875,84;;;
2020-07-24;CANQ20;BRBMEFCAN0J1;FINANCIAL;1342;1342;1342;1342;1342,285;;1;24
2020-07-24;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1342,179;;;
2020-07-24;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1342,072;;;
2020-07-24;CCMF21;BRBMEFCCP247;AGRIBUSINESS;50,8;51;50,93;50,8;50,87;;84;397
2020-07-24;CCMH21;BRBMEFCCP254;AGRIBUSINESS;50,65;50,7;50,66;50,65;51,15;;5;8
2020-07-24;CCMK21;BRBMEFCCP270;AGRIBUSINESS;49,2;49,99;49,79;49,2;48,72;;2;4
2020-07-24;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,7;;;
2020-07-24;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,65;48,29;48,01;48;48,01;;1955;3615
2020-07-24;CCMU21;BRBMEFCCP262;AGRIBUSINESS;;;;;44;;;
2020-07-24;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,4;49,92;49,83;49,8;49,84;;166;474
