RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-22;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;16508;;;
2020-07-22;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;16559,1;;;
2020-07-22;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;16612,9;;;
2020-07-22;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;70,15;;;
2020-07-22;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;67,111;;;
2020-07-22;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;63,728;;;
2020-07-22;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;72768;;;
2020-07-22;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76136,5;;;
2020-07-22;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80250,8;;;
2020-07-22;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3645,967;;;
2020-07-22;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3649,969;;;
2020-07-22;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3653,643;;;
2020-07-22;AUSQ20;BRBMEFAUS0J4;FINANCIAL;713,8;715,5;714,35;714,4;714,239;;21;713
2020-07-22;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;714,334;;;
2020-07-22;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;714,407;;;
2020-07-22;B3SAOQ20;BRB3SA380014;FINANCIAL;65,86;67,5;66,77;67,26;66,79;;101;35600
2020-07-22;B3SAOU20;BRB3SA390013;FINANCIAL;66,02;67,63;66,94;67,19;66,91;;29;6300
2020-07-22;BGIF21;BRBMEFBGI5R5;AGRIBUSINESS;;;;;216,7;;;
2020-07-22;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;;;;;215,15;;;
2020-07-22;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;;;;;213,3;;;
2020-07-22;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;211,7;;;
2020-07-22;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;211,6;;;
2020-07-22;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;213;;;
2020-07-22;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;221,1;222,4;221,79;222,3;222,15;;100;371
2020-07-22;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;220;221,95;220,92;221;221,15;;111;210
2020-07-22;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;218,85;219,9;219,23;219,5;220,45;;9;16
2020-07-22;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;218,55;220,25;219,53;219,8;219,8;;303;773
2020-07-22;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;218,6;220;219,37;219,5;219;;113;146
2020-07-22;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;219,9;219,9;219,9;219,9;220,5;;1;1
2020-07-22;BRIQ20;BRBMEFBRI2U3;FINANCIAL;;;;;17106;;;
2020-07-22;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;17152;;;
2020-07-22;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3804,764;;;
2020-07-22;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3808,731;;;
2020-07-22;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3812,497;;;
2020-07-22;CANQ20;BRBMEFCAN0J1;FINANCIAL;1341,7;1342,9;1342,76;1341,7;1341,658;;5;303
2020-07-22;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1341,553;;;
2020-07-22;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1341,438;;;
2020-07-22;CCMF21;BRBMEFCCP247;AGRIBUSINESS;50,35;50,67;50,4;50,67;49,94;;5;11
2020-07-22;CCMH21;BRBMEFCCP254;AGRIBUSINESS;50,52;50,65;50,58;50,65;51,25;;3;39
2020-07-22;CCMK21;BRBMEFCCP270;AGRIBUSINESS;;;;;48,82;;;
2020-07-22;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,7;;;
2020-07-22;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;46,91;47,68;47,14;47,15;47,1;;2224;3705
2020-07-22;CCMU21;BRBMEFCCP262;AGRIBUSINESS;;;;;44;;;
2020-07-22;CCMX20;BRBMEFCCP239;AGRIBUSINESS;48,55;49,15;48,76;48,82;48,82;;378;850
2020-07-22;CCROOQ20;BRCCRO380013;FINANCIAL;14,76;15,12;15,01;14,76;14,79;;47;38200
2020-07-22;CCROOU20;BRCCRO390012;FINANCIAL;14,79;15,14;15,06;14,79;14,82;;17;12700
2020-07-22;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5493,049;;;
2020-07-22;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5503,085;;;
2020-07-22;CHFV20;BRBMEFCHF312;FINANCIAL;;;;;5513,398;;;
2020-07-22;CHLQ20;BRBMEFCHL0J6;FINANCIAL;;;;;768320;;;
2020-07-22;CHLU20;BRBMEFCHL0K4;FINANCIAL;;;;;768152,5;;;
2020-07-22;CHLV20;BRBMEFCHL0L2;FINANCIAL;;;;;767914;;;
2020-07-22;CIELOQ20;BRCIEL380015;FINANCIAL;5,37;5,75;5,58;5,53;5,52;;183;467300
2020-07-22;CIELOU20;BRCIEL390014;FINANCIAL;5,43;5,76;5,57;5,48;5,53;;49;145800
2020-07-22;CLPQ20;BRBMEFCLP2Z8;FINANCIAL;;;;;6644;;;
2020-07-22;CLPU20;BRBMEFCLP305;FINANCIAL;;;;;6651,8;;;
2020-07-22;CLPV20;BRBMEFCLP313;FINANCIAL;;;;;6659,9;;;
2020-07-22;CMIGPQ20;BRCMIG480010;FINANCIAL;11,59;12,5;12;12,41;12,42;;98;117200
2020-07-22;CMIGPU20;BRCMIG490019;FINANCIAL;11,67;12,49;11,89;12,49;12,44;;13;15600
2020-07-22;CNHQ20;BRBMEFCNH0J4;FINANCIAL;;;;;7016,788;;;
