RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-12;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17476,3;;;
2020-08-12;AFSV20;BRBMEFAFS0L9;FINANCIAL;17520;17520;17520;17520;17530,4;;2;980
2020-08-12;AFSX20;BRBMEFAFS0M7;FINANCIAL;;;;;17587,1;;;
2020-08-12;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;72,77;;;
2020-08-12;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;69,752;;;
2020-08-12;ARBX20;BRBMEFARB0M2;FINANCIAL;;;;;66,016;;;
2020-08-12;ARSU20;BRBMEFARS094;FINANCIAL;;;;;75052,6;;;
2020-08-12;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;78369,7;;;
2020-08-12;ARSX20;BRBMEFARS0B6;FINANCIAL;;;;;82867,2;;;
2020-08-12;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3912,816;;;
2020-08-12;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3916,605;;;
2020-08-12;AUDX20;BRBMEFAUD3H9;FINANCIAL;;;;;3919,777;;;
2020-08-12;AUSU20;BRBMEFAUS0K2;FINANCIAL;712,8;716,8;713,75;715,7;716,423;;7;194
2020-08-12;AUSV20;BRBMEFAUS0L0;FINANCIAL;717;717;717;717;716,478;;1;22
2020-08-12;AUSX20;BRBMEFAUS0M8;FINANCIAL;;;;;716,524;;;
2020-08-12;B3SAOQ20;BRB3SA380014;FINANCIAL;61;62,25;61,49;61,29;61,51;;34;9100
2020-08-12;B3SAOU20;BRB3SA390013;FINANCIAL;61,01;62,17;61,39;61,45;61,62;;102;31500
2020-08-12;B3SAOV20;BRB3SA300012;FINANCIAL;;;;;61,7;;;
2020-08-12;BGIF21;BRBMEFBGI5R5;AGRIBUSINESS;;;;;216,7;;;
2020-08-12;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;;;;;215,15;;;
2020-08-12;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;;;;;213,3;;;
2020-08-12;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;211,7;;;
2020-08-12;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;219,05;;;
2020-08-12;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;213;;;
2020-08-12;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;225;226,25;225,69;226,25;226,3;;53;135
2020-08-12;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;222,45;222,95;222,63;222,95;223;;39;157
2020-08-12;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;222;223,15;222,78;222,95;223;;219;893
2020-08-12;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;222;223,65;223,17;223,65;225;;110;401
2020-08-12;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;224;224;224;224;223,8;;1;1
2020-08-12;BRIV20;BRBMEFBRI2V1;FINANCIAL;16710;16771;16715;16710;16737;;3;175
2020-08-12;BRIZ20;BRBMEFBRI2W9;FINANCIAL;;;;;16780;;;
2020-08-12;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;4121,098;;;
2020-08-12;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;4125,049;;;
2020-08-12;CADX20;BRBMEFCAD3G3;FINANCIAL;;;;;4128,378;;;
2020-08-12;CANU20;BRBMEFCAN0K9;FINANCIAL;1324,5;1324,5;1324,5;1324,5;1325,278;;1;5
2020-08-12;CANV20;BRBMEFCAN0L7;FINANCIAL;1324,5;1324,5;1324,5;1324,5;1325,189;;1;33
2020-08-12;CANX20;BRBMEFCAN0M5;FINANCIAL;;;;;1325,107;;;
2020-08-12;CCMF21;BRBMEFCCP247;AGRIBUSINESS;55,56;56,45;56,14;56,3;56,31;;440;1173
2020-08-12;CCMH21;BRBMEFCCP254;AGRIBUSINESS;55,08;55,5;55,34;55,3;55,45;;63;379
2020-08-12;CCMH22;BRBMEFCCP2A2;AGRIBUSINESS;;;;;47;;;
2020-08-12;CCMK21;BRBMEFCCP270;AGRIBUSINESS;53,15;53,2;53,17;53,2;53,2;;4;143
2020-08-12;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;46,21;;;
2020-08-12;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;55,31;56,55;55,86;56,28;56,27;;2504;5221
2020-08-12;CCMU21;BRBMEFCCP262;AGRIBUSINESS;48,75;48,75;48,75;48,75;48,75;;2;50
2020-08-12;CCMX20;BRBMEFCCP239;AGRIBUSINESS;55,26;56,2;55,81;56;56;;1092;2104
2020-08-12;CCMX21;BRBMEFCCP296;AGRIBUSINESS;;;;;48;;;
2020-08-12;CCROOQ20;BRCCRO380013;FINANCIAL;13,79;14,39;13,87;13,79;13,85;;14;7400
2020-08-12;CCROOU20;BRCCRO390012;FINANCIAL;13,78;14,23;13,94;13,8;13,87;;25;21300
2020-08-12;CCROOV20;BRCCRO300011;FINANCIAL;;;;;13,89;;;
2020-08-12;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5991,88;;;
2020-08-12;CHFV20;BRBMEFCHF312;FINANCIAL;;;;;6002,492;;;
2020-08-12;CHFX20;BRBMEFCHF320;FINANCIAL;;;;;6012,909;;;
2020-08-12;CHLU20;BRBMEFCHL0K4;FINANCIAL;791800;791800;791800;791800;792196,4;;1;60
2020-08-12;CHLV20;BRBMEFCHL0L2;FINANCIAL;;;;;791966,7;;;
2020-08-12;CHLX20;BRBMEFCHL0M0;FINANCIAL;;;;;791727,9;;;
2020-08-12;CIELOQ20;BRCIEL380015;FINANCIAL;4,95;5,07;4,98;4,99;5,03;;38;113400
2020-08-12;CIELOU20;BRCIEL390014;FINANCIAL;4,96;5,05;5;5;5,04;;71;207100
2020-08-12;CIELOV20;BRCIEL300013;FINANCIAL;;;;;5,04;;;
2020-08-12;CLPU20;BRBMEFCLP305;FINANCIAL;;;;;6894,3;;;
2020-08-12;CLPV20;BRBMEFCLP313;FINANCIAL;;;;;6902,4;;;
