RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-30;AFSN20;BRBMEFAFS0I5;FINANCIAL;;;;;17375;;;
2020-06-30;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;17442,4;;;
2020-06-30;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17492,5;;;
2020-06-30;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;17546,8;;;
2020-06-30;ARBN20;BRBMEFARB0I0;FINANCIAL;;;;;77,719;;;
2020-06-30;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;73,412;;;
2020-06-30;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;70,193;;;
2020-06-30;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;66,722;;;
2020-06-30;ARSN20;BRBMEFARS078;FINANCIAL;;;;;70459,2;;;
2020-06-30;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;74103;;;
2020-06-30;ARSU20;BRBMEFARS094;FINANCIAL;;;;;77579,5;;;
2020-06-30;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;81689,2;;;
2020-06-30;AUDN20;BRBMEFAUD3D8;FINANCIAL;;;;;3770,226;;;
2020-06-30;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3751,035;;;
2020-06-30;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3755,054;;;
2020-06-30;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3758,509;;;
2020-06-30;AUSN20;BRBMEFAUS0I6;FINANCIAL;;;;;688,5;;;
2020-06-30;AUSQ20;BRBMEFAUS0J4;FINANCIAL;684,9;691,2;690,13;690,7;689,522;;11;664
2020-06-30;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;689,566;;;
2020-06-30;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;689,58;;;
2020-06-30;B3SAON20;BRB3SA370015;FINANCIAL;54,4;56;55,13;55,79;55,15;;140;38700
2020-06-30;B3SAOQ20;BRB3SA380014;FINANCIAL;54,79;56,01;55,6;56,01;55,23;;13;3700
2020-06-30;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;207;;;
2020-06-30;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;217,6;218,65;218,06;218,5;218,54;;34;601
2020-06-30;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;215;221;219,16;221;220,95;;365;1186
2020-06-30;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;216,3;217,5;216,95;217;216,9;;22;105
2020-06-30;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;213,95;215,25;214,51;215,15;215,9;;10;15
2020-06-30;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,6;216,75;214,54;216;215,85;;569;1397
2020-06-30;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;213,1;216;214,55;216;216,5;;2;2
2020-06-30;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;216,7;;;
2020-06-30;BRIQ20;BRBMEFBRI2U3;FINANCIAL;15537;15537;15537;15537;15553;;2;62
2020-06-30;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;15594;;;
2020-06-30;CADN20;BRBMEFCAD3C2;FINANCIAL;;;;;4020,558;;;
2020-06-30;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;4003,938;;;
2020-06-30;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;4008,141;;;
2020-06-30;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;4011,958;;;
2020-06-30;CANN20;BRBMEFCAN0I3;FINANCIAL;;;;;1362;;;
2020-06-30;CANQ20;BRBMEFCAN0J1;FINANCIAL;1356,7;1358,7;1358,64;1356,7;1358,675;;2;515
2020-06-30;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1358,618;;;
2020-06-30;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1358,547;;;
2020-06-30;CCMF21;BRBMEFCCP247;AGRIBUSINESS;49,8;50,25;49,91;50,05;50,15;;30;190
2020-06-30;CCMH21;BRBMEFCCP254;AGRIBUSINESS;48,3;48,8;48,55;48,7;48,88;;20;57
2020-06-30;CCMK21;BRBMEFCCP270;AGRIBUSINESS;;;;;47,6;;;
2020-06-30;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;47,32;48,49;48,01;48,49;48,1;;374;1154
