RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-10;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;16806,4;;;
2020-07-10;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;16863,2;;;
2020-07-10;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;16910,9;;;
2020-07-10;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;72,872;;;
2020-07-10;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;69,432;;;
2020-07-10;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;66,567;;;
2020-07-10;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;73086,8;;;
2020-07-10;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76777,9;;;
2020-07-10;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80152,5;;;
2020-07-10;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3699,83;;;
2020-07-10;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3703,681;;;
2020-07-10;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3707,151;;;
2020-07-10;AUSQ20;BRBMEFAUS0J4;FINANCIAL;694,7;696,4;695,1;694,7;694,677;;12;366
2020-07-10;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;694,764;;;
2020-07-10;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;694,811;;;
2020-07-10;B3SAON20;BRB3SA370015;FINANCIAL;57,67;59,88;58,98;59,78;59,98;;117;33000
2020-07-10;B3SAOQ20;BRB3SA380014;FINANCIAL;57,86;60;59,07;59,87;60,07;;37;6200
2020-07-10;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;204,75;;;
2020-07-10;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;217,6;218,5;218,19;218,1;218,4;;62;122
2020-07-10;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;215,65;216,45;215,95;216,4;216,3;;21;51
2020-07-10;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;213;214;213,04;213,35;213,55;;91;855
2020-07-10;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,6;214,2;213,54;213,4;213,4;;225;1253
2020-07-10;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;213;214,6;213,83;213,8;212,95;;13;24
2020-07-10;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;214;215;214;215;214,25;;53;602
2020-07-10;BRIQ20;BRBMEFBRI2U3;FINANCIAL;;;;;16414;;;
2020-07-10;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;16457;;;
2020-07-10;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3919,175;;;
2020-07-10;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3923,143;;;
2020-07-10;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3926,966;;;
2020-07-10;CANQ20;BRBMEFCAN0J1;FINANCIAL;1358,1;1358,6;1358,59;1358,6;1358,952;;3;115
2020-07-10;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1358,82;;;
2020-07-10;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1358,678;;;
2020-07-10;CCMF21;BRBMEFCCP247;AGRIBUSINESS;51;51,67;51,4;51;50,9;;40;111
2020-07-10;CCMH21;BRBMEFCCP254;AGRIBUSINESS;50,2;50,5;50,39;50,2;50,6;;9;108
2020-07-10;CCMK21;BRBMEFCCP270;AGRIBUSINESS;48,8;49,1;49,02;49,1;48,18;;3;20
2020-07-10;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;50,75;51,2;50,87;50,9;50,92;;198;750
2020-07-10;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,25;;;
2020-07-10;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,81;49;48,39;47,81;47,88;;1927;4713
2020-07-10;CCMU21;BRBMEFCCP262;AGRIBUSINESS;44;44;44;44;43,85;;2;36
2020-07-10;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,11;50,4;49,84;49,19;49,26;;226;1157
2020-07-10;CCROON20;BRCCRO370014;FINANCIAL;14,13;14,55;14,43;14,52;14,51;;39;21900
2020-07-10;CCROOQ20;BRCCRO380013;FINANCIAL;14,1;14,57;14,32;14,51;14,53;;27;12600
2020-07-10;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5660,507;;;
2020-07-10;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5670,508;;;
2020-07-10;CHFV20;BRBMEFCHF312;FINANCIAL;;;;;5680,275;;;
2020-07-10;CHLQ20;BRBMEFCHL0J6;FINANCIAL;789550;789550;789550;789550;794689,1;;5;76
2020-07-10;CHLU20;BRBMEFCHL0K4;FINANCIAL;;;;;794414;;;
2020-07-10;CHLV20;BRBMEFCHL0L2;FINANCIAL;;;;;793935;;;
2020-07-10;CIELON20;BRCIEL370016;FINANCIAL;4,82;5,07;4,92;4,95;4,91;;38;118400
2020-07-10;CIELOQ20;BRCIEL380015;FINANCIAL;4,81;5,03;4,86;4,97;4,91;;159;173700
2020-07-10;CLPQ20;BRBMEFCLP2Z8;FINANCIAL;;;;;6702;;;
2020-07-10;CLPU20;BRBMEFCLP305;FINANCIAL;;;;;6710,4;;;
2020-07-10;CLPV20;BRBMEFCLP313;FINANCIAL;;;;;6720,3;;;
2020-07-10;CMIGPN20;BRCMIG470011;FINANCIAL;11,47;11,68;11,59;11,52;11,53;;23;25300
2020-07-10;CMIGPQ20;BRCMIG480010;FINANCIAL;11,68;11,68;11,68;11,68;11,54;;1;1200
2020-07-10;CNHQ20;BRBMEFCNH0J4;FINANCIAL;;;;;7019,479;;;
2020-07-10;CNHU20;BRBMEFCNH0K2;FINANCIAL;;;;;7031,766;;;
2020-07-10;CNHV20;BRBMEFCNH0L0;FINANCIAL;;;;;7043,021;;;
2020-07-10;CNYQ20;BRBMEFCNY2Z5;FINANCIAL;;;;;7588,456;;;
2020-07-10;CNYU20;BRBMEFCNY303;FINANCIAL;;;;;7582,413;;;
2020-07-10;CNYV20;BRBMEFCNY311;FINANCIAL;;;;;7576,757;;;
