RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-12;AFSN20;BRBMEFAFS0I5;FINANCIAL;17190;17190;17190;17190;17103,7;;3;1900
2020-06-12;AFSQ20;BRBMEFAFS0J3;FINANCIAL;17190;17190;17190;17190;17166;;2;200
2020-06-12;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17220,1;;;
2020-06-12;ARBN20;BRBMEFARB0I0;FINANCIAL;;;;;71,244;;;
2020-06-12;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;67,628;;;
2020-06-12;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;64,39;;;
2020-06-12;ARSN20;BRBMEFARS078;FINANCIAL;;;;;71333,6;;;
2020-06-12;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;75223,6;;;
2020-06-12;ARSU20;BRBMEFARS094;FINANCIAL;;;;;79071;;;
2020-06-12;AUDN20;BRBMEFAUD3D8;FINANCIAL;;;;;3480,869;;;
2020-06-12;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3484,462;;;
2020-06-12;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3487,274;;;
2020-06-12;AUSN20;BRBMEFAUS0I6;FINANCIAL;681,2;689,4;684,58;687,7;684,932;;23;317
2020-06-12;AUSQ20;BRBMEFAUS0J4;FINANCIAL;684,9;688,1;684,94;684,9;684,945;;8;9360
2020-06-12;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;684,94;;;
2020-06-12;B3SAOM20;BRB3SA360016;FINANCIAL;49,18;50,13;49,69;49,79;49,86;;31;7500
2020-06-12;B3SAON20;BRB3SA370015;FINANCIAL;49;50,22;49,5;50;49,96;;11;3300
2020-06-12;B3SAOQ20;BRB3SA380014;FINANCIAL;;;;;50,04;;;
2020-06-12;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;205,1;;;
2020-06-12;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;208;211;209,7;209,65;209,5;;106;348
2020-06-12;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;207,1;210,85;208,97;208,1;208,25;;188;542
2020-06-12;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;208;208;208;208;207,75;;1;10
2020-06-12;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;208;208;208;208;208,2;;1;15
2020-06-12;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;207,3;208,5;208,02;208,4;208,1;;295;741
2020-06-12;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;;;;;208,8;;;
2020-06-12;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;214,7;;;
2020-06-12;BRIQ20;BRBMEFBRI2U3;FINANCIAL;15050;15104;15077;15050;15157;;2;30
2020-06-12;BRIV20;BRBMEFBRI2V1;FINANCIAL;15110;15165;15137;15110;15197;;2;30
2020-06-12;CADN20;BRBMEFCAD3C2;FINANCIAL;;;;;3733,653;;;
2020-06-12;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3737,598;;;
