RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-07;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;17171,7;;;
2020-07-07;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17222;;;
2020-07-07;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;17275;;;
2020-07-07;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;73,491;;;
2020-07-07;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;70,523;;;
2020-07-07;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;66,904;;;
2020-07-07;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;73123,4;;;
2020-07-07;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76275,3;;;
2020-07-07;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80474,3;;;
2020-07-07;AUDQ20;BRBMEFAUD3E6;FINANCIAL;3755;3755;3755;3755;3739,236;;2;24
2020-07-07;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3743,322;;;
2020-07-07;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3746,967;;;
2020-07-07;AUSQ20;BRBMEFAUS0J4;FINANCIAL;694,3;697;695,99;694,8;695,812;;19;15634
2020-07-07;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;695,89;;;
2020-07-07;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;695,941;;;
2020-07-07;B3SAON20;BRB3SA370015;FINANCIAL;56,36;57,5;57,17;56,77;57,21;;75;20600
2020-07-07;B3SAOQ20;BRB3SA380014;FINANCIAL;56,71;57,55;57,33;57,16;57,3;;14;3200
2020-07-07;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;206,1;;;
2020-07-07;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;218;220,1;219,63;220;219,9;;185;991
2020-07-07;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;215,9;216;215,99;216;215,5;;21;128
2020-07-07;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;213,05;215;214,7;214,5;215;;12;44
2020-07-07;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,9;215,4;214,61;215,4;214,85;;268;705
2020-07-07;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;214;215,15;214,8;215;215,65;;8;8
2020-07-07;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;215,7;;;
2020-07-07;BRIQ20;BRBMEFBRI2U3;FINANCIAL;15991;15991;15991;15991;16004;;2;62
2020-07-07;BRIV20;BRBMEFBRI2V1;FINANCIAL;16154;16154;16154;16154;16047;;1;15
2020-07-07;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3952,943;;;
2020-07-07;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3957,059;;;
2020-07-07;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3960,876;;;
2020-07-07;CANQ20;BRBMEFCAN0J1;FINANCIAL;1356,6;1359;1358,88;1358,8;1359,471;;8;10200
2020-07-07;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1359,39;;;
2020-07-07;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1359,303;;;
2020-07-07;CCMF21;BRBMEFCCP247;AGRIBUSINESS;50,45;50,45;50,45;50,45;51,36;;1;10
2020-07-07;CCMH21;BRBMEFCCP254;AGRIBUSINESS;49,51;49,78;49,57;49,78;49,85;;7;17
2020-07-07;CCMK21;BRBMEFCCP270;AGRIBUSINESS;;;;;47,65;;;
2020-07-07;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;49,65;50,25;49,92;50,24;50,22;;305;882
2020-07-07;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,25;;;
2020-07-07;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,15;47,9;47,48;47,77;47,83;;1569;4558
2020-07-07;CCMU21;BRBMEFCCP262;AGRIBUSINESS;;;;;43,7;;;
2020-07-07;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,55;49,79;49,63;49,79;49,74;;170;420
2020-07-07;CCROON20;BRCCRO370014;FINANCIAL;15,05;15,45;15,26;15,09;15,02;;28;17700
2020-07-07;CCROOQ20;BRCCRO380013;FINANCIAL;;;;;15,04;;;
2020-07-07;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5709,034;;;
2020-07-07;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5719,496;;;
2020-07-07;CHFV20;BRBMEFCHF312;FINANCIAL;;;;;5729,522;;;
2020-07-07;CHLQ20;BRBMEFCHL0J6;FINANCIAL;789900;789900;789900;789900;788642,5;;2;26
2020-07-07;CHLU20;BRBMEFCHL0K4;FINANCIAL;;;;;788195,4;;;
2020-07-07;CHLV20;BRBMEFCHL0L2;FINANCIAL;;;;;787787,9;;;
2020-07-07;CIELON20;BRCIEL370016;FINANCIAL;4,74;4,81;4,77;4,76;4,75;;37;119300
2020-07-07;CIELOQ20;BRCIEL380015;FINANCIAL;4,74;4,81;4,77;4,77;4,74;;63;42800
2020-07-07;CLPQ20;BRBMEFCLP2Z8;FINANCIAL;;;;;6814,1;;;
2020-07-07;CLPU20;BRBMEFCLP305;FINANCIAL;;;;;6824,6;;;
2020-07-07;CLPV20;BRBMEFCLP313;FINANCIAL;;;;;6834,3;;;
2020-07-07;CMIGPN20;BRCMIG470011;FINANCIAL;11,21;11,43;11,33;11,28;11,27;;22;26100
2020-07-07;CMIGPQ20;BRCMIG480010;FINANCIAL;11,31;11,31;11,31;11,31;11,29;;1;1200
2020-07-07;CNHQ20;BRBMEFCNH0J4;FINANCIAL;;;;;7030,799;;;
2020-07-07;CNHU20;BRBMEFCNH0K2;FINANCIAL;7031;7031;7031;7031;7041,735;;1;944
2020-07-07;CNHV20;BRBMEFCNH0L0;FINANCIAL;;;;;7053,913;;;
2020-07-07;CNYQ20;BRBMEFCNY2Z5;FINANCIAL;;;;;7644,943;;;
2020-07-07;CNYU20;BRBMEFCNY303;FINANCIAL;;;;;7640,989;;;
2020-07-07;CNYV20;BRBMEFCNY311;FINANCIAL;;;;;7633,381;;;
2020-07-07;COGNON20;BRCOGN370006;FINANCIAL;7,34;7,74;7,55;7,38;7,46;;325;60000
2020-07-07;COGNOQ20;BRCOGN380005;FINANCIAL;7,37;7,68;7,54;7,42;7,47;;35;24400
2020-07-07;DAPF21;BRBMEFDAP2R7;FINANCIAL;-1,03;-1;-1;-1,03;100547,93;;7;1815
2020-07-07;DAPF22;BRBMEFDAP322;FINANCIAL;-0,44;-0,44;-0,44;-0,44;100660,53;;1;5
2020-07-07;DAPK21;BRBMEFDAP1K4;FINANCIAL;-0,79;-0,54;-0,71;-0,79;100670,32;;6;710
2020-07-07;DAPK23;BRBMEFDAP1G2;FINANCIAL;0,72;0,77;0,76;0,77;97844,18;;12;795
2020-07-07;DAPK25;BRBMEFDAP330;FINANCIAL;1,94;2;1,98;2;90908,47;;6;685
2020-07-07;DAPK35;BRBMEFDAP2L0;FINANCIAL;;;;;55554,77;;;
2020-07-07;DAPN20;BRBMEFDAP363;FINANCIAL;;;;;100035,51;;;
2020-07-07;DAPQ20;BRBMEFDAP0Z4;FINANCIAL;-2,71;-2,55;-2,55;-2,55;100316,67;;4;110
2020-07-07;DAPQ22;BRBMEFDAP116;FINANCIAL;0,3;0,34;0,33;0,34;99288,68;;16;2025
2020-07-07;DAPQ24;BRBMEFDAP1F4;FINANCIAL;1,46;1,56;1,54;1,56;93895,35;;27;1080
