RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-09;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;16873,9;;;
2020-07-09;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;16931;;;
2020-07-09;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;16980;;;
2020-07-09;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;73,368;;;
2020-07-09;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;69,943;;;
2020-07-09;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;66,954;;;
2020-07-09;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;73156,8;;;
2020-07-09;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76812,5;;;
2020-07-09;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80314,1;;;
2020-07-09;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3738,826;;;
2020-07-09;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3742,761;;;
2020-07-09;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3746,411;;;
2020-07-09;AUSQ20;BRBMEFAUS0J4;FINANCIAL;695,9;696,5;696,49;696,5;696,581;;4;209
2020-07-09;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;696,653;;;
2020-07-09;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;696,699;;;
2020-07-09;B3SAON20;BRB3SA370015;FINANCIAL;58,62;60,96;59,87;59,13;58,92;;101;29200
2020-07-09;B3SAOQ20;BRB3SA380014;FINANCIAL;58,85;61;60,04;59,06;59,01;;37;9500
2020-07-09;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;204,45;;;
2020-07-09;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;216,8;218,2;217,52;218;217,25;;104;264
2020-07-09;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;214,5;216;215,45;216;216;;53;114
2020-07-09;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;212,65;213,3;212,88;213,3;213,25;;46;733
2020-07-09;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,25;214,8;212,84;213,1;213,1;;251;1063
2020-07-09;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;212;214,05;212,95;213,9;212,95;;31;39
2020-07-09;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;214;214;214;214;213,95;;1;1
2020-07-09;BRIQ20;BRBMEFBRI2U3;FINANCIAL;;;;;16249;;;
2020-07-09;BRIV20;BRBMEFBRI2V1;FINANCIAL;;;;;16295;;;
2020-07-09;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3952,697;;;
2020-07-09;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3956,716;;;
2020-07-09;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3960,616;;;
2020-07-09;CANQ20;BRBMEFCAN0J1;FINANCIAL;1350,4;1357,8;1357,29;1357,8;1357,908;;6;346
2020-07-09;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1357,815;;;
2020-07-09;CANV20;BRBMEFCAN0L7;FINANCIAL;;;;;1357,712;;;
2020-07-09;CCMF21;BRBMEFCCP247;AGRIBUSINESS;51,24;51,41;51,29;51,37;51,76;;18;40
2020-07-09;CCMH21;BRBMEFCCP254;AGRIBUSINESS;50,49;50,88;50,53;50,5;50,99;;46;229
2020-07-09;CCMK21;BRBMEFCCP270;AGRIBUSINESS;48;48,8;48,54;48,8;48,55;;9;28
2020-07-09;CCMN20;BRBMEFCCP1X6;AGRIBUSINESS;50,25;51,2;50,78;51,2;51,16;;338;1243
2020-07-09;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;44,25;;;
2020-07-09;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;47,72;48,79;48,19;48,7;48,69;;1933;6117
2020-07-09;CCMU21;BRBMEFCCP262;AGRIBUSINESS;;;;;43,85;;;
2020-07-09;CCMX20;BRBMEFCCP239;AGRIBUSINESS;49,31;50,33;49,79;50,16;50,22;;446;1045
2020-07-09;CCROON20;BRCCRO370014;FINANCIAL;14,5;15,04;14,77;14,5;14,48;;96;67500
2020-07-09;CCROOQ20;BRCCRO380013;FINANCIAL;14,49;14,98;14,73;14,52;14,5;;26;16800
2020-07-09;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5712,429;;;
