RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-07-27;AFSQ20;BRBMEFAFS0J3;FINANCIAL;16433;16433;16433;16433;16460,9;;1;110
2020-07-27;AFSU20;BRBMEFAFS0K1;FINANCIAL;16460;16460;16460;16460;16513,8;;1;35
2020-07-27;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;16563;;;
2020-07-27;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;71,011;;;
2020-07-27;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;67,872;;;
2020-07-27;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;64,817;;;
2020-07-27;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;72717,4;;;
2020-07-27;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76153,5;;;
2020-07-27;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;79812,1;;;
2020-07-27;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3687,472;;;
2020-07-27;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3691,44;;;
2020-07-27;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3694,946;;;
2020-07-27;AUSQ20;BRBMEFAUS0J4;FINANCIAL;713,5;714,4;714,13;714,2;714,113;;7;176
2020-07-27;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;714,193;;;
2020-07-27;AUSV20;BRBMEFAUS0L0;FINANCIAL;;;;;714,252;;;
2020-07-27;B3SAOQ20;BRB3SA380014;FINANCIAL;65,43;66,9;66,27;66,15;66,31;;73;24300
2020-07-27;B3SAOU20;BRB3SA390013;FINANCIAL;66,16;67,01;66,55;66,3;66,42;;20;5700
2020-07-27;BGIF21;BRBMEFBGI5R5;AGRIBUSINESS;;;;;216,7;;;
2020-07-27;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;;;;;215,15;;;
2020-07-27;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;;;;;213,3;;;
2020-07-27;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;211,7;;;
2020-07-27;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;215,5;;;
2020-07-27;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;213;;;
2020-07-27;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;223,9;224,9;224,22;224,4;223,65;;31;57
2020-07-27;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;222,4;224;223,67;224;224;;52;172
2020-07-27;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;221,5;222,2;221,89;222,2;222,15;;25;73
2020-07-27;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;221,05;222,6;222,14;222,6;222,45;;398;885
2020-07-27;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;221,45;222,75;222,23;222,5;222,4;;93;145
2020-07-27;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;;;;;223,15;;;
