RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-06-24;AFSN20;BRBMEFAFS0I5;FINANCIAL;;;;;17401,1;;;
2020-06-24;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;17461,5;;;
2020-06-24;AFSU20;BRBMEFAFS0K1;FINANCIAL;;;;;17516,1;;;
2020-06-24;ARBN20;BRBMEFARB0I0;FINANCIAL;;;;;75,371;;;
2020-06-24;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;72,165;;;
2020-06-24;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;68,578;;;
2020-06-24;ARSN20;BRBMEFARS078;FINANCIAL;;;;;70594,9;;;
2020-06-24;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;73801,8;;;
2020-06-24;ARSU20;BRBMEFARS094;FINANCIAL;;;;;77728,8;;;
2020-06-24;AUDN20;BRBMEFAUD3D8;FINANCIAL;;;;;3654,456;;;
2020-06-24;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3658,201;;;
2020-06-24;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3661,485;;;
2020-06-24;AUSN20;BRBMEFAUS0I6;FINANCIAL;689,3;690,6;690,41;689,3;686,819;;3;76
2020-06-24;AUSQ20;BRBMEFAUS0J4;FINANCIAL;687;687;687;687;686,872;;1;50
2020-06-24;AUSU20;BRBMEFAUS0K2;FINANCIAL;;;;;686,892;;;
2020-06-24;B3SAON20;BRB3SA370015;FINANCIAL;51,91;53,68;52,86;53,02;52,73;;31;6700
2020-06-24;B3SAOQ20;BRB3SA380014;FINANCIAL;52,1;53,75;52,91;52,9;52,81;;4;800
2020-06-24;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;207;207;207;207;206,5;;1;5
2020-06-24;BGIM20;BRBMEFBGI5K0;AGRIBUSINESS;214,65;216;215,51;216;217;;103;337
2020-06-24;BGIN20;BRBMEFBGI5L8;AGRIBUSINESS;215,7;218,7;217,68;218;218;;160;441
2020-06-24;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;213;215;214,33;215;215,25;;34;99
2020-06-24;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;213;213,5;213,02;213;215;;7;43
2020-06-24;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;212,9;215,5;214,92;215,35;215,35;;372;840
2020-06-24;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;216;216;216;216;216,15;;5;30
2020-06-24;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;216;216;216;216;216,15;;1;10
