RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-08-03;AFSQ20;BRBMEFAFS0J3;FINANCIAL;;;;;17028,75;;;
2020-08-03;AFSU20;BRBMEFAFS0K1;FINANCIAL;17380;17380;17380;17380;17257,2;;3;136
2020-08-03;AFSV20;BRBMEFAFS0L9;FINANCIAL;;;;;17306,3;;;
2020-08-03;AFSX20;BRBMEFAFS0M7;FINANCIAL;;;;;17363,9;;;
2020-08-03;ARBQ20;BRBMEFARB0J8;FINANCIAL;;;;;71,948;;;
2020-08-03;ARBU20;BRBMEFARB0K6;FINANCIAL;;;;;69,658;;;
2020-08-03;ARBV20;BRBMEFARB0L4;FINANCIAL;;;;;66,584;;;
2020-08-03;ARBX20;BRBMEFARB0M2;FINANCIAL;;;;;63,049;;;
2020-08-03;ARSQ20;BRBMEFARS086;FINANCIAL;;;;;72319,9;;;
2020-08-03;ARSU20;BRBMEFARS094;FINANCIAL;;;;;76454,6;;;
2020-08-03;ARSV20;BRBMEFARS0A8;FINANCIAL;;;;;80060,3;;;
2020-08-03;ARSX20;BRBMEFARS0B6;FINANCIAL;;;;;84612,1;;;
2020-08-03;AUDQ20;BRBMEFAUD3E6;FINANCIAL;;;;;3731,547;;;
2020-08-03;AUDU20;BRBMEFAUD3F3;FINANCIAL;;;;;3792,838;;;
2020-08-03;AUDV20;BRBMEFAUD3G1;FINANCIAL;;;;;3796,77;;;
2020-08-03;AUDX20;BRBMEFAUD3H9;FINANCIAL;;;;;3799,765;;;
2020-08-03;AUSQ20;BRBMEFAUS0J4;FINANCIAL;;;;;717,15;;;
2020-08-03;AUSU20;BRBMEFAUS0K2;FINANCIAL;708,2;712,8;710,55;712,7;712,175;;12;586
2020-08-03;AUSV20;BRBMEFAUS0L0;FINANCIAL;712,5;712,5;712,5;712,5;712,236;;1;19
2020-08-03;AUSX20;BRBMEFAUS0M8;FINANCIAL;;;;;712,275;;;
2020-08-03;B3SAOQ20;BRB3SA380014;FINANCIAL;62,93;64,67;63,39;64,11;63,93;;84;31600
2020-08-03;B3SAOU20;BRB3SA390013;FINANCIAL;63,12;64,59;63,37;64,59;64,03;;32;13300
2020-08-03;BGIF21;BRBMEFBGI5R5;AGRIBUSINESS;;;;;216,7;;;
2020-08-03;BGIG21;BRBMEFBGI5S3;AGRIBUSINESS;;;;;215,15;;;
2020-08-03;BGIH21;BRBMEFBGI5T1;AGRIBUSINESS;;;;;213,3;;;
2020-08-03;BGIJ21;BRBMEFBGI5U9;AGRIBUSINESS;;;;;211,7;;;
2020-08-03;BGIK21;BRBMEFBGI5P9;AGRIBUSINESS;;;;;216,5;;;
2020-08-03;BGIM21;BRBMEFBGI5Q7;AGRIBUSINESS;;;;;213;;;
2020-08-03;BGIQ20;BRBMEFBGI5J2;AGRIBUSINESS;225,55;227,4;226,84;226,7;226,7;;186;310
2020-08-03;BGIU20;BRBMEFBGI5M6;AGRIBUSINESS;223,25;224,15;224;224,15;224,8;;24;125
2020-08-03;BGIV20;BRBMEFBGI5F0;AGRIBUSINESS;223,4;224,5;224,07;224,4;224,25;;252;449
2020-08-03;BGIX20;BRBMEFBGI5N4;AGRIBUSINESS;223,5;224,5;224,13;224,5;223,5;;28;72
2020-08-03;BGIZ20;BRBMEFBGI5O2;AGRIBUSINESS;223,5;224;223,62;224;225,05;;2;4
2020-08-03;BRIQ20;BRBMEFBRI2U3;FINANCIAL;;;;;16892;;;
2020-08-03;BRIV20;BRBMEFBRI2V1;FINANCIAL;16820;16841;16821;16820;16853;;3;105
2020-08-03;BRIZ20;BRBMEFBRI2W9;FINANCIAL;;;;;16894;;;
2020-08-03;CADQ20;BRBMEFCAD3D0;FINANCIAL;;;;;3884,509;;;
2020-08-03;CADU20;BRBMEFCAD3E8;FINANCIAL;;;;;3978,238;;;
2020-08-03;CADV20;BRBMEFCAD3F5;FINANCIAL;;;;;3982,36;;;
2020-08-03;CADX20;BRBMEFCAD3G3;FINANCIAL;;;;;3985,554;;;
2020-08-03;CANQ20;BRBMEFCAN0J1;FINANCIAL;;;;;1339,5;;;
2020-08-03;CANU20;BRBMEFCAN0K9;FINANCIAL;;;;;1338,711;;;
2020-08-03;CANV20;BRBMEFCAN0L7;FINANCIAL;1338,2;1338,2;1338,2;1338,2;1338,597;;1;26
2020-08-03;CANX20;BRBMEFCAN0M5;FINANCIAL;;;;;1338,506;;;
2020-08-03;CCMF21;BRBMEFCCP247;AGRIBUSINESS;52,92;54,01;53,74;53,95;54,24;;143;421
2020-08-03;CCMH21;BRBMEFCCP254;AGRIBUSINESS;53,19;54,09;53,4;54,04;54,24;;35;68
2020-08-03;CCMK21;BRBMEFCCP270;AGRIBUSINESS;50,6;50,75;50,7;50,75;51,35;;3;3
2020-08-03;CCMN21;BRBMEFCCP288;AGRIBUSINESS;;;;;45;;;
2020-08-03;CCMU20;BRBMEFCCP1Y4;AGRIBUSINESS;50,8;53,05;52,44;52,8;52,76;;2950;6799
2020-08-03;CCMU21;BRBMEFCCP262;AGRIBUSINESS;46,5;46,5;46,5;46,5;46;;1;1
2020-08-03;CCMX20;BRBMEFCCP239;AGRIBUSINESS;51,6;53,92;53,31;53,7;53,54;;759;2118
2020-08-03;CCMX21;BRBMEFCCP296;AGRIBUSINESS;;;;;45,5;;;
2020-08-03;CCROOQ20;BRCCRO380013;FINANCIAL;14,61;15,04;14,89;14,61;14,59;;87;37300
2020-08-03;CCROOU20;BRCCRO390012;FINANCIAL;14,74;15,04;14,93;14,74;14,61;;10;7000
2020-08-03;CHFQ20;BRBMEFCHF2Z6;FINANCIAL;;;;;5719,798;;;
2020-08-03;CHFU20;BRBMEFCHF304;FINANCIAL;;;;;5808,388;;;
2020-08-03;CHFV20;BRBMEFCHF312;FINANCIAL;;;;;5818,986;;;
2020-08-03;CHFX20;BRBMEFCHF320;FINANCIAL;;;;;5828,349;;;
2020-08-03;CHLQ20;BRBMEFCHL0J6;FINANCIAL;;;;;757060;;;
2020-08-03;CHLU20;BRBMEFCHL0K4;FINANCIAL;;;;;761398,3;;;
2020-08-03;CHLV20;BRBMEFCHL0L2;FINANCIAL;;;;;761181;;;
2020-08-03;CHLX20;BRBMEFCHL0M0;FINANCIAL;;;;;761110;;;
2020-08-03;CIELOQ20;BRCIEL380015;FINANCIAL;5,19;5,52;5,32;5,43;5,4;;10;26100
2020-08-03;CIELOU20;BRCIEL390014;FINANCIAL;5,25;5,55;5,44;5,44;5,41;;12;31000
2020-08-03;CLPQ20;BRBMEFCLP2Z8;FINANCIAL;;;;;6874,579;;;
