RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-24;AALR3;BRAALRACNOR6;AALR;1417090;10,9444426;1;15509260,29
2020-07-24;AAPL34;BRAAPLBDR004;AAPL;20;208,53;1;4170,6
2020-07-24;ABCB4;BRABCBACNPR4;ABCB;2469530;14,4753123;1;35747218,22
2020-07-24;ABEV3;BRABEVACNOR1;ABEV;115730612;14,0679758;1;1628095455,29
2020-07-24;ADHM3;BRADHMACNOR9;ADHM;100;2,41;1;241
2020-07-24;AGRO3;BRAGROACNOR7;AGRO;368423;21,4173528;1;7890645,39
2020-07-24;ALPA3;BRALPAACNOR0;ALPA;337;25,0883679;1;8454,78
2020-07-24;ALPA4;BRALPAACNPR7;ALPA;3099552;29,0107964;1;89920472,19
2020-07-24;ALPK3;BRALPKACNOR9;ALPK;7349;9,606888;1;70601,02
2020-07-24;ALSO3;BRALSOACNOR5;ALSO;4427700;29,0924437;1;128812613,04
2020-07-24;ALUP11;BRALUPCDAM15;ALUP;2809104;23,9602486;1;67306830,4
2020-07-24;ALUP3;BRALUPACNOR8;ALUP;4000;9,7395;1;38958
2020-07-24;ALUP4;BRALUPACNPR5;ALUP;810;7,1376913;1;5781,53
2020-07-24;AMAR3;BRAMARACNOR4;AMAR;7962356;8,2156417;1;65415864,08
2020-07-24;AMBP3;BRAMBPACNOR6;AMBP;48283;30,23702;1;1459934,04
2020-07-24;AMZO34;BRAMZOBDR002;AMZO;2;7921,58;1;15843,16
2020-07-24;ANIM3;BRANIMACNOR6;ANIM;2820117;25,3511204;1;71493125,76
2020-07-24;APER3;BRAPERACNOR9;APER;65605;32,5076335;1;2132663,3
2020-07-24;ARZZ3;BRARZZACNOR3;ARZZ;3336058;51,0424534;1;170280585,33
2020-07-24;ATMP3;BRATMPACNOR8;ATMP;57;4,9214035;1;280,52
2020-07-24;ATOM3;BRATOMACNOR1;ATOM;10859;2,8276775;1;30705,75
2020-07-24;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-24;AZEV4;BRAZEVACNPR7;AZEV;1645;4,5643282;1;7508,32
2020-07-24;AZUL4;BRAZULACNPR4;AZUL;21208603;21,6423032;1;459003018,45
2020-07-24;B3SA3;BRB3SAACNOR6;B3SA;17126378;58,9056599;1;1008840598,55
2020-07-24;BAHI3;BRBAHIACNOR1;BAHI;101;88;1;8888
2020-07-24;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-07-24;BAZA3;BRBAZAACNOR0;BAZA;13;35,92;1;466,96
2020-07-24;BBAS3;BRBBASACNOR3;BBAS;19056315;32,7040008;1;623217741,65
2020-07-24;BBDC3;BRBBDCACNOR1;BBDC;11026247;19,6394959;1;216549933,829133
2020-07-24;BBDC4;BRBBDCACNPR8;BBDC;160585645;21,9956584;1;3532186995,34464
2020-07-24;BBRK3;BRBBRKACNOR4;BBRK;898064;2,5207071;1;2263756,31
2020-07-24;BBSD11;BRBBSDCTF000;BBSD;60;80,4;1;4824
2020-07-24;BBSE3;BRBBSEACNOR5;BBSE;14324597;27,9828606;1;400843201,08
2020-07-24;BCSA34;BRBCSABDR005;BCSA;14;13,13;1;183,82
2020-07-24;BEEF3;BRBEEFACNOR6;BEEF;12916235;13,6514635;1;176325511,24
2020-07-24;BEES3;BRBEESACNOR9;BEES;1584;6,0221969;1;9539,16
2020-07-24;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-07-24;BIDI11;BRBIDICDAXX3;BIDI;3579287;46,0913863;1;164974299,8
2020-07-24;BIDI3;BRBIDIACNOR3;BIDI;47964;14,2669331;1;684299,18
2020-07-24;BIDI4;BRBIDIACNPR0;BIDI;3395226;15,4422896;1;52430063,24
2020-07-24;BIOM3;BRBIOMACNOR2;BIOM;14097;17,592897;1;248007,07
2020-07-24;BKBR3;BRBKBRACNOR4;BKBR;8249727;11,3668373;1;93773304,68
2020-07-24;BMEB4;BRBMEBACNPR5;BMEB;200;14,4088;1;2881,76
2020-07-24;BMGB4;BRBMGBACNPR0;BMGB;1781143;5,3361353;1;9504420,06
2020-07-24;BMIN4;BRBMINACNPR1;BMIN;301;18,6438538;1;5611,8
2020-07-24;BOBR4;BRBOBRACNPR3;BOBR;65464;2,2630386;1;148147,56
2020-07-24;BOVA11;BRBOVACTF003;BOVA;79412955;95,8987999;1;7615607087,91
2020-07-24;BOVB11;BRBOVBCTF001;BOVB;31090;101,3012351;1;3149455,4
2020-07-24;BOVV11;BRBOVVCTF009;BOVV;25637386;99,6004281;1;2553494621,01
2020-07-24;BPAC11;BRBPACUNT006;BPAC;2749990;83,7493076;1;230309758,51
2020-07-24;BPAC3;BRBPACACNOR7;BPAC;4423;68,72;1;303948,56
2020-07-24;BPAC5;BRBPACACNPA0;BPAC;1261;21,7566137;1;27435,09
2020-07-24;BPAN4;BRBPANACNPR1;BPAN;11833370;8,7141175;1;103117377,5
2020-07-24;BRAP3;BRBRAPACNOR5;BRAP;9883;34,7872892;1;343802,78
2020-07-24;BRAP4;BRBRAPACNPR2;BRAP;7742850;38,7992219;1;300416555,29
2020-07-24;BRAX11;BRBRAXCTF002;BRAX;30420;75,9740844;1;2311131,65
2020-07-24;BRDT3;BRBRDTACNOR1;BRDT;6516223;21,7237274;1;141556652,73
2020-07-24;BRFS3;BRBRFSACNOR8;BRFS;26013193;20,8622067;1;542692610,33
2020-07-24;BRGE6;BRBRGEACNPB7;BRGE;6;44,99;1;269,94
2020-07-24;BRKM3;BRBRKMACNOR1;BRKM;2000;24,749;1;49498
2020-07-24;BRKM5;BRBRKMACNPA4;BRKM;22206680;24,4302512;1;542514772,64
2020-07-24;BRML3;BRBRMLACNOR9;BRML;76961922;10,9754396;1;844690933,82
2020-07-24;BRPR3;BRBRPRACNOR9;BRPR;11329163;9,2221888;1;104479680,61
2020-07-24;BRSR3;BRBRSRACNOR3;BRSR;1007;16,3576166;1;16472,12
2020-07-24;BRSR6;BRBRSRACNPB4;BRSR;4267126;14,5566637;1;62115118,21
2020-07-24;BSEV3;BRBSEVACNOR3;BSEV;36926;3,6576303;1;135061,66
2020-07-24;BTOW3;BRBTOWACNOR8;BTOW;5591238;114,1120194;1;638027459,16
2020-07-24;CAMB3;BRCAMBACNOR4;CAMB;186134;4,7165978;1;877919,23
2020-07-24;CAML3;BRCAMLACNOR3;CAML;5145461;11,3303068;1;58299651,94
2020-07-24;CARD3;BRCARDACNOR9;CARD;276442;12,8780598;1;3560036,63
2020-07-24;CCPR3;BRCCPRACNOR9;CCPR;211831;15,6606677;1;3317414,91
2020-07-24;CCRO3;BRCCROACNOR2;CCRO;34573320;14,6355283;1;505998804,23
2020-07-24;CEAB3;BRCEABACNOR1;CEAB;2738694;10,5956021;1;29018112,17
2020-07-24;CESP3;BRCESPACNOR3;CESP;12322;32,9295471;1;405757,88
2020-07-24;CESP6;BRCESPACNPB4;CESP;2928164;28,2693351;1;82777249,63
2020-07-24;CGAS5;BRCGASACNPA3;CGAS;8840;179,495147;1;1586737,1
2020-07-24;CGRA3;BRCGRAACNOR2;CGRA;500;25,51;1;12755
2020-07-24;CGRA4;BRCGRAACNPR9;CGRA;8100;26,7501234;1;216676
2020-07-24;CIEL3;BRCIELACNOR3;CIEL;89293563;5,0481972;1;450771517,71
2020-07-24;CLSC4;BRCLSCACNPR3;CLSC;829;57,8891556;1;47990,11
2020-07-24;CMCS34;BRCMCSBDR008;CMCS;80;226,97875;1;18158,3
2020-07-24;CMIG3;BRCMIGACNOR6;CMIG;2200569;12,002146;1;26411550,59
2020-07-24;CMIG4;BRCMIGACNPR3;CMIG;50741860;11,2828713;1;572513879,11
2020-07-24;CNTO3;BRCNTOACNOR5;CNTO;4176402;32,3484876;1;135100288,41
2020-07-24;COCE5;BRCOCEACNPA3;COCE;27623;60,1015881;1;1660186,17
2020-07-24;COGN3;BRCOGNACNOR2;COGN;174639789;8,2723468;1;1444680900,43
2020-07-24;CPFE3;BRCPFEACNOR0;CPFE;6501489;30,9920183;1;201494266,3
2020-07-24;CPLE3;BRCPLEACNOR8;CPLE;257668;61,0251354;1;15724224,6
2020-07-24;CPLE6;BRCPLEACNPB9;CPLE;4950199;61,420646;1;304044420,8
2020-07-24;CRFB3;BRCRFBACNOR2;CRFB;11643240;20,1290479;1;234367336,37
2020-07-24;CRIV4;BRCRIVACNPR1;CRIV;6;6,5;1;39
2020-07-24;CRPG5;BRCRPGACNPA3;CRPG;6193;22,5651671;1;139746,08
2020-07-24;CSAN3;BRCSANACNOR6;CSAN;9918376;76,1723361;1;755505871,22
2020-07-24;CSMG3;BRCSMGACNOR5;CSMG;4360072;57,8297242;1;252141761,31
2020-07-24;CSNA3;BRCSNAACNOR6;CSNA;32725959;11,4112022;1;373442538,58
2020-07-24;CTKA3;BRCTKAACNOR0;CTKA;1;15,54;1;15,54
2020-07-24;CTKA4;BRCTKAACNPR7;CTKA;24;11,75;1;282
2020-07-24;CTNM4;BRCTNMACNPR6;CTNM;14153;6,2685889;1;88719,34
2020-07-24;CTSA3;BRCTSAACNOR3;CTSA;7008;3,4794121;1;24383,72
2020-07-24;CTSA4;BRCTSAACNPR0;CTSA;1473;2,9870604;1;4399,94
2020-07-24;CVCB3;BRCVCBACNOR1;CVCB;19394144;21,6511476;1;419905475,1
2020-07-24;CYRE3;BRCYREACNOR7;CYRE;19932482;25,185908;1;502017659,24
2020-07-24;DIRR3;BRDIRRACNOR0;DIRR;5866937;15,2949122;1;89734286,88
2020-07-24;DIVO11;BRDIVOCTF002;DIVO;3395;58,086212;1;197202,69
2020-07-24;DMMO3;BRDMMOACNOR0;DMMO;1220494;1,5471268;1;1888259,07
2020-07-24;DOHL4;BRDOHLACNPR9;DOHL;82;5,99;1;491,18
2020-07-24;DTEX3;BRDTEXACNOR3;DTEX;8790420;13,9240104;1;122397899,98
2020-07-24;EALT4;BREALTACNPR1;EALT;100;4,52;1;452
2020-07-24;ECOO11;BRECOOCTF008;ECOO;20;100,4;1;2008
2020-07-24;ECOR3;BRECORACNOR8;ECOR;17940295;13,6898862;1;245600598,63
2020-07-24;EGIE3;BREGIEACNOR9;EGIE;11604170;43,0597603;1;499672778,94
2020-07-24;ELET3;BRELETACNOR6;ELET;18885340;33,3533915;1;629890140,04
2020-07-24;ELET6;BRELETACNPB7;ELET;13753604;35,9301553;1;494169127,8
2020-07-24;EMAE4;BREMAEACNPR1;EMAE;966;30,0095652;1;28989,24
2020-07-24;EMBR3;BREMBRACNOR4;EMBR;21747824;8,362189;1;181859415,38
