RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-29;AALR3;BRAALRACNOR6;AALR;1644923;11,1538221;1;18347178,63
2020-06-29;ABCB4;BRABCBACNPR4;ABCB;2500606;14,337441;1;35852291,15
2020-06-29;ABEV3;BRABEVACNOR1;ABEV;122550199;13,2126199;1;1619209205,48
2020-06-29;ADHM3;BRADHMACNOR9;ADHM;376;2,5657978;1;964,74
2020-06-29;AFLT3;BRAFLTACNOR1;AFLT;7;12,05;1;84,35
2020-06-29;AGRO3;BRAGROACNOR7;AGRO;491684;19,304104;1;9491519,08
2020-06-29;ALPA3;BRALPAACNOR0;ALPA;250;24,04;1;6010
2020-06-29;ALPA4;BRALPAACNPR7;ALPA;4010504;28,2563467;1;113322191,49
2020-06-29;ALPK3;BRALPKACNOR9;ALPK;1882;9,6226567;1;18109,84
2020-06-29;ALSO3;BRALSOACNOR5;ALSO;3612157;27,8872781;1;100733227,16
2020-06-29;ALUP11;BRALUPCDAM15;ALUP;2494841;24,0954958;1;60114430,95
2020-06-29;ALUP3;BRALUPACNOR8;ALUP;4625;9,7249232;1;44977,77
2020-06-29;ALUP4;BRALUPACNPR5;ALUP;443;7,2294582;1;3202,65
2020-06-29;AMAR3;BRAMARACNOR4;AMAR;7703284;7,8470578;1;60448115,08
2020-06-29;ANIM3;BRANIMACNOR6;ANIM;2544398;24,5106619;1;62364879,16
2020-06-29;APER3;BRAPERACNOR9;APER;59741;21,2169049;1;1267519,12
2020-06-29;ARZZ3;BRARZZACNOR3;ARZZ;1578842;45,1445593;1;71276126,32
2020-06-29;ATMP3;BRATMPACNOR8;ATMP;57;5,0289473;1;286,65
2020-06-29;ATOM3;BRATOMACNOR1;ATOM;13944;1,790555;1;24967,5
2020-06-29;AZEV3;BRAZEVACNOR0;AZEV;200;12,31;1;2462
2020-06-29;AZEV4;BRAZEVACNPR7;AZEV;15992;5,614304;1;89783,95
2020-06-29;AZUL4;BRAZULACNPR4;AZUL;24857713;21,3857832;1;531601662,18
2020-06-29;B3SA3;BRB3SAACNOR6;B3SA;20238452;48,3836464;1;979210105,51
2020-06-29;BAHI3;BRBAHIACNOR1;BAHI;201;89,2885572;1;17947
2020-06-29;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-29;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-06-29;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-29;BBAS3;BRBBASACNOR3;BBAS;22761709;31,7393203;1;722441174,07
2020-06-29;BBDC3;BRBBDCACNOR1;BBDC;10829557;19,1065747;1;206915739,964739
2020-06-29;BBDC4;BRBBDCACNPR8;BBDC;113672065;21,19763;1;2409578385,03881
2020-06-29;BBRK3;BRBBRKACNOR4;BBRK;296353;2,5354657;1;751392,89
2020-06-29;BBSD11;BRBBSDCTF000;BBSD;161;74,1406211;1;11936,64
2020-06-29;BBSE3;BRBBSEACNOR5;BBSE;18123480;27,9908419;1;507291464,9
2020-06-29;BEEF3;BRBEEFACNOR6;BEEF;9389603;12,9222529;1;121334824,99
2020-06-29;BEES3;BRBEESACNOR9;BEES;1897;6,0401265;1;11458,12
