RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-10;AALR3;BRAALRACNOR6;AALR;1373816;11,7982652;1;16208645,58
2020-06-10;AAPL34;BRAAPLBDR004;AAPL;487;177,66;1;86520,42
2020-06-10;ABCB4;BRABCBACNPR4;ABCB;2550080;13,4608988;1;34326368,99
2020-06-10;ABEV3;BRABEVACNOR1;ABEV;158948606;12,5425403;1;1993619304,61
2020-06-10;ADHM3;BRADHMACNOR9;ADHM;236;2,54;1;599,44
2020-06-10;AFLT3;BRAFLTACNOR1;AFLT;3;8,93;1;26,79
2020-06-10;AGRO3;BRAGROACNOR7;AGRO;310516;19,1810508;1;5956023,18
2020-06-10;ALPA3;BRALPAACNOR0;ALPA;286;20,9002797;1;5977,48
2020-06-10;ALPA4;BRALPAACNPR7;ALPA;3022004;25,7840682;1;77919557,51
2020-06-10;ALPK3;BRALPKACNOR9;ALPK;7907;9,8594574;1;77958,73
2020-06-10;ALSO3;BRALSOACNOR5;ALSO;4035218;25,3853392;1;102435377,71
2020-06-10;ALUP11;BRALUPCDAM15;ALUP;3815390;23,6972085;1;90414092,65
2020-06-10;ALUP3;BRALUPACNOR8;ALUP;3187;9,7816316;1;31174,06
2020-06-10;ALUP4;BRALUPACNPR5;ALUP;397;7,3631486;1;2923,17
2020-06-10;AMAR3;BRAMARACNOR4;AMAR;11935146;6,9770576;1;83272201,92
2020-06-10;ANIM3;BRANIMACNOR6;ANIM;2241241;21,2426567;1;47609913,32
2020-06-10;APER3;BRAPERACNOR9;APER;67572;20,2696208;1;1369658,82
2020-06-10;ARZZ3;BRARZZACNOR3;ARZZ;1142029;42,8177954;1;48899164,1
2020-06-10;ATMP3;BRATMPACNOR8;ATMP;97;5,2130927;1;505,67
2020-06-10;ATOM3;BRATOMACNOR1;ATOM;3411;1,7447141;1;5951,22
2020-06-10;AZEV3;BRAZEVACNOR0;AZEV;174;15,14;1;2634,36
2020-06-10;AZEV4;BRAZEVACNPR7;AZEV;2311;5,1373561;1;11872,43
2020-06-10;AZUL4;BRAZULACNPR4;AZUL;11361950;18,9310085;1;215093172,31
2020-06-10;B3SA3;BRB3SAACNOR6;B3SA;23734451;43,3661401;1;1029271529,07
2020-06-10;BAHI3;BRBAHIACNOR1;BAHI;201;70,6865671;1;14208
2020-06-10;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-10;BAUH4;BRBAUHACNPR3;BAUH;1;87,98;1;87,98
2020-06-10;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-10;BBAS3;BRBBASACNOR3;BBAS;34221494;31,5503212;1;1079699129,18
2020-06-10;BBDC3;BRBBDCACNOR1;BBDC;12269691;18,2059979;1;223381969,189113
2020-06-10;BBDC4;BRBBDCACNPR8;BBDC;115729835;20,1234087;1;2328878769,31393
2020-06-10;BBRK3;BRBBRKACNOR4;BBRK;276785;2,5346315;1;701547,98
2020-06-10;BBSD11;BRBBSDCTF000;BBSD;131;70,6512213;1;9255,31
2020-06-10;BBSE3;BRBBSEACNOR5;BBSE;18383629;25,478811;1;468393010,06
2020-06-10;BEEF3;BRBEEFACNOR6;BEEF;9840536;12,8903533;1;126847985,88
2020-06-10;BEES3;BRBEESACNOR9;BEES;4188;6,0201814;1;25212,52
2020-06-10;BEES4;BRBEESACNPR6;BEES;87;6,08;1;528,96
2020-06-10;BERK34;BRBERKBDR002;BERK;304;987,07;1;300069,28
2020-06-10;BGIP4;BRBGIPACNPR8;BGIP;13;23,42;1;304,46
2020-06-10;BIDI11;BRBIDICDAXX3;BIDI;2334608;32,6861261;1;76309291,56
2020-06-10;BIDI3;BRBIDIACNOR3;BIDI;91970;9,4485237;1;868980,73
2020-06-10;BIDI4;BRBIDIACNPR0;BIDI;4223453;10,2854453;1;43440094,91
2020-06-10;BIOM3;BRBIOMACNOR2;BIOM;6958;20,2112101;1;140629,6
2020-06-10;BKBR3;BRBKBRACNOR4;BKBR;12276374;10,8571402;1;133286314,59
2020-06-10;BKNG34;BRBKNGBDR006;BKNG;25;323,04;1;8076
2020-06-10;BMEB3;BRBMEBACNOR8;BMEB;5;12,6;1;63
2020-06-10;BMEB4;BRBMEBACNPR5;BMEB;205;12,946439;1;2654,02
2020-06-10;BMGB4;BRBMGBACNPR0;BMGB;1482566;4,3607134;1;6465045,49
2020-06-10;BMIN4;BRBMINACNPR1;BMIN;1;17,5;1;17,5
