RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-17;AALR3;BRAALRACNOR6;AALR;1905185;10,8604481;1;20691162,86
2020-07-17;AAPL34;BRAAPLBDR004;AAPL;1500;203,24;1;304860
2020-07-17;ABCB4;BRABCBACNPR4;ABCB;2720689;14,4569164;1;39332773,63
2020-07-17;ABEV3;BRABEVACNOR1;ABEV;129622736;13,7842461;1;1786751697,8
2020-07-17;ABUD34;BRABUDBDR009;ABUD;400;291,87;1;116748
2020-07-17;ADHM3;BRADHMACNOR9;ADHM;100;2,41;1;241
2020-07-17;AGRO3;BRAGROACNOR7;AGRO;360745;21,1268485;1;7621404,99
2020-07-17;ALPA3;BRALPAACNOR0;ALPA;337;24,2723442;1;8179,78
2020-07-17;ALPA4;BRALPAACNPR7;ALPA;3356810;28,7211292;1;96411373,72
2020-07-17;ALPK3;BRALPKACNOR9;ALPK;7462;9,5757156;1;71453,99
2020-07-17;ALSO3;BRALSOACNOR5;ALSO;3281548;28,2668584;1;92759052,94
2020-07-17;ALUP11;BRALUPCDAM15;ALUP;2807392;23,9287748;1;67177450,97
2020-07-17;ALUP3;BRALUPACNOR8;ALUP;4000;9,70375;1;38815
2020-07-17;ALUP4;BRALUPACNPR5;ALUP;2667;7,2013123;1;19205,9
2020-07-17;AMAR3;BRAMARACNOR4;AMAR;8116530;8,1617569;1;66245145,36
2020-07-17;AMBP3;BRAMBPACNOR6;AMBP;16015;31,4886137;1;504290,15
2020-07-17;AMZO34;BRAMZOBDR002;AMZO;24;8013,9816666;1;192335,56
2020-07-17;ANIM3;BRANIMACNOR6;ANIM;2881219;24,7956951;1;71441827,86
2020-07-17;APER3;BRAPERACNOR9;APER;80330;32,1417453;1;2581946,4
2020-07-17;ARZZ3;BRARZZACNOR3;ARZZ;3389709;50,7153504;1;171910279,94
2020-07-17;ATMP3;BRATMPACNOR8;ATMP;57;4,9810526;1;283,92
2020-07-17;ATOM3;BRATOMACNOR1;ATOM;4150;2,1445566;1;8899,91
2020-07-17;ATTB34;BRATTBBDR007;ATTB;3796;158,59;1;602007,64
2020-07-17;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-17;AZEV3;BRAZEVACNOR0;AZEV;2386;13,7877451;1;32897,56
2020-07-17;AZEV4;BRAZEVACNPR7;AZEV;16491;5,0459687;1;83213,07
2020-07-17;AZUL4;BRAZULACNPR4;AZUL;17915717;21,4866833;1;384949338,36
2020-07-17;B3SA3;BRB3SAACNOR6;B3SA;20169704;53,2631339;1;1074301645,37
2020-07-17;BAHI3;BRBAHIACNOR1;BAHI;101;88;1;8888
2020-07-17;BALM4;BRBALMACNPR2;BALM;184;12;1;2208
2020-07-17;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-07-17;BAZA3;BRBAZAACNOR0;BAZA;13;35,92;1;466,96
2020-07-17;BBAS3;BRBBASACNOR3;BBAS;20547544;31,5548834;1;648375355,27
2020-07-17;BBDC3;BRBBDCACNOR1;BBDC;10396073;19,4147873;1;201837546,606725
2020-07-17;BBDC4;BRBBDCACNPR8;BBDC;146387329;21,7026407;1;3176991609,00088
2020-07-17;BBRK3;BRBBRKACNOR4;BBRK;759997;2,551037;1;1938780,51
2020-07-17;BBSD11;BRBBSDCTF000;BBSD;70;80,6857142;1;5648
2020-07-17;BBSE3;BRBBSEACNOR5;BBSE;15904496;27,8236694;1;442521439,62
2020-07-17;BCSA34;BRBCSABDR005;BCSA;47554;13,2100227;1;628189,42
2020-07-17;BEEF3;BRBEEFACNOR6;BEEF;11841202;13,1606219;1;155837583,53
2020-07-17;BEES3;BRBEESACNOR9;BEES;1720;6,0328139;1;10376,44
2020-07-17;BEES4;BRBEESACNPR6;BEES;1;6,22;1;6,22
2020-07-17;BERK34;BRBERKBDR002;BERK;2;1018,95;1;2037,9
2020-07-17;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-07-17;BIDI11;BRBIDICDAXX3;BIDI;3381654;41,0832522;1;138929344,15
2020-07-17;BIDI3;BRBIDIACNOR3;BIDI;42906;13,8552002;1;594471,22
2020-07-17;BIDI4;BRBIDIACNPR0;BIDI;3728817;13,2585567;1;49438731,77
2020-07-17;BIOM3;BRBIOMACNOR2;BIOM;16397;17,5846843;1;288336,07
2020-07-17;BKBR3;BRBKBRACNOR4;BKBR;10266510;11,3912024;1;116947893,56
2020-07-17;BMEB4;BRBMEBACNPR5;BMEB;300;14,4192;1;4325,76
2020-07-17;BMGB4;BRBMGBACNPR0;BMGB;1635720;5,3267639;1;8713094,38
2020-07-17;BMIN4;BRBMINACNPR1;BMIN;1;19,8;1;19,8
2020-07-17;BOBR4;BRBOBRACNPR3;BOBR;66180;1,8260494;1;120847,95
2020-07-17;BOVA11;BRBOVACTF003;BOVA;69546375;93,8037796;1;6523712834,66
2020-07-17;BOVB11;BRBOVBCTF001;BOVB;31049;100,8099326;1;3130047,6
2020-07-17;BOVV11;BRBOVVCTF009;BOVV;28655678;94,3263146;1;2702984498,22
2020-07-17;BPAC11;BRBPACUNT006;BPAC;3930778;78,7431817;1;309521966,41
2020-07-17;BPAC5;BRBPACACNPA0;BPAC;2461;21,7631409;1;53559,09
2020-07-17;BPAN4;BRBPANACNPR1;BPAN;11658628;8,1372045;1;94868640,74
2020-07-17;BRAP3;BRBRAPACNOR5;BRAP;11466;34,0466248;1;390378,6
2020-07-17;BRAP4;BRBRAPACNPR2;BRAP;6859515;36,4906994;1;250308500,32
2020-07-17;BRAX11;BRBRAXCTF002;BRAX;30420;75,9740844;1;2311131,65
2020-07-17;BRDT3;BRBRDTACNOR1;BRDT;8106609;21,0383333;1;170549542,27
2020-07-17;BRFS3;BRBRFSACNOR8;BRFS;28726949;20,7871679;1;597151912,99
2020-07-17;BRKM3;BRBRKMACNOR1;BRKM;3005;24,7118469;1;74259,1
2020-07-17;BRKM5;BRBRKMACNPA4;BRKM;24115374;24,4204761;1;588908914,41
2020-07-17;BRML3;BRBRMLACNOR9;BRML;66898565;10,772851;1;720688276,22
2020-07-17;BRPR3;BRBRPRACNOR9;BRPR;11135184;9,2331598;1;102812933,62
2020-07-17;BRSR3;BRBRSRACNOR3;BRSR;2700;16,4374074;1;44381
2020-07-17;BRSR6;BRBRSRACNPB4;BRSR;5249692;14,4174582;1;75687215,01
2020-07-17;BSEV3;BRBSEVACNOR3;BSEV;44352;3,6865636;1;163506,47
2020-07-17;BTOW3;BRBTOWACNOR8;BTOW;4214979;105,6250415;1;445207332,07
2020-07-17;BTTL3;BRBTTLACNOR0;BTTL;107;6,6641121;1;713,06
2020-07-17;CAMB3;BRCAMBACNOR4;CAMB;73731;4,7327909;1;348953,41
2020-07-17;CAML3;BRCAMLACNOR3;CAML;5261920;10,9995686;1;57878850,4
2020-07-17;CARD3;BRCARDACNOR9;CARD;262686;12,1115079;1;3181523,58
2020-07-17;CCPR3;BRCCPRACNOR9;CCPR;224950;15,6678696;1;3524487,27
2020-07-17;CCRO3;BRCCROACNOR2;CCRO;35980197;14,5513567;1;523560683,46
2020-07-17;CEAB3;BRCEABACNOR1;CEAB;2397331;10,6837617;1;25612513,25
2020-07-17;CESP3;BRCESPACNOR3;CESP;11585;32,8545722;1;380620,22
2020-07-17;CESP6;BRCESPACNPB4;CESP;2934604;28,1811189;1;82700424,48
2020-07-17;CGAS5;BRCGASACNPA3;CGAS;3740;181,9294385;1;680416,1
2020-07-17;CGRA3;BRCGRAACNOR2;CGRA;501;25,5118163;1;12781,42
2020-07-17;CGRA4;BRCGRAACNPR9;CGRA;7600;24,0047368;1;182436
2020-07-17;CIEL3;BRCIELACNOR3;CIEL;92055451;4,8805075;1;449277320,04
2020-07-17;CLSC4;BRCLSCACNPR3;CLSC;846;58,9532033;1;49874,41
2020-07-17;CMCS34;BRCMCSBDR008;CMCS;30;219,34;1;6580,2
2020-07-17;CMIG3;BRCMIGACNOR6;CMIG;4542000;11,653089;1;52928330,3
2020-07-17;CMIG4;BRCMIGACNPR3;CMIG;49456256;11,1182924;1;549869116,27
2020-07-17;CNTO3;BRCNTOACNOR5;CNTO;4123076;32,4370195;1;133740296,72
2020-07-17;COCE5;BRCOCEACNPA3;COCE;24550;57,7660081;1;1418155,5
2020-07-17;COGN3;BRCOGNACNOR2;COGN;139516867;7,4224319;1;1035554445,03
2020-07-17;CPFE3;BRCPFEACNOR0;CPFE;6304258;31,0310033;1;195627451,18
2020-07-17;CPLE3;BRCPLEACNOR8;CPLE;241563;58,7343325;1;14188041,57
2020-07-17;CPLE6;BRCPLEACNPB9;CPLE;4874421;61,2488912;1;298552881,77
2020-07-17;CRFB3;BRCRFBACNOR2;CRFB;11353883;19,8828618;1;225747687,6
2020-07-17;CRIV4;BRCRIVACNPR1;CRIV;6;6,5;1;39
2020-07-17;CRPG5;BRCRPGACNPA3;CRPG;5893;22,1973663;1;130809,08
2020-07-17;CSAN3;BRCSANACNOR6;CSAN;10134748;73,9016284;1;748974380,63
2020-07-17;CSCO34;BRCSCOBDR004;CSCO;880;250,4;1;220352
2020-07-17;CSMG3;BRCSMGACNOR5;CSMG;4822350;58,0620765;1;279995654,69
2020-07-17;CSNA3;BRCSNAACNOR6;CSNA;32099194;11,2149327;1;359990300,89
2020-07-17;CTKA3;BRCTKAACNOR0;CTKA;1;15,54;1;15,54
2020-07-17;CTKA4;BRCTKAACNPR7;CTKA;24;11,75;1;282
2020-07-17;CTNM4;BRCTNMACNPR6;CTNM;12200;6,264918;1;76432
2020-07-17;CTSA3;BRCTSAACNOR3;CTSA;3334;3,479988;1;11602,28
2020-07-17;CTSA4;BRCTSAACNPR0;CTSA;4973;3,2506133;1;16165,3
2020-07-17;CVCB3;BRCVCBACNOR1;CVCB;19020120;21,0763407;1;400874530,58
2020-07-17;CYRE3;BRCYREACNOR7;CYRE;21889936;24,1101249;1;527769091,16
2020-07-17;DIRR3;BRDIRRACNOR0;DIRR;7114051;13,9871356;1;99505196,71
2020-07-17;DIVO11;BRDIVOCTF002;DIVO;7146;57,2295312;1;408962,23
2020-07-17;DMMO3;BRDMMOACNOR0;DMMO;1562896;1,5153223;1;2368291,23
2020-07-17;DOHL4;BRDOHLACNPR9;DOHL;82;5,99;1;491,18
2020-07-17;DTEX3;BRDTEXACNOR3;DTEX;8614489;13,2200547;1;113884016,46
2020-07-17;ECOO11;BRECOOCTF008;ECOO;180;103,8816666;1;18698,7
2020-07-17;ECOR3;BRECORACNOR8;ECOR;12790643;13,4571919;1;172126137,48
2020-07-17;EGIE3;BREGIEACNOR9;EGIE;14805415;42,8408079;1;634275941,36
2020-07-17;ELET3;BRELETACNOR6;ELET;18952491;32,2758243;1;611707270,85
2020-07-17;ELET6;BRELETACNPB7;ELET;15024613;34,4515463;1;517621151,14
2020-07-17;EMAE4;BREMAEACNPR1;EMAE;966;30,0095652;1;28989,24
2020-07-17;EMBR3;BREMBRACNOR4;EMBR;21534109;8,4203926;1;181325652,78
2020-07-17;ENAT3;BRENATACNOR0;ENAT;2716240;10,6501541;1;28928374,58
2020-07-17;ENBR3;BRENBRACNOR2;ENBR;20296726;17,6328385;1;357888893,31
2020-07-17;ENEV3;BRENEVACNOR8;ENEV;4350000;44,9365767;1;195474108,93
2020-07-17;ENGI11;BRENGICDAM16;ENGI;5896602;46,8525852;1;276271047,73
2020-07-17;ENGI3;BRENGIACNOR0;ENGI;213;12,1554929;1;2589,12
2020-07-17;ENGI4;BRENGIACNPR7;ENGI;33;8,86;1;292,38
2020-07-17;EQPA3;BREQPAACNOR1;EQPA;4654;3,347645;1;15579,94
2020-07-17;EQPA5;BREQPAACNPA4;EQPA;300;6,7;1;2010
2020-07-17;EQTL3;BREQTLACNOR0;EQTL;11729049;22,0619283;1;258765438,67
2020-07-17;ESTR4;BRESTRACNPR0;ESTR;9;34,99;1;314,91
2020-07-17;ETER3;BRETERACNOR3;ETER;457305;3,9828212;1;1821364,09
2020-07-17;EUCA4;BREUCAACNPR8;EUCA;43378;4,84013;1;209955,16
2020-07-17;EVEN3;BREVENACNOR8;EVEN;12459023;12,220168;1;152251354,3
2020-07-17;EZTC3;BREZTCACNOR0;EZTC;9219726;41,0678807;1;378634607,73
2020-07-17;FBOK34;BRFBOKBDR006;FBOK;30;636,7333333;1;19102
2020-07-17;FESA3;BRFESAACNOR8;FESA;59;26,2969491;1;1551,52
2020-07-17;FESA4;BRFESAACNPR5;FESA;693157;18,4746238;1;12805814,84
2020-07-17;FHER3;BRFHERACNOR5;FHER;208291;3,0451937;1;634286,45
2020-07-17;FIND11;BRFINDCTF007;FIND;3602;99,1690977;1;357207,09
2020-07-17;FLRY3;BRFLRYACNOR5;FLRY;18003388;25,0693347;1;451332959,8
2020-07-17;FRAS3;BRFRASACNOR0;FRAS;46483;5,3992967;1;250975,51
2020-07-17;FRIO3;BRFRIOACNOR2;FRIO;53;115,66;1;6129,98
2020-07-17;GBIO33;BRGBIOBDR008;GBIO;100342;9,9042107;1;993808,32
2020-07-17;GEPA3;BRGEPAACNOR2;GEPA;59;42,14;1;2486,26
2020-07-17;GEPA4;BRGEPAACNPR9;GEPA;100;45,61;1;4561
2020-07-17;GFSA3;BRGFSAACNOR3;GFSA;8244641;5,919283;1;48802363,71
2020-07-17;GGBR3;BRGGBRACNOR1;GGBR;274385;12,3280377;1;3382628,64
2020-07-17;GGBR4;BRGGBRACNPR8;GGBR;43310661;15,5049602;1;671530076,31
2020-07-17;GNDI3;BRGNDIACNOR2;GNDI;4236899;61,9031549;1;262277415,1
2020-07-17;GOAU3;BRGOAUACNOR1;GOAU;82279;5,8766183;1;483522,28
2020-07-17;GOAU4;BRGOAUACNPR8;GOAU;38177670;6,9490955;1;265300276,92
2020-07-17;GOGL34;BRGOGLBDR001;GOGL;120;321,7;1;38604
2020-07-17;GOLL4;BRGOLLACNPR4;GOLL;11837962;20,1576065;1;238624980,07
2020-07-17;GOVE11;BRGOVECTF004;GOVE;171;43,7535087;1;7481,85
2020-07-17;GPCP3;BRGPCPACNOR4;GPCP;41;33,98;1;1393,18
2020-07-17;GPIV33;BRGPIVBDR003;GPIV;52732;4,890669;1;257894,76
2020-07-17;GRND3;BRGRNDACNOR3;GRND;7596210;7,6450335;1;58073280,09
2020-07-17;GSHP3;BRGSHPACNOR7;GSHP;3140;51,0091496;1;160168,73
2020-07-17;GUAR3;BRGUARACNOR4;GUAR;4274096;17,5015405;1;74803264,43
2020-07-17;HAGA4;BRHAGAACNPR4;HAGA;25434;2,1313163;1;54207,9
2020-07-17;HAPV3;BRHAPVACNOR4;HAPV;6217708;59,0166627;1;366948376,23
2020-07-17;HBOR3;BRHBORACNOR3;HBOR;17549410;2,8829644;1;50594324,95
2020-07-17;HETA4;BRHETAACNPR9;HETA;95;9,07;1;861,65
2020-07-17;HGTX3;BRHGTXACNOR9;HGTX;9097521;15,1985047;1;138268715,74
2020-07-17;HYPE3;BRHYPEACNOR0;HYPE;6271314;32,8271518;1;205869376,95
2020-07-17;IDVL3;BRIDVLACNOR5;IDVL;1097;2,94;1;3225,18
2020-07-17;IDVL4;BRIDVLACNPR2;IDVL;68;3,127647;1;212,68
2020-07-17;IGBR3;BRIGBRACNOR7;IGBR;100;2,73;1;273
2020-07-17;IGTA3;BRIGTAACNOR5;IGTA;5783795;35,0086665;1;202482950,77
2020-07-17;INEP4;BRINEPACNPR8;INEP;1000;6,45;1;6450
2020-07-17;IRBR3;BRIRBRACNOR4;IRBR;76615285;9,7176362;1;744519474,28
2020-07-17;ISUS11;BRISUSCTF003;ISUS;113;35,7829203;1;4043,47
2020-07-17;ITLC34;BRITLCBDR005;ITLC;40;317,04;1;12681,6
2020-07-17;ITSA3;BRITSAACNOR0;ITSA;1615551;11,2515405;1;18177437,53
2020-07-17;ITSA4;BRITSAACNPR7;ITSA;78282272;9,304259;1;728358536,05
2020-07-17;ITUB3;BRITUBACNOR4;ITUB;2624647;24,7452714;1;64947602,36
2020-07-17;ITUB4;BRITUBACNPR1;ITUB;73874164;26,2599323;1;1939930547,68
2020-07-17;IVVB11;BRIVVBCTF001;IVVB;648067;178,1281035;1;115438945,67
2020-07-17;JBDU3;BRJBDUACNOR6;JBDU;35;3,66;1;128,1
2020-07-17;JBDU4;BRJBDUACNPR3;JBDU;948;1,6583755;1;1572,14
2020-07-17;JBSS3;BRJBSSACNOR8;JBSS;17772415;21,3154392;1;378826832,21
2020-07-17;JFEN3;BRJFENACNOR0;JFEN;9573;4,6356053;1;44376,65
2020-07-17;JHSF3;BRJHSFACNOR2;JHSF;17422644;8,8816152;1;154741221,21
2020-07-17;JPSA3;BRJPSAACNOR6;JPSA;133740;24,9102477;1;3331496,54
2020-07-17;JSLG3;BRJSLGACNOR2;JSLG;1225080;23,8060606;1;29164328,82
2020-07-17;KEPL3;BRKEPLACNOR1;KEPL;107886;30,9479353;1;3338848,95
2020-07-17;KLBN11;BRKLBNCDAM18;KLBN;28519254;20,2630179;1;577886156,16
2020-07-17;KLBN3;BRKLBNACNOR2;KLBN;21921;4,1658427;1;91319,44
2020-07-17;KLBN4;BRKLBNACNPR9;KLBN;4107362;3,9312069;1;16146890,04
2020-07-17;LAME3;BRLAMEACNOR9;LAME;7564750;27,8278946;1;210511066,26
2020-07-17;LAME4;BRLAMEACNPR6;LAME;28618734;32,7522774;1;937328716,52
2020-07-17;LCAM3;BRLCAMACNOR3;LCAM;13939487;16,6000511;1;231396197,61
2020-07-17;LEVE3;BRLEVEACNOR2;LEVE;3202678;18,701706;1;59895542,51
2020-07-17;LIGT3;BRLIGTACNOR2;LIGT;13968165;16,6855875;1;233067040,48
2020-07-17;LINX3;BRLINXACNOR0;LINX;8454429;24,2816957;1;205287872,45
2020-07-17;LLIS3;BRLLISACNOR4;LLIS;358495;6,5372231;1;2343561,82
2020-07-17;LOGG3;BRLOGGACNOR7;LOGG;1465968;28,9766889;1;42478898,81
