RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-12;AALR3;BRAALRACNOR6;AALR;1488079;12,0463787;1;17925963,2
2020-06-12;ABCB4;BRABCBACNPR4;ABCB;2542091;13,4623089;1;34222414,54
2020-06-12;ABEV3;BRABEVACNOR1;ABEV;156599481;12,6892647;1;1987132272,81
2020-06-12;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-06-12;AFLT3;BRAFLTACNOR1;AFLT;3;8,93;1;26,79
2020-06-12;AGRO3;BRAGROACNOR7;AGRO;324611;19,1687996;1;6222403,23
2020-06-12;ALPA3;BRALPAACNOR0;ALPA;286;20,9002797;1;5977,48
2020-06-12;ALPA4;BRALPAACNPR7;ALPA;2956083;25,7787362;1;76204084,1
2020-06-12;ALPK3;BRALPKACNOR9;ALPK;772;9,801658;1;7566,88
2020-06-12;ALSO3;BRALSOACNOR5;ALSO;4025014;25,8771302;1;104155811,46
2020-06-12;ALUP11;BRALUPCDAM15;ALUP;3785670;23,7159569;1;89780786,85
2020-06-12;ALUP3;BRALUPACNOR8;ALUP;3183;9,7820012;1;31136,11
2020-06-12;ALUP4;BRALUPACNPR5;ALUP;566;7,4338692;1;4207,57
2020-06-12;AMAR3;BRAMARACNOR4;AMAR;11504607;6,9516643;1;79976166,63
2020-06-12;ANIM3;BRANIMACNOR6;ANIM;2241994;21,6295547;1;48493331,88
2020-06-12;APER3;BRAPERACNOR9;APER;64229;20,5146707;1;1317636,79
2020-06-12;ARZZ3;BRARZZACNOR3;ARZZ;1126137;42,7930446;1;48190830,9
2020-06-12;ATMP3;BRATMPACNOR8;ATMP;97;5,2130927;1;505,67
2020-06-12;ATOM3;BRATOMACNOR1;ATOM;3411;1,7447141;1;5951,22
2020-06-12;AZEV3;BRAZEVACNOR0;AZEV;500;24,71788;1;12358,94
2020-06-12;AZEV4;BRAZEVACNPR7;AZEV;2311;5,1373561;1;11872,43
2020-06-12;AZUL4;BRAZULACNPR4;AZUL;11993944;19,4805972;1;233649192,98
2020-06-12;B3SA3;BRB3SAACNOR6;B3SA;22751513;44,0269765;1;1001680330,16
2020-06-12;BAHI3;BRBAHIACNOR1;BAHI;201;70,6865671;1;14208
2020-06-12;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-12;BAUH4;BRBAUHACNPR3;BAUH;1;87,98;1;87,98
2020-06-12;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-12;BBAS3;BRBBASACNOR3;BBAS;32514534;31,7788873;1;1033275713,33
2020-06-12;BBDC3;BRBBDCACNOR1;BBDC;11818421;18,3153873;1;216458958,801401
2020-06-12;BBDC4;BRBBDCACNPR8;BBDC;111336575;20,4032831;1;2271631660,26027
2020-06-12;BBRK3;BRBBRKACNOR4;BBRK;239735;2,4790499;1;594315,03
2020-06-12;BBSD11;BRBBSDCTF000;BBSD;131;70,6512213;1;9255,31
2020-06-12;BBSE3;BRBBSEACNOR5;BBSE;18911845;25,6166378;1;484457884,43
2020-06-12;BEEF3;BRBEEFACNOR6;BEEF;9365705;12,8518854;1;120366967,52
2020-06-12;BEES3;BRBEESACNOR9;BEES;4288;6,0213432;1;25819,52
2020-06-12;BEES4;BRBEESACNPR6;BEES;87;6,08;1;528,96
2020-06-12;BGIP4;BRBGIPACNPR8;BGIP;34;24,9641176;1;848,78
2020-06-12;BIDI11;BRBIDICDAXX3;BIDI;2480020;32,8030427;1;81352202,18
2020-06-12;BIDI3;BRBIDIACNOR3;BIDI;104736;9,5196557;1;997050,66
2020-06-12;BIDI4;BRBIDIACNPR0;BIDI;4080160;10,2329219;1;41751958,71
2020-06-12;BIOM3;BRBIOMACNOR2;BIOM;6758;19,3373187;1;130681,6
2020-06-12;BKBR3;BRBKBRACNOR4;BKBR;9987525;10,6869726;1;106736406,4
