RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-18;AALR3;BRAALRACNOR6;AALR;1236992;11,4124642;1;14117126,93
2020-06-18;ABCB4;BRABCBACNPR4;ABCB;2540745;13,9917617;1;35549498,82
2020-06-18;ABEV3;BRABEVACNOR1;ABEV;129031915;12,940448;1;1669730787,36
2020-06-18;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-06-18;AFLT3;BRAFLTACNOR1;AFLT;3;10,38;1;31,14
2020-06-18;AGRO3;BRAGROACNOR7;AGRO;360003;19,2258893;1;6921377,83
2020-06-18;ALPA3;BRALPAACNOR0;ALPA;286;23,8373426;1;6817,48
2020-06-18;ALPA4;BRALPAACNPR7;ALPA;3539710;26,6441963;1;94312728,34
2020-06-18;ALPK3;BRALPKACNOR9;ALPK;3324;9,6537665;1;32089,12
2020-06-18;ALSO3;BRALSOACNOR5;ALSO;3635501;26,8889514;1;97754809,91
2020-06-18;ALUP11;BRALUPCDAM15;ALUP;2548188;23,9808312;1;61107666,41
2020-06-18;ALUP3;BRALUPACNOR8;ALUP;4379;9,729139;1;42603,9
2020-06-18;ALUP4;BRALUPACNPR5;ALUP;790;7,2135443;1;5698,7
2020-06-18;AMAR3;BRAMARACNOR4;AMAR;11380914;7,1243281;1;81081365,74
2020-06-18;ANIM3;BRANIMACNOR6;ANIM;2022218;22,1190625;1;44729566,49
2020-06-18;APER3;BRAPERACNOR9;APER;64229;20,7162619;1;1330584,79
2020-06-18;ARZZ3;BRARZZACNOR3;ARZZ;1032434;43,0712526;1;44468225,65
2020-06-18;ATMP3;BRATMPACNOR8;ATMP;65;5,0401538;1;327,61
2020-06-18;ATOM3;BRATOMACNOR1;ATOM;9720;1,7861316;1;17361,2
2020-06-18;AZEV3;BRAZEVACNOR0;AZEV;4407;18;1;79326
2020-06-18;AZEV4;BRAZEVACNPR7;AZEV;18308;5,719339;1;104709,66
2020-06-18;AZUL4;BRAZULACNPR4;AZUL;14994622;20,923798;1;313744442,87
2020-06-18;B3SA3;BRB3SAACNOR6;B3SA;20364440;45,5428699;1;927455043,21
2020-06-18;BAHI3;BRBAHIACNOR1;BAHI;201;70,6865671;1;14208
2020-06-18;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-18;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-06-18;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-18;BBAS3;BRBBASACNOR3;BBAS;27277596;32,1083757;1;875839302,67
2020-06-18;BBDC3;BRBBDCACNOR1;BBDC;10586035;18,4820231;1;195651344,029801
2020-06-18;BBDC4;BRBBDCACNPR8;BBDC;104187410;20,5101142;1;2136895683,87129
2020-06-18;BBRK3;BRBBRKACNOR4;BBRK;259771;2,4749372;1;642916,93
2020-06-18;BBSD11;BRBBSDCTF000;BBSD;151;71,2841721;1;10763,91
2020-06-18;BBSE3;BRBBSEACNOR5;BBSE;16878009;25,933069;1;437698571,98
2020-06-18;BEEF3;BRBEEFACNOR6;BEEF;9627893;12,9650474;1;124826089,96
2020-06-18;BEES3;BRBEESACNOR9;BEES;600;5,6533333;1;3392
2020-06-18;BEES4;BRBEESACNPR6;BEES;51;6,2737254;1;319,96
2020-06-18;BGIP4;BRBGIPACNPR8;BGIP;34;25,1323529;1;854,5
2020-06-18;BIDI11;BRBIDICDAXX3;BIDI;2570223;32,5679456;1;83706883,02
2020-06-18;BIDI3;BRBIDIACNOR3;BIDI;218921;9,3458633;1;2046005,75
2020-06-18;BIDI4;BRBIDIACNPR0;BIDI;3766890;10,9794837;1;41358507,43
2020-06-18;BIOM3;BRBIOMACNOR2;BIOM;5652;18,5652246;1;104930,65
2020-06-18;BKBR3;BRBKBRACNOR4;BKBR;10078294;10,9900969;1;110761427,82
2020-06-18;BKNG34;BRBKNGBDR006;BKNG;25;323,04;1;8076
2020-06-18;BMGB4;BRBMGBACNPR0;BMGB;1428827;4,4318802;1;6332390,13
2020-06-18;BMIN4;BRBMINACNPR1;BMIN;1;17,5;1;17,5
2020-06-18;BNBR3;BRBNBRACNOR8;BNBR;1;91,49;1;91,49
2020-06-18;BOBR4;BRBOBRACNPR3;BOBR;67219;1,7759685;1;119378,83
