RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-08-05;AALR3;BRAALRACNOR6;AALR;993332;11,0945273;1;11020549,06
2020-08-05;AAPL34;BRAAPLBDR004;AAPL;5180;198,0261776;1;1025775,6
2020-08-05;ABCB4;BRABCBACNPR4;ABCB;2471058;14,4635375;1;35740240,28
2020-08-05;ABEV3;BRABEVACNOR1;ABEV;96317192;14,4016235;1;1387123938,84
2020-08-05;ADHM3;BRADHMACNOR9;ADHM;100;2,33;1;233
2020-08-05;AFLT3;BRAFLTACNOR1;AFLT;25;10,65;1;266,25
2020-08-05;AGRO3;BRAGROACNOR7;AGRO;406157;21,243948;1;8628378,2
2020-08-05;ALPA3;BRALPAACNOR0;ALPA;331;25,0249848;1;8283,27
2020-08-05;ALPA4;BRALPAACNPR7;ALPA;3870024;29,5209992;1;114246975,56
2020-08-05;ALPK3;BRALPKACNOR9;ALPK;11009;9,5781587;1;105445,95
2020-08-05;ALSO3;BRALSOACNOR5;ALSO;4566317;28,8281743;1;131638582,51
2020-08-05;ALUP11;BRALUPCDAM15;ALUP;2515813;24,0103829;1;60405633,45
2020-08-05;ALUP3;BRALUPACNOR8;ALUP;4000;9,753;1;39012
2020-08-05;ALUP4;BRALUPACNPR5;ALUP;70;7,12;1;498,4
2020-08-05;AMAR3;BRAMARACNOR4;AMAR;7866355;7,844533;1;61707881,96
2020-08-05;AMBP3;BRAMBPACNOR6;AMBP;158232;29,142345;1;4611251,54
2020-08-05;AMZO34;BRAMZOBDR002;AMZO;30;8309,1966666;1;249275,9
2020-08-05;ANIM3;BRANIMACNOR6;ANIM;3799455;26,5190148;1;100757803,41
2020-08-05;APER3;BRAPERACNOR9;APER;63618;32,3373779;1;2057239,31
2020-08-05;ARZZ3;BRARZZACNOR3;ARZZ;2718245;51,3680572;1;139630964,88
2020-08-05;ATMP3;BRATMPACNOR8;ATMP;40;4,871;1;194,84
2020-08-05;ATOM3;BRATOMACNOR1;ATOM;8656;2,9288378;1;25352,02
2020-08-05;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-08-05;AZEV4;BRAZEVACNPR7;AZEV;5097;4,6684304;1;23794,99
2020-08-05;AZUL4;BRAZULACNPR4;AZUL;18925991;21,0194505;1;397813931,69
2020-08-05;B3SA3;BRB3SAACNOR6;B3SA;12585112;61,6678748;1;776097112,36
2020-08-05;BAHI3;BRBAHIACNOR1;BAHI;6;137,4766666;1;824,86
2020-08-05;BALM4;BRBALMACNPR2;BALM;31;12,78;1;396,18
2020-08-05;BAUH4;BRBAUHACNPR3;BAUH;1;88,55;1;88,55
2020-08-05;BAZA3;BRBAZAACNOR0;BAZA;13;37,38;1;485,94
2020-08-05;BBAS3;BRBBASACNOR3;BBAS;16707051;32,9602738;1;550668976,09
2020-08-05;BBDC3;BRBBDCACNOR1;BBDC;10546233;20,0168141;1;211101986,374305
2020-08-05;BBDC4;BRBBDCACNPR8;BBDC;179330474;22,2517112;1;3990409925,40071
2020-08-05;BBRK3;BRBBRKACNOR4;BBRK;951331;2,4167212;1;2299101,81
2020-08-05;BBSD11;BRBBSDCTF000;BBSD;110;81,4790909;1;8962,7
2020-08-05;BBSE3;BRBBSEACNOR5;BBSE;14618167;27,9694284;1;408861776,23
2020-08-05;BCSA34;BRBCSABDR005;BCSA;14;13,13;1;183,82
2020-08-05;BEEF3;BRBEEFACNOR6;BEEF;17720535;13,8477917;1;245390278,01
2020-08-05;BEES3;BRBEESACNOR9;BEES;1152;6,0085069;1;6921,8
2020-08-05;BERK34;BRBERKBDR002;BERK;36;1017,55;1;36631,8
2020-08-05;BGIP4;BRBGIPACNPR8;BGIP;39;31,17;1;1215,63
2020-08-05;BIDI11;BRBIDICDAXX3;BIDI;3183284;51,1119637;1;162703896,31
2020-08-05;BIDI3;BRBIDIACNOR3;BIDI;52534;17,3170942;1;909736,23
2020-08-05;BIDI4;BRBIDIACNPR0;BIDI;3685649;17,6673666;1;65115712,28
2020-08-05;BIOM3;BRBIOMACNOR2;BIOM;16738;16,5886205;1;277660,33
2020-08-05;BKBR3;BRBKBRACNOR4;BKBR;8758946;11,0222842;1;96543592,16
2020-08-05;BMEB4;BRBMEBACNPR5;BMEB;300;14,3353333;1;4300,6
2020-08-05;BMGB4;BRBMGBACNPR0;BMGB;1831426;5,1843914;1;9494829,33
2020-08-05;BMIN4;BRBMINACNPR1;BMIN;1;19,8;1;19,8
2020-08-05;BNBR3;BRBNBRACNOR8;BNBR;54;85,88;1;4637,52
2020-08-05;BOBR4;BRBOBRACNPR3;BOBR;64217;2,243283;1;144056,91
2020-08-05;BOVA11;BRBOVACTF003;BOVA;77272887;97,4856416;1;7532996973,15
2020-08-05;BOVB11;BRBOVBCTF001;BOVB;35146;101,6254663;1;3571728,64
2020-08-05;BOVV11;BRBOVVCTF009;BOVV;26373973;100,620323;1;2653757682,56
2020-08-05;BPAC11;BRBPACUNT006;BPAC;2464329;85,6905286;1;211169654,83
2020-08-05;BPAC3;BRBPACACNOR7;BPAC;3;68,72;1;206,16
2020-08-05;BPAC5;BRBPACACNPA0;BPAC;1970;20,6009035;1;40583,78
2020-08-05;BPAN4;BRBPANACNPR1;BPAN;11912687;8,9770233;1;106940469,45
2020-08-05;BRAP3;BRBRAPACNOR5;BRAP;9983;34,901225;1;348418,93
2020-08-05;BRAP4;BRBRAPACNPR2;BRAP;8613778;40,6519239;1;350166648,1
2020-08-05;BRAX11;BRBRAXCTF002;BRAX;30420;75,9953796;1;2311779,45
2020-08-05;BRDT3;BRBRDTACNOR1;BRDT;5473240;21,7305695;1;118936622,38
2020-08-05;BRFS3;BRBRFSACNOR8;BRFS;25037446;20,8046832;1;520896133,22
2020-08-05;BRKM3;BRBRKMACNOR1;BRKM;2155;23,9908352;1;51700,25
2020-08-05;BRKM5;BRBRKMACNPA4;BRKM;21484270;23,9332015;1;514187363,63
2020-08-05;BRML3;BRBRMLACNOR9;BRML;88867597;10,646026;1;946086752,98
2020-08-05;BRPR3;BRBRPRACNOR9;BRPR;11233521;9,2215593;1;103590580,41
2020-08-05;BRSR3;BRBRSRACNOR3;BRSR;100;15,84;1;1584
2020-08-05;BRSR6;BRBRSRACNPB4;BRSR;4830298;14,484694;1;69965388,56
2020-08-05;BSEV3;BRBSEVACNOR3;BSEV;26500;3,6045188;1;95519,75
2020-08-05;BTOW3;BRBTOWACNOR8;BTOW;4331095;115,6949756;1;501085930,58
2020-08-05;BTTL3;BRBTTLACNOR0;BTTL;21;8;1;168
2020-08-05;CAMB3;BRCAMBACNOR4;CAMB;147331;4,7103274;1;693977,25
2020-08-05;CAML3;BRCAMLACNOR3;CAML;3991675;11,5470395;1;46092029,22
2020-08-05;CARD3;BRCARDACNOR9;CARD;215815;12,9271937;1;2789882,31
2020-08-05;CCPR3;BRCCPRACNOR9;CCPR;281728;14,9373377;1;4208266,28
2020-08-05;CCRO3;BRCCROACNOR2;CCRO;33650106;14,6357539;1;492494671,9
