RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-07-13;AALR3;BRAALRACNOR6;AALR;1826367;10,9017688;1;19910630,96
2020-07-13;AAPL34;BRAAPLBDR004;AAPL;1580;203,1635443;1;320998,4
2020-07-13;ABCB4;BRABCBACNPR4;ABCB;2541264;14,453187;1;36729363,83
2020-07-13;ABEV3;BRABEVACNOR1;ABEV;137528294;13,8076452;1;1898941890,46
2020-07-13;ADHM3;BRADHMACNOR9;ADHM;100;2,54;1;254
2020-07-13;AGRO3;BRAGROACNOR7;AGRO;388498;21,0265176;1;8168760,05
2020-07-13;ALPA3;BRALPAACNOR0;ALPA;337;24,2723442;1;8179,78
2020-07-13;ALPA4;BRALPAACNPR7;ALPA;3512690;28,7624017;1;101033401,02
2020-07-13;ALPK3;BRALPKACNOR9;ALPK;7848;9,5788837;1;75175,08
2020-07-13;ALSO3;BRALSOACNOR5;ALSO;3572130;28,2991313;1;101088176,03
2020-07-13;ALUP11;BRALUPCDAM15;ALUP;2857153;24,0298155;1;68656859,68
2020-07-13;ALUP3;BRALUPACNOR8;ALUP;4000;9,70375;1;38815
2020-07-13;ALUP4;BRALUPACNPR5;ALUP;2683;7,2012672;1;19321
2020-07-13;AMAR3;BRAMARACNOR4;AMAR;8091293;8,1317556;1;65796417,86
2020-07-13;AMZO34;BRAMZOBDR002;AMZO;20;7781,84;1;155636,8
2020-07-13;ANIM3;BRANIMACNOR6;ANIM;2776752;24,8236868;1;68929222,11
2020-07-13;APER3;BRAPERACNOR9;APER;55930;27,8352799;1;1556827,21
2020-07-13;ARZZ3;BRARZZACNOR3;ARZZ;2455995;48,3034356;1;118632996,52
2020-07-13;ATMP3;BRATMPACNOR8;ATMP;57;4,984035;1;284,09
2020-07-13;ATOM3;BRATOMACNOR1;ATOM;2473;1,9491508;1;4820,25
2020-07-13;ATTB34;BRATTBBDR007;ATTB;3836;158,59;1;608351,24
2020-07-13;AURA32;BRAURABDR001;AURA;143568;820;1;117725760
2020-07-13;AZEV3;BRAZEVACNOR0;AZEV;4057;13,5319226;1;54899,01
2020-07-13;AZEV4;BRAZEVACNPR7;AZEV;24408;5,30674;1;129526,91
2020-07-13;AZUL4;BRAZULACNPR4;AZUL;18943958;21,3643315;1;404724999,17
2020-07-13;B3SA3;BRB3SAACNOR6;B3SA;20167394;51,204756;1;1032666489,71
2020-07-13;BAHI3;BRBAHIACNOR1;BAHI;101;88;1;8888
2020-07-13;BALM4;BRBALMACNPR2;BALM;184;9,8680978;1;1815,73
2020-07-13;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
