RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2020-06-25;AALR3;BRAALRACNOR6;AALR;1455778;11,2844939;1;16427718,05
2020-06-25;AAPL34;BRAAPLBDR004;AAPL;4;185,74;1;742,96
2020-06-25;ABCB4;BRABCBACNPR4;ABCB;2592352;14,3348684;1;37161024,92
2020-06-25;ABEV3;BRABEVACNOR1;ABEV;121273800;13,1709454;1;1597290598,7
2020-06-25;ADHM3;BRADHMACNOR9;ADHM;276;2,6005072;1;717,74
2020-06-25;AFLT3;BRAFLTACNOR1;AFLT;18;12,2333333;1;220,2
2020-06-25;AGRO3;BRAGROACNOR7;AGRO;464370;19,2467271;1;8937602,7
2020-06-25;ALPA3;BRALPAACNOR0;ALPA;350;24,0627428;1;8421,96
2020-06-25;ALPA4;BRALPAACNPR7;ALPA;4041726;27,6032941;1;111564951,61
2020-06-25;ALPK3;BRALPKACNOR9;ALPK;3553;9,6343484;1;34230,84
2020-06-25;ALSO3;BRALSOACNOR5;ALSO;3614420;27,7854551;1;100428304,92
2020-06-25;ALUP11;BRALUPCDAM15;ALUP;2555944;24,1203491;1;61650261,73
2020-06-25;ALUP3;BRALUPACNOR8;ALUP;4625;9,7249232;1;44977,77
2020-06-25;ALUP4;BRALUPACNPR5;ALUP;384;7,2416666;1;2780,8
2020-06-25;AMAR3;BRAMARACNOR4;AMAR;9649544;7,3847402;1;71259376,42
2020-06-25;ANIM3;BRANIMACNOR6;ANIM;2556392;24,3179794;1;62166288,1
2020-06-25;APER3;BRAPERACNOR9;APER;62641;21,1389262;1;1324163,48
2020-06-25;ARZZ3;BRARZZACNOR3;ARZZ;1215383;43,9191614;1;53378602,19
2020-06-25;ATMP3;BRATMPACNOR8;ATMP;61;5,0270491;1;306,65
2020-06-25;ATOM3;BRATOMACNOR1;ATOM;13944;1,7797977;1;24817,5
2020-06-25;AZEV3;BRAZEVACNOR0;AZEV;2500;12,894;1;32235
2020-06-25;AZEV4;BRAZEVACNPR7;AZEV;20184;5,66315;1;114305,02
2020-06-25;AZUL4;BRAZULACNPR4;AZUL;21587933;21,4895947;1;463915932,4
2020-06-25;B3SA3;BRB3SAACNOR6;B3SA;19435829;47,208116;1;917528870,26
2020-06-25;BAHI3;BRBAHIACNOR1;BAHI;201;80,243781;1;16129
2020-06-25;BALM4;BRBALMACNPR2;BALM;184;9,3008152;1;1711,35
2020-06-25;BAUH4;BRBAUHACNPR3;BAUH;1;83;1;83
2020-06-25;BAZA3;BRBAZAACNOR0;BAZA;55;31,24;1;1718,2
2020-06-25;BBAS3;BRBBASACNOR3;BBAS;24510951;31,806714;1;779612808,98
2020-06-25;BBDC3;BRBBDCACNOR1;BBDC;10739555;18,9520392;1;203536468,072443
2020-06-25;BBDC4;BRBBDCACNPR8;BBDC;109856049;21,1884348;1;2327677739,78985
2020-06-25;BBRK3;BRBBRKACNOR4;BBRK;363360;2,5631774;1;931356,17
2020-06-25;BBSD11;BRBBSDCTF000;BBSD;151;73,1086092;1;11039,4
2020-06-25;BBSE3;BRBBSEACNOR5;BBSE;18536288;27,576307;1;511162369,99
2020-06-25;BEEF3;BRBEEFACNOR6;BEEF;8772445;12,9105863;1;113257408,75
2020-06-25;BEES3;BRBEESACNOR9;BEES;1897;6,0401265;1;11458,12
2020-06-25;BGIP4;BRBGIPACNPR8;BGIP;34;25,1323529;1;854,5
2020-06-25;BIDI11;BRBIDICDAXX3;BIDI;3101544;33,9287648;1;105231557,19
2020-06-25;BIDI3;BRBIDIACNOR3;BIDI;384218;11,0083428;1;4229603,46
2020-06-25;BIDI4;BRBIDIACNPR0;BIDI;3387506;11,791991;1;39945440,31
2020-06-25;BIOM3;BRBIOMACNOR2;BIOM;5920;17,2709814;1;102244,21
2020-06-25;BKBR3;BRBKBRACNOR4;BKBR;9286074;11,3191726;1;105110674,42
2020-06-25;BMGB4;BRBMGBACNPR0;BMGB;1685692;4,6401707;1;7821898,77
2020-06-25;BMIN4;BRBMINACNPR1;BMIN;1;17,5;1;17,5
2020-06-25;BNBR3;BRBNBRACNOR8;BNBR;1;91,49;1;91,49
2020-06-25;BOBR4;BRBOBRACNPR3;BOBR;62492;1,7583951;1;109885,63
2020-06-25;BOVA11;BRBOVACTF003;BOVA;70735803;87,209816;1;6168856364,77
2020-06-25;BOVB11;BRBOVBCTF001;BOVB;160088;95,0910006;1;15222928,12
2020-06-25;BOVV11;BRBOVVCTF009;BOVV;18073081;89,2217915;1;1612512666,18
2020-06-25;BPAC11;BRBPACUNT006;BPAC;14052207;70,1368365;1;985577345,09
2020-06-25;BPAN4;BRBPANACNPR1;BPAN;19186046;7,3847692;1;141684522,2
2020-06-25;BRAP3;BRBRAPACNOR5;BRAP;9027;32,2613581;1;291223,28
2020-06-25;BRAP4;BRBRAPACNPR2;BRAP;6433011;35,079321;1;225665658,34
2020-06-25;BRAX11;BRBRAXCTF002;BRAX;37850;73,7028137;1;2789651,5
2020-06-25;BRDT3;BRBRDTACNOR1;BRDT;10486302;20,8136027;1;218257723,76
2020-06-25;BRFS3;BRBRFSACNOR8;BRFS;20671266;21,6556158;1;447648996,2
2020-06-25;BRIV4;BRBRIVACNPR3;BRIV;6;7,76;1;46,56
2020-06-25;BRKM3;BRBRKMACNOR1;BRKM;400;26,55;1;10620
2020-06-25;BRKM5;BRBRKMACNPA4;BRKM;18543281;25,7939955;1;478305308,38
2020-06-25;BRML3;BRBRMLACNOR9;BRML;66984450;10,6736627;1;714969425,73
2020-06-25;BRPR3;BRBRPRACNOR9;BRPR;10477807;9,0875963;1;95218080,82
2020-06-25;BRSR3;BRBRSRACNOR3;BRSR;7158;17,825915;1;127597,9
2020-06-25;BRSR6;BRBRSRACNPB4;BRSR;4766789;13,8322257;1;65935301,53
2020-06-25;BSEV3;BRBSEVACNOR3;BSEV;42107;3,0561638;1;128685,89
2020-06-25;BTOW3;BRBTOWACNOR8;BTOW;4733003;94,5382324;1;447449737,97
2020-06-25;BTTL3;BRBTTLACNOR0;BTTL;54;5,4966666;1;296,82
2020-06-25;CAMB3;BRCAMBACNOR4;CAMB;22141;5,0303333;1;111376,61
2020-06-25;CAML3;BRCAMLACNOR3;CAML;4754592;10,2310371;1;48644407,34
2020-06-25;CARD3;BRCARDACNOR9;CARD;218884;11,4304885;1;2501951,06
2020-06-25;CCPR3;BRCCPRACNOR9;CCPR;270860;13,5678497;1;3674987,77
2020-06-25;CCRO3;BRCCROACNOR2;CCRO;31101809;14,2077409;1;441886445,92
